wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Np4G0nxA5,https://weibo.cn/comment/Np4G0nxA5?uid=1744781081&rl=0#cmtfrm,:《繁城之下》画面有多好看，剧情就有多烂。像盘被人吃剩的炸的多刺鱼那么骨肉凌乱，无从下筷。从一个长得像时代峰峻练习生的男孩可以把所有人包括多位权力男性玩得团团转就开始流露编剧的恋tong癖和同性恋取向。唯一的女性角色是个妓女而且其实可以删了。里面的大笔钱都是打家劫舍也就是约等于天上掉下来的，编剧大笔一写：要有钱，钱就有了。跟悬疑没有关系，其实就是要写男性群像剧，看着头痛，只觉得一群男的面孔模糊，没有立起性格。想起泰勒谢里丹，一样是同性恋倾向的编剧的男人群像剧，一样是出场主演非真正故事主角、只是带观众进入剧情的很不重要的人，就像《边境杀手》《猎凶风河谷》里带观众进入狼群的主演和白宇帆演的一样都是小警员，编剧把基情四射的男人戏伪装成剿匪缉凶故事，你看繁城之下和谢里丹是不是一样：面目黑白不明的警匪，多股势力的撕咬，复仇片，黑吃黑，私刑正义，当剧情走到一个过界之后所有角色都可以脱离道德约束行事所谓杀疯了……像这样的基佬样板戏，抄都抄不来吗？以前觉得谢里丹很差，现在对比一看还行。把谢里丹扔给一个熟练编剧团队，能拆解抄袭并汉化一百部。 不过谢里丹的目的是群像里塑造起多个中年杀气色气男性，内娱演员库哪有性感男性？ 看繁城之下（不建议看，浪费时间）只能看到一群阳痿,2023-10-22 21:53,36,8,0,,,
Nw4bgzUXw,https://weibo.cn/comment/Nw4bgzUXw?uid=1744781081&rl=0#cmtfrm,#gq主题发疯 大家都在拼老命发疯#根本没人发疯， 还以为会有女星穿成发疯芭比 ，结果大部分穿得像夜总会陪老板吃饭  原图 ,2023-12-07 21:30,138,8,0,,,
NylSM6XPL,https://weibo.cn/comment/NylSM6XPL?uid=1744781081&rl=0#cmtfrm,:看到毛毛姐妈妈热搜，想到之前看过毛毛姐团队给他约的一个深度采访文章，里面把她妈妈塑造成不停遭遇悲惨的穷苦困顿受害女性，生活好苦好苦味。仅看文字的话会脑补成火车站春运被拍到背着巨高行李和孩子的吃糠咽菜灰头土脸妈妈。当时我就觉得灰头土脸苦妈的导向不可能，不信。文章当然可以误导人。我信我眼睛看到的，即毛毛姐这么“娘”，倒推他妈妈一定很有女性魅力，且没那么被动。每个精致gay的背后都有一个精致妈。是这个妈妈太精致漂亮、霸占孩子需要的关注度，男孩才会去抢占梳妆台，因为人之初谁知道什么定义定性，只知道习得“可以得到关注的特征”去生存。要验证这个画像当时只有一张照片，果然，他妈妈年轻漂亮光鲜,2023-12-22 22:14,56,8,3,,,
NyujvCB6g,https://weibo.cn/comment/NyujvCB6g?uid=1744781081&rl=0#cmtfrm,:朱令案我从开始同步fo到结局（也许不是结局，不重要）。从纸媒，到天涯，到微博时代（一毛不拔大师）。95年的时候，我已经知道世上有互联网，家里还有intel公司送的很厚的几本全英文书，那时候他们公司在广交会到处送。看到报纸上铊中毒邮件求助事件，我一点不觉得奇异，当时我小学在电脑房学打字，刀子系统，386，486，少数大学和实验室才有网线。没有人告诉我，我自己有很强的概念知道那就是未来，未来一定会来。等了几年后，互联网才在中国普及入户。买了电脑，在家里拨号上网，嘎吱嘎吱，慢滋滋。2006年的时候，在理发店，韩国发型师打开电脑给我们找一个视频看，卡住半天，三分钟视频得等半小时。他说在我们韩国，网速可供我们流畅地看完一首MV，当时我无法想象那种网速该多快。转眼到现在我网速倒是很快，天天刷着短视频，不知道未来是什么样,2023-12-23 19:42,83,8,1,,,
NxDdlzukE,https://weibo.cn/comment/NxDdlzukE?uid=1744781081&rl=0#cmtfrm,你以为的陈捍东：胡军实际上的陈捍东：陈思诚，郭敬明，赵宝刚海岩……至于实际上的蓝宇们：XXX，XX，XXX，XXX，……中青年演员名单太长。一个爸爸去哪儿里面得有十个蓝宇  ,2023-12-18 04:31,78,8,1,,,
Na2fidpSF,https://weibo.cn/comment/Na2fidpSF?uid=1744781081&rl=0#cmtfrm,:重看《父母见上书》片段，一条弹幕飞过：大姐每次带两个孩子回父母家就是蹭吃喝蹭照顾，挺不要脸的。 天哪，那可是金喜爱演的亲生女儿回娘家，还不能躺平休息被照顾了吗？即使是给观众开放式解读的韩剧，我从没想过这个角度。可能留言人生活在一个传（落）统（后）多子女地区，嫁给有姐妹的丈夫，秉持“嫁出去的女儿泼出去的水”“男丁是父母唯一财产继承人”“姑子回娘家吃饭都是在吃我家未来的财产”“姑子和我是利益冲突方”观念，狠狠代入了儿媳视角。（首先留言者不是独生子女，其次她的父母爱儿子不爱她，没有欢迎她的娘家）只能说观影视角暴露屁股位置和层次。所以我不爱看很多史学家，红学家，X学家，教授，研究学者，各种导游解说（家长还花大钱给孩子买这种研学旅游？）……因为嫌弃层次太低，一些蹲茅厕的视角,2023-07-16 00:07,75,7,0,,,
NgvPkyU9A,https://weibo.cn/comment/NgvPkyU9A?uid=1744781081&rl=0#cmtfrm,:过往人生虽然从预告片就觉得设定有问题，没想到……20分钟开始就撑不下去，20到40分钟之间不断问自己看下去是不是在惩罚自己、可我行善积德没做错任何事，下决心stop耗费了这20分钟。这是电影吗？好像土老板上初一的女儿自编自导中年爱情故事，到横店十万块组的拍摄团队几天拍出来，土老板交给你看并说要给女儿报电影节预告和电影的关系就是兵马俑和假兵马俑的关系，预告看是故事，电影看是事故,2023-08-27 14:28,19,7,0,,,
N7QPippVe,https://weibo.cn/comment/N7QPippVe?uid=1744781081&rl=0#cmtfrm,:#曝范玮琪声明是陈建州发的#那就说得通了。不管认为丈夫干没干，妻子在听闻后都会和丈夫交流、对峙、核对信息，然后给一个对外的解释说明。但那篇声明是妻子一人独自密室复盘视角，仿佛和丈夫不曾交流。而且妻子是青年时认识丈夫，只见证他青年以后的人生，不会说“从小到大认识他的朋友都知道他滴酒不沾”，这句“从小到大认识我的人都…”是男方本人主观思路。,2023-07-01 15:23,59,7,0,,,
NvEX1dIHN,https://weibo.cn/comment/NvEX1dIHN?uid=1744781081&rl=0#cmtfrm,来吧 审判 1744781018_835的微博视频  ,2023-12-05 05:16,39,7,0,,,
Nv9TwhQSI,https://weibo.cn/comment/Nv9TwhQSI?uid=1744781081&rl=0#cmtfrm,这些💩一般的带打戏的古偶男主们又丑又菜又阳痿还不如让65岁的于荣光上呢  ,2023-12-01 22:12,69,7,0,,,
NyrmgjDAY,https://weibo.cn/comment/NyrmgjDAY?uid=1744781081&rl=0#cmtfrm,:看到有人评论朱令的人生“苦透”，我对苦这个词已经很反感。之前看到一个女性话题下，一个男的在众多女性中留言表示他理解女性。他说我一直觉得男女人生都很苦，但是女性要多吃一份女性的苦。我看到就很不高兴，触发哲学大乱斗：味觉之外说的苦，是什么？苦是一种明确的感知吗，可以被定性吗，它可以被机器测量、量化、计算吗？它是恒定的，还是可以瞬间被更多的自我欺骗转化成甜蜜、财富之类的shit？你不要什么都不知道，就来宣布我比你苦，我能比一个开大卡车养家的男人苦？什么人群爱用“苦”，你好苦，我好命苦这种措辞啊，层次低、觉知低、不走脑子的人。,2023-12-23 12:11,40,6,0,,,
Nsxoz7Yqx,https://weibo.cn/comment/Nsxoz7Yqx?uid=1744781081&rl=0#cmtfrm,#张译新片 假性血缘关系#这热搜 没有血缘关系的成年男loser和干净漂亮女童 不就是恋童癖爱情片包装成亲情片吗 这种恋童癖电影不要太多  ,2023-11-14 16:31,90,6,0,,,
NuOfJgwJa,https://weibo.cn/comment/NuOfJgwJa?uid=1744781081&rl=0#cmtfrm,这是巴宝莉的照片？硬件不行演技不行，如果不艹人设这样的照片（还是把人往美女图修的）你告诉我拿出去能接到广吗？  原图 ,2023-11-29 15:06,26,6,0,,,
NwsTHkt1c,https://weibo.cn/comment/NwsTHkt1c?uid=1744781081&rl=0#cmtfrm,:离开李维斯年代后二十年来人们渐渐不穿牛仔了，它不是必要品了。每两三年，牛仔服装就会试着在时尚界强势回归一次。平均每失败两次，成功一次。所以每十年会有两次受影响，产生买流行款牛仔的欲望。失败的模样大部分不记得了，只记得倒数第二次是以马卡龙彩色牛仔做成各种传统款上衣下装突袭市场，大铺货，没人买。最近一次也就是现在，从亚比性感风到废土风复古风解构风们，这次市场成功了，大卖。其实背后道理也很简单，牛仔面料制造商是非常大的产业和强势的操纵的手，如果有几年人们不买牛仔服装了就会前景黯淡，产业链萧条几十万人失业，所以弱势几年后牛仔面料商就会推一线品牌设计师们去设计新的牛仔款进江湖救市。所以大牌每几年必定强势推一次牛仔面料服装这事就是会恒定地发生下去。 有行业人认为在整个时尚行业链条上最有权势地位决定时尚方向的是面料商。,2023-12-10 12:25,36,6,0,,,
NrngTmB0J,https://weibo.cn/comment/NrngTmB0J?uid=1744781081&rl=0#cmtfrm,【请看🍠评论区 去皮运动】再也不想去任何线下见面会了 今天的经历真的让我很失望[叹气R] 喜欢... 戳我看完整笔记>>网页链接  [组图共2张] 原图 ,2023-11-07 00:54,9,5,0,,,
NuQtK5Usl,https://weibo.cn/comment/NuQtK5Usl?uid=1744781081&rl=0#cmtfrm,感受到具象的某种“商业价值缩力”或者说败兴，看到梁朝伟喝可乐，竟一点也不想喝。那可是可乐啊，若看到别的什么明星喝可乐，会立刻升腾起欲望想马上来一口  原图 ,2023-11-29 20:46,27,5,0,,,
NxmKwnryU,https://weibo.cn/comment/NxmKwnryU?uid=1744781081&rl=0#cmtfrm,:抖上看一个东北姑娘拍她爹看了某电视剧后哭着找年轻时的朋友们联系，喝多了哭着发表慷慨讲话（就那种兄弟们感情深东北套话来回说，东北人共同一套词儿。下面有评论破梗：要让他们提借钱顿时就不兄弟情深了）信息茧房了：一个从没听过的电视剧在男观众里爆了，搜了抖，男观众都：青春，兄弟情，超爱超感动好奇剧情，是说当年东北黒社会的故事，韩东君张宥浩还有我不认识的四五个年轻人加各种狠角色一开始就组队互相砍杀，所谓每集都有高潮让人不停看下去，因为每集都编得这样极致。据说剪了不少才过审，结局也必须是大家都没好下场。后面还有加入男性角色，抖上有男观众会示爱pick后面那种特别边角的角色。我瞅了一眼就退了。聪明的你已经猜到了，就是香港古惑仔故事移植到东北，古惑仔哎，男人能不爱吗！都觉得那种打打杀杀是自己的青春，兄弟伙咯！也可以理解为啥有男的pick那个边角料，因为他自己就是边角料。要说香港拍的古惑仔，确实群像每个角色都有魅力。这不把男性观众拿捏得死死的。现今红火的所谓东北电视剧都是伪剧，被移栽各种港台日欧美电视剧的土壤，东北，又叫小韩国。,2023-12-16 10:36,33,4,0,,,
NwdnAq3Hn,https://weibo.cn/comment/NwdnAq3Hn?uid=1744781081&rl=0#cmtfrm,:#解清帅已辞职#作为女性，对这人事儿丝毫没兴趣。他一举一动都能上热搜，因为他是十亿男人的梦：天降亲爹亿万身家，一觉醒来富二代是我！#老许，你要老婆不要#在《牧马人》（原著张贤亮）里，朱时茂虽然是右派，穷得叮当响，连第二双碗筷都拿不出，也有天降一个小十来岁的漂亮老婆送上门，作者也设计了有个亿万身家的亲爹呢！亲爹还回国求他继承亿万家产呢！#男性思维##穷人思维#,2023-12-08 20:55,51,4,0,,,
NhSQSttmX,https://weibo.cn/comment/NhSQSttmX?uid=1744781081&rl=0#cmtfrm,“孙道临是很多女观众心目中的男神，很多人给他写火辣辣的求爱信，有的还跑到上影厂来找他。其中一位女影迷几乎天天来上影厂门口堵孙道临，后来单相思成灾，精神出了问题。”自古以来私生粉都是精神有问题无可救药  ,2023-09-05 14:55,31,4,0,,,
NuGdPpnCE,https://weibo.cn/comment/NuGdPpnCE?uid=1744781081&rl=0#cmtfrm,:看papi说不办婚礼，觉得这代人这么做很正常而且双方是艺术工作者更自由，说从第一年起夫妻就各回自家过年觉得也还行，说两家父母从未面基（事实上在京生子时婆婆妈妈有去见到面）觉得不至于，觉得事有蹊跷起来，再往前翻看，大概是两边至少一边父母家庭状况尴尬不便见面，不如不见。搜了下papi父母离异，按年份她爸爸大概是再婚不怎么来往了（之前网上莫名其妙地谴责她生孩子没有随自己姓，她的姓也只是出自带给家庭不愉快的爸爸，她生娃为啥要替她爸争一个姜姓？）她和妈妈过。她西安丈夫的父母也许也是非正常状况。那这样情况下不如不办婚礼，亲家不见面。难办？那就不办了。总之她过年各回各家情况不属于年轻人太有主见和权力，出于先进性自由处理家务，而是有不便的隐情哎 防抬杠有人说哪儿哪儿家长也不去见亲家的，补充一下姜胡应该都是独生子女家庭，至少曾经是。多子女家庭有不重视某些孩子的不在papi家情况类比范围内。,2023-11-28 18:40,52,4,0,,,
Ny9g4thg1,https://weibo.cn/comment/Ny9g4thg1?uid=1744781081&rl=0#cmtfrm,:伟忠哥一个很gay的小事。年轻时女同事好奇问他为何不见他找女人，他说若两个人躺在床上，他近距离吸到对方呼出的空气，会觉得很恶心。这位女演员说（非原话，经我翻译）：那时候我没恋爱过，被说服了，等我自己谈了恋爱，发现他说的纯属扯淡 《边境杀手》里，小黑是gay，极其隐晦，也是看了几遍才看到。都是这种微妙的细节。,2023-12-21 14:06,16,4,0,,,
NtAPBdAnb,https://weibo.cn/comment/NtAPBdAnb?uid=1744781081&rl=0#cmtfrm,续前：这就是我为什么讨厌苦难感动体。余华式歌颂苦难（他不承认，另说）的人叙事的背后都是埋怨党和国家。他们过得不好是谁的错？他们含在嘴里的答案：体制。这些懒汉恨不得给他发钱，发媳妇，安排个官当着，日子就好过了。  ,2023-11-21 15:06,65,4,1,,,
NrzWnuL8B,https://weibo.cn/comment/NrzWnuL8B?uid=1744781081&rl=0#cmtfrm,有意思。说不出的况味，两股文化势力没有谁是轻的  原图 ,2023-11-08 09:09,17,3,0,,,
NvVom6ygC,https://weibo.cn/comment/NvVom6ygC?uid=1744781081&rl=0#cmtfrm,:被推送一个文艺分子组局vlog，只要是纯男局聊天就会不由自主地流向低级。戴建业挨个问年轻男性生孩子了吗，催生。看到几个男性嘻嘻哈哈地以自己的事情姿态谈论交流完全外包的“生孩子”我已经开始冒火了，此时一个一看就是文艺逼一看就不带孩子的北京男得意笑说，自己已经生了三个了。“我和我老婆配合带一个，我爸妈带一个，我老婆爸妈接去带一个” 这什么天灾人祸,2023-12-06 23:07,52,3,0,,,
Nv0AFq4ns,https://weibo.cn/comment/Nv0AFq4ns?uid=1744781081&rl=0#cmtfrm,体育圈的瓜比肛肠科妇产科加起来还多  ,2023-11-30 22:31,33,3,0,,,
NwyNye6JZ,https://weibo.cn/comment/NwyNye6JZ?uid=1744781081&rl=0#cmtfrm, 1744781018_835的微博视频  ,2023-12-11 03:26,15,3,0,,,
NxchZlW1S,https://weibo.cn/comment/NxchZlW1S?uid=1744781081&rl=0#cmtfrm,欲望都市没有骗人，绝对伏特加男孩和他的萨曼莎（不需要字幕（但需要这样的写真 1744781018_835的微博视频  ,2023-12-15 07:58,19,3,0,,,
NuZl9gzwa,https://weibo.cn/comment/NuZl9gzwa?uid=1744781081&rl=0#cmtfrm,还有某前国手和每个女记者在床上都说：“我从来不和女记者的，除了你是例外。”这事儿能被知道是因为这几个女记者有交换信息  ,2023-11-30 19:20,23,2,0,,,
NrM0TbhWF,https://weibo.cn/comment/NrM0TbhWF?uid=1744781081&rl=0#cmtfrm,看张泽群微博有被震惊到  ,2023-11-09 15:53,3,1,0,,,
NsK576zBE,https://weibo.cn/comment/NsK576zBE?uid=1744781081&rl=0#cmtfrm,:1996年NBA选秀，76人队经理Pat Croce——就叫他赛神仙吧——面试完19岁的马布里，说此人跟谁都能无下限地下跪肉麻表忠心，不可靠、不可用，没要他。注意：是“跟～谁 ～都～能”。马布里离开NBA后的人生真是意外地不停应验再应验，下跪再下跪。每每看到他有新阿谀动作，都想起当年赛神仙断言他是三姓家奴之躯。,2023-11-16 00:49,24,1,0,,,
NakUzjxkG,https://weibo.cn/comment/NakUzjxkG?uid=1744781081&rl=0#cmtfrm,看《降临》花絮看到艾米亚当斯光替  [组图共2张] 原图 ,2023-07-17 23:39,10,1,0,,,
NpWFowZ8R,https://weibo.cn/comment/NpWFowZ8R?uid=1744781081&rl=0#cmtfrm,#薛功灿 完美男主#最喜欢也最契合李栋旭的当然是小镇精神小伙安政桓啊官富二代男主角人设只是权力和金钱的周边挂件，脱离家世男生自己都是无能废物，现在哪边还有剧或者文能写帅哥是卖麻辣烫的？  ,2023-10-28 15:20,30,1,0,,,
NcgUdlolU,https://weibo.cn/comment/NcgUdlolU?uid=1744781081&rl=0#cmtfrm,相机漂流计划photo by 阿春  原图 ,2023-07-30 17:07,54,0,0,,,
Nyh0U4tBI,https://weibo.cn/comment/Nyh0U4tBI?uid=1744781081&rl=0#cmtfrm,内语完了  ,2023-12-22 09:50,18,0,0,,,
Nylyi6AAF,https://weibo.cn/comment/Nylyi6AAF?uid=1744781081&rl=0#cmtfrm,:工作人员看起来90后实际是70后，短发素颜，仔细帮我拢头发，特别仔细拍照片，很和气，和我说话句句都很好。尴尬的等待时间继续聊天，她不停夸我，问我身高。其实就是为了引出说她女儿169，我说很好啊，很好啊，她说太高了，我说169的女孩、应该都想再蹿一蹿蹿到172吧。她说不好找对象，我说她都不是班上最高的吧？她承认。她说女儿（已经在做中学教师）喜欢摄影，买了六七千的相机和长焦，到哪儿都带着，但她完全不懂摄影、看不懂女儿拍的，我说很好啊，很好啊，我也喜欢摄影，要不是今天出门是小包，我也会带上专业相机。她说是啊，你们能成为朋友现在才反应过来，对她女儿本来能引以为豪的特质，她都在一个陌生人面前提出并予以持续否定。她本期待我接什么话呢？我要说什么才能“说对话”？ 唔，好多妈妈是女儿的敌蜜。,2023-12-22 21:24,58,0,0,,,
Ni6hKny00,https://weibo.cn/comment/Ni6hKny00?uid=1744781081&rl=0#cmtfrm,:@盐城历史地理研究所: 1957年，老同学朱善明(龙冈中学前副校长)来信告诉我，电影《柳堡的故事》在龙冈西边蟒蛇河畔拍外景，盐城万人空巷均去看拍电影了，现在盐城街上突然出现很多穿十年前灰色军服的“新四军战土”。接信后，我也没有把这件事与1951年看的小说联系在一起。1958年春节，济南放《柳堡的故事》，看过以后，小桥流水，杨柳依依，如诗如画，完全是蟒蛇河景色，再加上“九九艳阳天”几段高亢的民歌味的插曲渲染，男女主人公纯情的表演，使我激动得不能自持，感觉歌美、词美、故事美、人物美。一连看过四遍，有—种似曾相识的感觉，后来才知道这就是1951年看过的那篇小说。——张霖《柳堡的故事》,2023-09-07 01:07,6,0,0,,,
NwnWmxcJv,https://weibo.cn/comment/NwnWmxcJv?uid=1744781081&rl=0#cmtfrm,再次进入葛军时间  ,2023-12-09 23:48,3,0,0,,,
NvLxYjMoR,https://weibo.cn/comment/NvLxYjMoR?uid=1744781081&rl=0#cmtfrm,相机漂流计划          by 小孙  [组图共9张] 原图 ,2023-12-05 22:03,45,0,0,,,
NwR4Q8Jov,https://weibo.cn/comment/NwR4Q8Jov?uid=1744781081&rl=0#cmtfrm,今年跨年 我还能听到鬼迷心窍吗  ,2023-12-13 01:58,7,0,0,,,
Nx8hA9l7T,https://weibo.cn/comment/Nx8hA9l7T?uid=1744781081&rl=0#cmtfrm,内娱苦内娱久矣  ,2023-12-14 21:47,22,0,0,,,
NxExOqaCB,https://weibo.cn/comment/NxExOqaCB?uid=1744781081&rl=0#cmtfrm,每回变冷就想起这张  原图 ,2023-12-18 07:54,52,0,0,,,
NyuCFvkzN,https://weibo.cn/comment/NyuCFvkzN?uid=1744781081&rl=0#cmtfrm,:还有一个我人生同步追的事件，Mary Kay Letourneau案。96年的时候在报纸看到，（这么看我真是很爱看报纸），哇，12岁的男学生，这种新闻看过就一辈子不会忘。互联网时代看到后续，能看到男女主人公彩色照片了，对事情有了概念，原来12岁的男孩是个外表早熟的，棕色人种。白人女老师漂亮娇嫩。那很hot啊，没有乱伦的感觉。公众号时代看到了后后续，主人公真是用生命在生命。后来还有后后后续，大家都知道了，不赘述了。没想到还有后续：今年改编成电影上了，五月十二月，海报打朱莉安摩尔和娜塔莉波特曼双姝，要不是看简介根本不会想到是那个故事。这是一个充斥浓郁的生命张力和性的女主角故事，加上一个成长中的少年，有点杜拉斯，还要处理挣扎的伦理审判，这样的故事叙事权怎么能落到男导演手里，他会如何处理？加了电影节男人自以为更有电影节卖相的线与结构，真是恶心坏了，一看就坏了 在我看来，这个故事集中了大部分女人都想看的点，我不看这种情欲伦理片，难道看市面上那些男导演的男性视角的情欲伦理片吗？ 仔细想想，连杜拉斯的情人，一个女孩视角充斥女性权力主观视角的故事，都被拍写了男主角片、少女只是点缀的配角和负责裸露呢,2023-12-23 20:29,17,0,0,,,
Nwdfdfmyv,https://weibo.cn/comment/Nwdfdfmyv?uid=1744781081&rl=0#cmtfrm,巴黎阿信：“在全世界都没有人站在五月天身边的时候，是你 你们，站在五月天身边，请你们记得当全世界没有人站在你身边的时候，五月天在你身边！”警告：不要让他站在你身边，他会当众说你脚底板好脏！  ,2023-12-08 20:34,1,0,0,,,
