wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Nug0YtYVc,https://weibo.cn/comment/Nug0YtYVc?uid=5826106525&rl=0#cmtfrm,:主题：骂你的人是在骂自己【感想】一个普遍错觉是：人关心别的人。但实际上人看不到除自己以外的别人，能看见的，也是自己也具有、自己也存在的部分。就像人无法看见红外光和紫外光一样，人能观测到可见光只在一个频率段内有，超出的一概看不见。也就是说：一个人指责另一人，其实是在指责另一人身上反映出的自己的一部分。恨的人，其实是自己。因此当别人指责你的时候，你要意识到，对方是在自恨。因为对方身上存在...@知识星球,2023-11-25 23:57,37,15,6,,,
MeKeltZlk,https://weibo.cn/comment/MeKeltZlk?uid=5826106525&rl=0#cmtfrm,:主题：永远自我支持，但改进方法【感想】当得到了不想要的结果时，有两种思路：A我是个糟糕的人，我不配得到我想要的好结果B我的愿望不错，但我做事的方法可能还可以改进下这两种思路对应两种世界观：A的世界观里面，世界是围着“天选之人”转的，一旦我发现我不是“天选之人”，我就垂头丧气，认为我不配追求我愿意获得的好东西。会因为事情不如人意，而自我埋怨，之后野心变小，人变得更保守畏缩。B的世界观里，...@知识星球,2022-11-13 00:43,36,15,1,,,
NvAvQtG4G,https://weibo.cn/comment/NvAvQtG4G?uid=5826106525&rl=0#cmtfrm,问自己对的问题，不是：为什么我做不到？而是：我怎么才能做到？  ,2023-12-04 17:58,68,15,0,,,
N5ZsgkAso,https://weibo.cn/comment/N5ZsgkAso?uid=5826106525&rl=0#cmtfrm,:有一些恐惧类似于：我担心我未来把事情毁了，所以干脆我现在就把事情毁了。所以说人真正害怕的东西不是幸福生活被破灭，而是担心幸福生活被不可控力破灭。被自己毁灭的事情至少还掌握了一部分主动权，类似于自己扇自己耳光似乎还可以把握轻重，偷偷给自己放水。——但实际上不挨耳光才是生活的常态。真相是你可以活得很悠闲自在，平静而安心地不断把事情做成。,2023-06-19 09:40,67,15,3,,,
MFJAR3ujp,https://weibo.cn/comment/MFJAR3ujp?uid=5826106525&rl=0#cmtfrm,:一般没事教训你要坚强的“爹”，最后等他自己遇到同样、甚至轻微得多的困境时，就立马露出了柔弱相，然后你才发现他那种所谓的“坚强”说白了只是不共情你的困难，不知道是智能上想象不出来，也就是所谓的蠢，还是情感上不想想象，也就是所谓的坏，抑或是两者兼而有之，又蠢又坏。但我至少学会了其人之道还治其人之身，总之我也共情不来，就这，有啥，忍呗，不然还能怎样，去死？,2023-05-09 12:44,102,15,4,,,
N6LrCxpjP,https://weibo.cn/comment/N6LrCxpjP?uid=5826106525&rl=0#cmtfrm,:主题：开启顺遂当下生活的一个心态准备：旅者心态 【感想】让眼下生活无比顺遂的可能是终极法门的心态：那就是你得意识到你只是一个暂时的过客，早晚都要离开。起因是最近得到了一个信息，突然发现很远的地方有一个很不错的发展机会，但要求离开现在生活的地方很长一段时间，而且如果顺利的话，可能以后都不会回来了。就在我得到这个消息的当下，我产生了一种“醒了”的感觉，说起来就是惘然若失之中又带了一些安心甜...@知识星球,2023-06-24 11:50,44,15,2,,,
Ns4gYxrc6,https://weibo.cn/comment/Ns4gYxrc6?uid=5826106525&rl=0#cmtfrm,在感到受伤的时候不用逞强，而是充分地、温柔地照顾自己。为自己降低标准、寻求关怀、充分修养。越早做这件事，越接受自己就是有低谷期，效果越好。想象用一张温柔地毛毯把受伤的自己包裹起来，而个人休息够了，勇气和斗志会自然而然地重新产生，不用担心。  ,2023-11-11 14:23,98,15,3,,,
Mj9zXwof6,https://weibo.cn/comment/Mj9zXwof6?uid=5826106525&rl=0#cmtfrm,:自我矛盾自我打结最要不得。一方面把外界的流行说法内化，认为自己必须达到某种标准，否则就“不够好”，一方面又死活达不到，或者说内心其实不愿意去向那个标准努力。于是解决方法就是拼命贬低自己“啊我就是没救，就是不够好”，一边自我攻击，一边彻底摆烂，就这样僵在原地。这是没意义的。在我看来，人一旦出现这种自我分裂、自我打架，然后丧失行动力，左右为难的时候，第一件要做的事情，其实是快速支持脑子里最强的那一方，按倒较弱的那一方，在自己的脑内统一全局，取得全然的行动力再说。僵在原地，动也动不了，徒然耗费心神和生命力，还不如干脆决然地拒绝。你的意识既然那么想倒退，走回头路，那就放任自己走回头路看看。如果回头路是条死路，早晚会发现此路不通，自然而然就会心甘情愿回到正确的路上了。,2022-12-12 00:36,85,15,3,,,
N2hQou2aG,https://weibo.cn/comment/N2hQou2aG?uid=5826106525&rl=0#cmtfrm,:主题：卡住的原因是不接受自己【感想】结论先行：在任何时间、任何地点，你感觉到自己不同程度地卡住了，原因都很简单——你不能接受当下的你，总觉得自己现在这个样子是不对的。就因为放不过自己，就这样轻易的卡住了。卡住的原因是不够警醒，对空间和时间的看法太模糊太笼统，不够精确，颗粒度不够细腻。精神上卡住这件事，其实和物理上卡住上很相似的。过不去往往是因为没找对角度。就像一根棍子，横着过不去城门、竖着过...@知识星球,2023-05-26 01:08,40,15,6,,,
MwjXt75r2,https://weibo.cn/comment/MwjXt75r2?uid=5826106525&rl=0#cmtfrm,:我真无语死了，还是心理治疗师，38节发言都一股“别把自己当回事，别觉得你了不起了公主病，要脚踏实地当好妇女”的味儿，具体是谁我不说了，但这股子味真冲，说白了就是三八节忙着训女奴呗，把有自尊的女孩子早点训成没脸没皮麻木不仁的女仆女奴，平时说的什么爱自己之类的话仿佛一个笑话，和屁一样臭。听好了友友们，我们外在上确实可以慢慢增加自己的耐受性和稳定性，这不仅仅是为了增加适应力，也是为了增加我们的控场能力，但绝不是要丢掉内心“唯我独尊”的傲气和对自己的呵护和温柔。所谓公主病的病不在于以我为尊、以女为尊，而是输在了被动上。一旦被动，哪怕是公主也可能沦为和亲公主毫无地位可言。增加主动性、增加控场的能力，发挥自己的最大潜能，目的当然是实现我们自己的愿望过上舒心畅快的日子啊，自尊感绝不能丢弃。,2023-03-08 14:55,129,15,2,,,
Nd2X24YdA,https://weibo.cn/comment/Nd2X24YdA?uid=5826106525&rl=0#cmtfrm,自己是自己的第一客户。给自己一个良好的用户体验，就是让自己在一段时间内一直拥有一种好的用户体验和感觉。想到的事情总能完成，身体代谢良好，吃得好，睡得香，想动就能动。⬆️做到以上，你就容易产生舒服的感觉，并且产生一种信念：我能够毫不用力就可以在这个世界上稳定而舒适地存在下去。  ,2023-08-04 19:26,89,15,0,,,
Mjy70BCUf,https://weibo.cn/comment/Mjy70BCUf?uid=5826106525&rl=0#cmtfrm,:主题：自我的同时保持和人的链接【感想】我完全不执著对错，但我很在意自己的地盘有没有按我的想法运作。我执着于做自己，随我心意，因此我只看真正阻碍我，挡在我面前的事。然后仔细一看，真能挡住我不让我做自己想做的事儿的东西，真的非常少。所以还是我以前说的那套：庖丁解牛，游刃有余→人要活成一把刀子，横截面非常小，诉求薄如纸，但是硬度要够，谁也不能逼我改变这点心意，同时本人要有起码的韧性，也不能玻璃似的一碰就碎，当然运作刀的手要灵活，尽量找阻力小的空间活动即可。别人怎么想，怎么做，只要后果不用我承担，我都尊重远离啊对对对对对，心里想着你怎么想关我屁事。就算有人当我面一句，“我觉得你说的不对”，我也觉得毫无压力，事情就这样了结了。你觉得我说得不对是你的事，你咋想又不影响我咋想，更不能影响我咋写我咋动。我俩又不是连头婴儿，异体同脑。再说我的微博怎么写、我本人话怎么说，又不需要你批准，所以你的意见真的无关紧要啦，你爱咋想咋想呗。因此我很少用“正确or错误”来评判一个人，我也从来不用“圣人”标准去规范她人行为。咋说呢，当然我有自己的一套标准，真能做到确实就算不入圣，至少也超凡了，我主要用来规范我自己，那属于我自己的美学，我自恋的认为除了我会去追求别人都没必要那么高的要求。所以我不会用这套标准要求别人。看到符合我这套标准的人，我会欣赏，想凑近。但别人不符合我这套标准嘛，我就摊摊手，拉开距离就好了。当她人不同意我时，我在想，我到底需要她怎么做我才能舒坦？哪些事情是我自己可以采取行动，不用说服她人的？然后我发现大部分事情都可以由我这边主动发起，我就连说服她人这样的事情都懒得做了。【经验】做一个彻底的自我主义者，仍然可以和她人建立很深的联系。因为你可以鼓励她人也当一个自我主义者。当你把自我主义当作一种信仰去执行的时候，你会看到：对你来说，你是世界的中心，你可以完全自我。对她人来说，她也是世界的中心，她可以完全自我。她的自我中心，并不会动摇你的自我中心视角。你俩都可以快乐做自己。你俩都是自我主义者的时候，你俩就会达成共识：1人不为己、天诛地灭。为了自己的利益考虑是合理的、正当的，不可耻，可以坦坦荡荡拿出来商量讨论。2你不吃亏，她也不吃亏，你俩的诉求有没有办法实现双赢？3真正的爱她人如同爱自己。有些人其实没学会照顾自己、对自己好。她反而习惯虐待自己、克扣自己。这种人要么屈从外界，给她人做血包，要么就习惯用爱绑架，把她人拉成自己的血包。但真正信仰自我主义者的人，则会讨厌这种吸来吸去的血包行为，我不希望有人给我供血，我也不会供自己的血给别人。但我会和边界清晰、善于照顾自己的人互动，我会提供我负担得起，拿出去了自己也不会心痛的东西，交换对方做起来不费劲、拿出去不心疼的东西，这样我俩可以互通有无，让能量在两个人中间顺利循环。4在对方遇到困难的时候，鼓励她爱自己、为自己考虑，激发对方自救的力量，消除她对自己爱自己的顾虑和耻感。这样虽然我们都只为了自己行动，但我俩并不孤独，而是有共同的信仰连接在一起。总结：1关注自己的目的，放弃对她人的对错做判断2关注自己需要什么，造成这种状态我能主动发动哪些行动，能我自己做的事就不去说服她人做3做一个彻底的自我主义者，鼓励身边的人也这样，由此建立连带感尽量做到：我不吃亏你不吃亏，我不改变你不改变，我俩共赢，我俩互利。,2022-12-14 15:03,54,15,3,,,
NfRZPzQq3,https://weibo.cn/comment/NfRZPzQq3?uid=5826106525&rl=0#cmtfrm,做很多很多的梦，想想今天想要经历哪些有意思的事情，想想如果一切都很理想的话，想要哪些不错的体验。想定制菜单一样考虑今天可以享受到的事情。然后脑子会不经意地找到很多机会去实现它们。  ,2023-08-23 09:04,35,15,1,,,
N69QhCM2U,https://weibo.cn/comment/N69QhCM2U?uid=5826106525&rl=0#cmtfrm,问题是目的和根源上出现了问题，很多人在设计行动时初始目标时就不是奔着“怎样让我更轻松更健康更快乐”而是奔着“怎样让我受尽最大程度的磨难然后榨干我的全部生命力，并且把这种紧张尽可能多地传递给更多人”然后管这个叫做“高效”和“充实”。  ,2023-06-20 12:07,78,15,0,,,
N92GNk9Fw,https://weibo.cn/comment/N92GNk9Fw?uid=5826106525&rl=0#cmtfrm,与人交心或者说赢得人心最难的不在于对象如何，而在于自己那一关。最难的是放弃防御，进入未知的恐惧，愿意率先暴露自己的一部分，并且相信自己不那么无懈可击的一面也不会受到攻击，也会被世界稳稳托住。  ,2023-07-09 11:25,92,15,3,,,
NtLqnvsXG,https://weibo.cn/comment/NtLqnvsXG?uid=5826106525&rl=0#cmtfrm,当你真的再过自己满意和喜欢的人生时，你对外界的不满就会下降，对外界的操纵欲望也会下降（对于某些人来说控制和管理也是快乐来源的一部分，但这种情况下她成功的机会比较多，不满也会减少）。你也不是很希望别人认可你或羡慕你，你在吃大肉就比较喜欢闷声不被打扰。  ,2023-11-22 18:04,76,15,0,,,
NuD8yqpJv,https://weibo.cn/comment/NuD8yqpJv?uid=5826106525&rl=0#cmtfrm,从做得到的事情开始，扩大自己喜欢的部分，缩小自己不喜欢的部分。问问自己，如果世界上没有别人，只有自己，是否还是想要扩大某个部分，就知道自己喜欢和看重的到底是什么。把世界当作你做的一场梦，扩大美梦的部分就好。  ,2023-11-28 10:49,88,15,0,,,
MDAGUb94c,https://weibo.cn/comment/MDAGUb94c?uid=5826106525&rl=0#cmtfrm,:主题：学会无视敌对方的心情1——从对方给你的反馈中提取有用信息【感想】严格一点说，学会必要时无视任何人的心情。本质上讲，我们的触角，既能伸出去，又能收回来。感觉既能灵敏，也能全然地隔断屏蔽，才是好的。这样感受能力才能为你所用，而不是你沦为信息的被动接受方，被周围的杂音所牵制。当你已经下了判断，决定要做什么事情的时候，就应该有选择的开闭自己的“天线”，除了完成任务所必须的信息以外，别的信息都应该设法屏蔽掉，全然地专注在自己的目标之上，能做到这样，人生的烦恼就少了很多，做人就更能追随自己的心意，不会被外界牵着鼻子走。学会无视的对方的心情，意味着你要意识到自己有主导局势的能力，你至少在自己的事情上要做得了主。当你全神贯注，把所有的心力集中起来贯彻自己的意志的时候，因为能量足够集中，方向单一明确，就能顺利地切开阻力，击中自己的目标。既然你已经想明白自己要做什么样的事情了，这个时候别人怎么想又有什么关系呢？与你敌对的人的心情更加不用去考虑，因为他们无论如何都是不希望你达成目标的。你的潜在支持者和友军的心情倒是更值得考虑，因为这些人有可能成为你的助力而不是阻力。用一种思考物而不是思考人的方式去考虑目标的达成，即便要考虑人心的因素，也把人心因素当作自然天气一样的客观因素去考虑。用客观而自然的眼光去看待自己的事情，就会获得超脱的心态，人也比较放松因此可能看到意外的解决之道。【经验】切记随别人的好恶而悲喜。别人喜欢你，未必证明你一定会成功；别人讨厌你，更未必意味着你一定会失败。因为别人和你之间人生目标不同，视角也不同。渴望别人完全站在你的立场上为你加油鼓劲那是不现实的，同理过度猜疑，认为别人存在就是为了否定和打击你的也不科学——客观说来你对别人而言并没有那么重要。别人的好恶喜悲与你无关，你的注意力全部在自己的目的上面，充分吸取一切别人可能带给你成长的机会。从别人的反馈的信息和情绪中获取以下几种全然不同的资源，来帮助自己成功。1信息  1.1当别人表扬你的时候：      1.1.1直白地高兴      不管对方出于任何目的，但凡在表扬你，都要第一时间像小孩子一样高兴。      人的天性就喜欢听表扬，听到的时候就会感到喜悦，收获情绪价值，这是人的第一反应。      因此不妨顺势借用这种喜悦的劲儿，收获情绪能量，不管对方肯定你哪一方面，必然说明你存在某种优势，为这种优势感到开心。而不是第一时间自我怀疑、自我打压。     1.1.2确认对方肯定你的部分是哪一方面？      注意确认对方到底肯定你的部分，说明你哪部分做得还可以，需要保持？      1.1.3分析对方立场，思考对方说话的目的，修正信息的可信度      注意分析下对方为什么会说这番话，出于什么目的、什么立场在说这些话，是否需要去听。      1.1.4确定策略：是否需要保留或强化自己被表扬的部分      结合以上四条，强化自己是否要继续加强自己被表扬的部分，有什么策略固化和强化这个特质？  1.2当别人批评你的时候      1.2.1第一时间屏蔽情感，弄明白对方的意思      有一种瞬间情感封印的技术，可以让你在受到打击的时候，感受不到任何情绪波动，只专注了解客观信息。      1.2.2思考对方说的话是否正确，必要时求助专家意见      不管对方出于什么心情否定你，指出你的问题，只要对方说的话言之成理，都是你进步的机会。因此你需要认真判断对方说的话是否为真。可以问问身边信得过有能力的专家。      1.2.3如果对方说的话为真，立刻思考有什么办法可以补上漏洞      策略很重要，可以直白地请教对方（不管对方出于善意或恶意），也可以请假有能力的专家，或自己搜索寻找答案。实在不行也可以比较自己的做法和优秀示范的区别，思考针对自己行之有效的解决方案。      1.2.4如果对方说的为假，思考对方为何这样做，并瞬间榨取心理优势感。      对方如果说的不为真，要么是因为他水平不够，要不是因为他感到了你的威胁，想要搞乱你的心态。不管怎样都能让你找到心理优越感，珍惜并吸收这种心理势能。之后是2情绪和3立场的分情况处理方法，放在下一篇来更新。总结：1人的感受力要自己给自己设置一个“漏斗”和“开关”，只过滤和接收有助于自己自我实现的信息，这样才能化敏感为敏锐。2所有人的心情中最有必要无视的就是你的敌对方的心情，因为对方期待你的失败，在意他的心情，对你的目标实现毫无帮助。3无视所有的人好恶和心情，从一切反应中提前助力。可以思考的方向有三个：反馈中包含的信息、情绪，反馈者的立场。4反馈的表扬和批评均可以给自己提供成长养分，总的说来： 4.1如果反馈有正面情绪价值，第一时间吸取情绪能量 4.2评估信息的含金量，反馈是否准确，决定是否要加强或改善自己的某一个特质、习惯、技能。 4.3如果对方给出的信息不准确，就借机建立自己的心理优势感，积累心理势能。愿大家都能游刃有余地调控自己的感受能力，让自己的敏感天性成为敏锐的探测器，吸取一切环境反馈的能量，助力自己变强、成功。,2023-04-25 10:23,38,15,3,,,
N9IjhiRPj,https://weibo.cn/comment/N9IjhiRPj?uid=5826106525&rl=0#cmtfrm,:主题：放下的当下即刻开花结果【感想】人的行动能力很大程度上是受心理状态影响的。很多事情本质都非常简单，说不上困难，但越在意结果，越在事情之上附加意义，越容易目的性颤抖，偏离活动本身。越在意越得不到，越在意越做不好。其实最佳心态也不是什么超常发挥，说白了就是把这些可能影响你做事的多余的心理成分拿掉，正本清源。也不存在“赢家”秒杀一切，“输家”失去一切的说法。而是容易把事情做成的人被视为赢家...@知识星球,2023-07-13 21:22,37,15,1,,,
Nwc5YuWvu,https://weibo.cn/comment/Nwc5YuWvu?uid=5826106525&rl=0#cmtfrm,看明白哪些东西能伤害到你，哪些其实不能。对那些虚的东西保持不动如山，对真正能伤害到你的东西只避以毫厘，以尽可能小的动作幅度避开它，这就是高手的境界，我们可以去追求这种境界。  ,2023-12-08 17:39,79,15,2,,,
N5QQrrzzm,https://weibo.cn/comment/N5QQrrzzm?uid=5826106525&rl=0#cmtfrm,:很多人给自己设立高标准却不去实行的原因是因为不认为那是自己真正想要做的事，设立高标准只是想被人认同夸赞或免于被人指责所以做到面面俱到。但很快就发现，拖延马上就能让自己沉浸在完美幻想中，也可以立刻获得心灵平静短暂享受不被指责的安心。然后就会变成一时拖延一时爽，一直拖延一直爽。如果你能坚持拒绝所有你并不真正想做的事情，那你就能马上戒掉拖延成为一个非常高效，但自己不觉得自己了不起，而只是觉得自己很平常的人。,2023-06-18 11:45,77,14,3,,,
MnMDUjU6Z,https://weibo.cn/comment/MnMDUjU6Z?uid=5826106525&rl=0#cmtfrm,:主题：简单可行的下一步【感想】事情能不能往下推、往下走，不在于你是否有一个计划详尽的蓝图，而在于你能不能找到简单可行的下一步。只要每个下一步都足够简单，你就会不知不觉地往下走，走很远。就像很多人刷短视频，每次也不过分分钟，但就因为刷下一个太容易，有时候不知不觉沉迷几个小时。利用同样原理，我们也完全可以设法让自己把重要的事情不断切片成简单可行的下一步。走完这一步，很容易，又有那么点满足感，就忍不住再走一步，再走一步。就这样一步步走到了终点。整个过程自然而然、不知不觉。因此完成困难和巨大的事情，关键就在于能否把事情切片。就像一整只火腿，切成薄薄的片儿，每次吃一片，总有吃完的一天。维持干劲的核心要义就在于此。【经验】切片技术的几种运用策略：1调用老模板用做过的类似事件做基础，进行任务拆分。有一种思路是清单思维。把任何做过的事情，整理成清单。下次按照清单上的内容，进行拆解。其实生活里的任务类型是重合的。举一个例子，你准备出差时要带的行李这件事，其实和你准备资料是有共通性的。都是照方抓药。事先准备好同类清单，划去不需要的东西，然后按条目一样样找就行了。又例如凡是需要发挥一定创意的事情，也都可能存在固定模板。需要你先设置框架，找到模板，只在关键的事情上发挥创意即可。从平时就注意积累这一类的模板，你可以建立自己的模板库和清单库，可以大量提高工作效率，帮助你快速把任务切成更小有机组成的部分。2周期性轮回如果你希望改善自己生活的一个方面，但是这个事情本身很大很复杂，或现状很糟糕，有点积重难返，让你不知道从何下手。你可以用以下的策略去周期性地改善你的问题：2.1建立一个周期，一般说来我喜欢用周作为单位，因为它时长合理，又方便记忆和重复。2.2在一周中选取需要执行改善计划的天数比如我们准备在一周里面的一三五三天进行改善工作。2.3把你希望改善的事项按工作天数天划分成不同的区域。我们可以把需要改善的事情，划分成三块，姑且称作A区域、B区域、C区域。2.4固定在同样的轮回中改善同样的部分例如我们可以统一在周一改善A区域、周二改善B区域、周三改善C区域。2.5每次都只找一个最容易改善、最明显的问题去改。每次都只用固定时间去改，做不完的部分留到下一个周期继续。这样几个轮回之后（例如一个月，4、5周之后）我们要改的问题就会得到几轮迭代优化，情况会比之前好很多很多。也会避免你一开始过度在意细节，而无法让任务继续的问题。（例如全部精力都放在改善A区域上，把A区域做到了200%，B区域和C区域难以为继，做不下去）。3分形拆分任何大问题都可以不段拆分成类似的结构的小问题。举一个例子，任何任务都可以拆分成：准备阶段、执行阶段、收尾阶段执行阶段也可以按照这个标准去拆分。当一个任务对你来说，台阶太高，一步迈不上去，你就可以想想办法，把这个台阶拆成更小的台阶，一步步迈进，总能跨上。4微行动清单这是在人行动力极度低下的时候可以采用的一种策略。这种策略的精髓在于：用一些小得几乎不算工作的工作，来积累你的初始行动力。这个微行动清单里面可以加入“不要去做”的内容，帮助你保持专注，拒绝一些分心的诱惑。举个例子：4.1打开电脑4.2关闭社交软件4.3不浏览网站新闻4.4清理桌面垃圾4.5建立一个文件夹4.6把文件夹命名我正在做的项目...在每一项面前画一个方框，每完成一项可以在里面打个√，这样渐渐会找回行动力和掌控感，知道自己是可以开始做一些事情的。提前准备这样的清单，在你分心走神，或意志力低下的时候调用，用它来积累你的初始启动行动力。5把收尾作为开头做事情是可以有意识地把结尾工作和另一项工作的开头放在一起。这件事眼看着就要完成了，还差一口气。与其多费一口气，非要多支撑一步，直到把某件事彻底做完，不如就此停下来，把这个工作的结尾和下一件工作的开头放在一起，放在第二天去执行。这样的好处有三个：5.1在精疲力竭前停下来，人不会疲劳积累，另外会有一种意犹未尽的感觉，第二天会迫不及待想要开始工作。5.2因为收尾工作非常简单、很快就会完成，带给人大量的成就感。因此人会因此变得很愿意行动，行动意愿很高。这让高昂的状态会轻松保持到第二天。5.3利用上一个任务完成带给人的成就感，让人增强自信，更愿意去挑战下一项工作。总结：1维持干劲的要诀在于找到简单易行的下一步。2任务切片的一些技巧和策略：2.1对日常类型工作多调用老模板进行拆分2.3任务过大难以一蹴而就，就建立周期性轮回，每次只改善一个范畴的一个方面，从头到脚依次轮回迭代。2.4把迈不上去的大台阶拆分成小台阶，不断分形。2.5建立微行动清单，在行动力快归零的时候找回控制感。2.6把收尾工作和开头工作结合在一起。每天从收尾开始，启动自己新的一天。只要能不断找到简单可行的下一步，我们就能不断持续前进，跨越千山万水也不过是重复把一只脚放在另一只脚前面。,2023-01-11 11:24,28,14,2,,,
MsHmloIsC,https://weibo.cn/comment/MsHmloIsC?uid=5826106525&rl=0#cmtfrm,很奇怪的一件事就是：当你真的完全以自己为中心考虑事情了后，你对别人的需求反而变少了：反之不会挡你的道，ta爱干嘛干嘛，ta看得起你是ta眼神还不错，看不起你是ta眼瞎了傻叉，对你好是ta的福气那就友好互动，对你不好是ta的损失反之拜拜了没有后来——因为对人没啥需求，反而经常被人说性格好。  ,2023-02-12 19:09,120,14,0,,,
Ns3BcyalI,https://weibo.cn/comment/Ns3BcyalI?uid=5826106525&rl=0#cmtfrm,幸福就是：自己接受自己、自己肯定自己、自己由衷的觉得自己很好。  ,2023-11-11 12:40,85,14,3,,,
N7gmHeHel,https://weibo.cn/comment/N7gmHeHel?uid=5826106525&rl=0#cmtfrm,:大部分现代人有大量的不安全感，是因为把资源、能量都储备了起来，但只储备而不拿来流通，就无法产生活力、带来变化，就好像有大量的资产全被冻结一样，可以用的流动资金很少很少。👈这种情况下人的感受与其说是富足，不如说是贫瘠到恐慌。就好像锁在黄金屋里面没有任何食物可以吃一样，看起来钱多，却要被活活饿死。,2023-06-27 18:33,70,14,2,,,
N5eR5hmfh,https://weibo.cn/comment/N5eR5hmfh?uid=5826106525&rl=0#cmtfrm,能坚持到长期努力出效果的要诀：从每一个长期行为里提取短期收益，奖励要及时，否则很可能撑不了那么长期，也拿不到本来的收益。  ,2023-06-14 11:02,55,14,1,,,
NvoXEjYi3,https://weibo.cn/comment/NvoXEjYi3?uid=5826106525&rl=0#cmtfrm,当你感觉会有可怕的事情发生时，一定要耐下心来减少你的行动，就认真地观察，保持好奇心和专注，看看事情接下来会怎么发展。我的经验是，涉及人际交往的场合，一般你做得越少越难出错，就算事情看起来会往不利的方向发展但只要你稳得起，很快就会发现事情触底反弹，变得好了起来。  ,2023-12-03 12:33,73,14,2,,,
MxBaIkB1I,https://weibo.cn/comment/MxBaIkB1I?uid=5826106525&rl=0#cmtfrm,:主题：肯定感受，带来力量【感想】我发现很多朋友的拧巴之处在于不能接受真实的自己。总觉得自己的感受不对，需要克服，需要往标准模板那里去套，恨不得把所有不符合标准模板的东西都削掉，好让自己保持正确。但实际上她的体验往往是：越是否定，越是无力，整个人感受不到着力点。只是在不断内耗和焦躁中空转而已。其实很多时候我们不需要控制自己的感受，而是应该接纳自己的所有感受，同时尽量控制外在表现，挑选有利于我们...@知识星球,2023-03-17 00:35,40,14,1,,,
MeQVNeUI3,https://weibo.cn/comment/MeQVNeUI3?uid=5826106525&rl=0#cmtfrm,:当你想自虐的时候，想想能不能往外虐【感想】如果纯从万物的角度看，我认为人类这物种恶贯满盈，早就该灭绝了。因此就算人类未来有个悲惨的结局，我也一点也不觉得惋惜，也不觉得意外。想想人类对其他物种做的事，真是恶到不能再恶，这样才占据了地球生态链的顶端。女性人类作为人类的一半人口，还是能生育的一半人口，当然也难辞其咎。真要从罪责这个意义上讲，没人洗得白，结论就算放弃洗，并放弃自责。那么只从人类道德的角度看，我认为世间最大的恶就是自毁。...@知识星球,2022-11-13 17:46,86,14,5,,,
N6ZuYqLaS,https://weibo.cn/comment/N6ZuYqLaS?uid=5826106525&rl=0#cmtfrm,:为什么我们做事要优先照顾自己人，尽量让亲者快仇者痛？就是为了形成向心力和良性循环，让我们和能够好好相处的人之间彼此支援，彼此关爱，达到1+1>2的效果。而对那种会伤害我们、无法和我们好好互动的人，要第一时间露出尖锐的一面，好让对方早点离开。这就是结善缘断恶缘断这个简单的道理值得反复执行的理由。,2023-06-25 23:37,109,14,2,,,
N7l78aimx,https://weibo.cn/comment/N7l78aimx?uid=5826106525&rl=0#cmtfrm,理所当然地和优秀的人（或者更准确点说有一技之长的人）交朋友，有助于你改变自己对很多事的认知：当你的朋友们大多能轻松做到某件事时，你也就不会认为这件事很难，离你很远。你会产生一种自己也已经拥有了这件事的错觉。而这种错觉有利于提升你的配得感，让你更轻松地突破自己的固有圈层。  ,2023-06-28 06:39,83,14,0,,,
