wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NvUegaVlp,https://weibo.cn/comment/NvUegaVlp?uid=1804943792&rl=0#cmtfrm,对很多人来说，长大的过程中，爱确是没有的。就像涉过愤怒的海里的娜娜那样，身体被养大，却没有感受过爱。他们作为父母生命的附属，承载他们的需求和期望，而自身没有作为一个独立的个体被看见过。  ,2023-12-06 20:10,38,8,0,,,
NgdcQmPgd,https://weibo.cn/comment/NgdcQmPgd?uid=1804943792&rl=0#cmtfrm,:#工作中如何克服精神内耗#   一味抗拒精神内耗，本身也会造成精神内耗。不如看清楚自己的精神内耗，是怎样的内在冲突，深入内心的底层情感，拥抱真实的自己。精神内耗某种程度上也是一个人的自我意识的呈现。只是这份自我意识是虚弱模糊的，方向不够清晰的，内在有好几个声音在左右撕扯，使得行动变得极其困难。有的声音要委屈自己讨好关系，因为太害怕被抛弃，太害怕失去工作。有的声音在抵抗，抗拒一味服从，渴求捍卫边界，甚至想用拖延摆烂的方式表达自我。精神内耗常常是一个人在独立与依赖之间的挣扎和纠缠。在情感的层面上有时候甚至像个无助的幼儿，无力离开母亲，需要被照顾，同时也有独立与自由的愿望，不甘心被捆绑被囚禁，失去自己的主体性。精神内耗是一个必然会发生的过程，如同幼儿和母亲的关系，从依赖走到独立，一定会经历内心的挣扎徘徊，在纠缠中逐渐增强内心的自我力量，实现和母亲分离。这是生命权益得以主张的必然之路。那么面对工作中的精神内耗，也是异曲同工。最初人或许有完全理想化的情感投射到工作上，仿佛婴儿对于母亲的期望，期望母亲给我乳汁，给我爱抚，陪伴我度过朝朝暮暮，不使我彷徨孤独。渐渐的你会知道母亲也是有限的存在，她并不完美，她和你一样，也是一个人。而且，归根结底你是你，她是她，你俩是不同的人，并不能同呼吸共命运。最终你要承认，你能期许她完成和实现的梦想，是很有限的，你指靠不了她。刚开始你会不甘心母亲是这样的不足，令人大失所望，最终你只能接受现实。这也如同面对一个谋生的工作，如果你需要这个工作，然而又引发大量的精神内耗，那么就要面对你的内心，或许有许多的愿望，是无法寄托在这个工作上的，你的愿望和这个工作需要分离。如果你需要这个工作，想要保住这个工作可以带给你的好处，那么就需要做大量的“心理分离”，区分自己和工作的关系，建立自己和工作之间的安全距离，减少不必要的投射和投射后的无力受挫，不使身心无限消耗在撕扯纠缠和无效投射中。因为如果一味的在撕扯纠缠和无效投射中消耗自我力量，甚至连工作中能得到的好处也会失去。沦陷于精神内耗，完美主义的理想会吞噬现实中能得到的成果，人很难往前走，只是在幻想和现实之间煎熬，甚至最终什么都没做，只是度过黄粱一梦的时光。归结到具体做法上，就是要面对现实，做力所能及的事。从自己能力所能抵达的最简单的事做起，不要求完美，只要行动起来，以行动打破幻想，不断地以实践来调整认知，加深认知，更新认知，使认知可以指导实践，但永远不使认知代替实践，避免僵化的认知吞噬实践的动力。#野挺有趣#,2023-08-25 15:03,15,8,0,,,
NyrjKp4nG,https://weibo.cn/comment/NyrjKp4nG?uid=1804943792&rl=0#cmtfrm,内心创伤深重的人，进入关系就会激活无价值感，于是无力活出自己的真实需要，总是致力于满足他人的需要。同时又越付出越怨恨。所到之处，身不由己背负别人的感受和需要，一味自我消耗扮演“好人”，其实是自我力量不够，进入关系就被挤兑着成为关系里的牺牲者。  ,2023-12-23 12:04,25,8,0,,,
NaMab7aEq,https://weibo.cn/comment/NaMab7aEq?uid=1804943792&rl=0#cmtfrm,因为精神杀戮者的原型入驻内心，抑郁者在关系里习惯于照顾讨好他人，批判苛责自己，一味付出自我消耗。这是身不由己的恶性循环，为了防御被内在的精神杀戮者所抛弃。如果生命最重要的体验是受虐，那么接受入侵的痛苦=活着，抗拒入侵会遭受死亡的虚无。  ,2023-07-20 21:01,19,8,1,,,
NvttezM7O,https://weibo.cn/comment/NvttezM7O?uid=1804943792&rl=0#cmtfrm,老话说“不如意事常八九，可与语人无二三。”就是说，一个人的人生，十之八九都是不符合期待的，这就是生活常态。人生如此艰难，人与人之间能交流的感受，却少之又少，而这又是生活常态。当人痛苦不堪时，大抵是两者都达到承受的极限，不如意事十全十，可与语人无一分。 后者的打击往往更加沉重。  ,2023-12-04 00:02,16,8,0,,,
NkmVAbDQ2,https://weibo.cn/comment/NkmVAbDQ2?uid=1804943792&rl=0#cmtfrm,当关系里没有了尊重，至于有没有爱？已经不值得深究了。尊重是第一位的。忘记了尊重，而去追求所谓的感情，容易沦为残忍的关系。  ,2023-09-21 23:10,35,8,0,,,
NaMxb9NQO,https://weibo.cn/comment/NaMxb9NQO?uid=1804943792&rl=0#cmtfrm,如何战抑郁，基本上和抗癌是同理。过程肯定是非常艰辛。甚至可以说，癌症可能彻底康复，而抑郁却不可能彻底消失。抑郁比癌症更难，因为人生苦难重重，只有不断增加正向的体验去寻求突破的可能。  ,2023-07-20 21:58,38,8,3,,,
NycSx5J1H,https://weibo.cn/comment/NycSx5J1H?uid=1804943792&rl=0#cmtfrm,如果从小没有被好好爱过，那么好好爱自己会成为一道难题，需要漫长的学习。  ,2023-12-21 23:19,20,8,3,,,
NpERn5D82,https://weibo.cn/comment/NpERn5D82?uid=1804943792&rl=0#cmtfrm,无力承受关系的人，往往更容易进入幻想的关系，以满足自己对关系的幻想。幻想的关系难以在现实中通行，也就免除了真实关系的责任分量。但是幻想的关系又是令人痛苦的，人陷入幻想的关系，内心深处会明白那是对关系渴望又排斥的矛盾产物，终究是一场幻想。  ,2023-10-26 18:00,23,8,0,,,
NgxiRmJu8,https://weibo.cn/comment/NgxiRmJu8?uid=1804943792&rl=0#cmtfrm,当你深入了解动物，会知道它们也有细腻的情感与个性，但落入人类世界的动物却是没有边界的，被豢养和屠杀是它们的命运，因为它们服务于人类的需求。人要成为一个独立的人，就需要有自己的边界，超脱被“诛心”的精神屠戮与控制。人有自我保护的力量，才能活出自由和爱的热望。  ,2023-08-27 18:13,20,8,0,,,
NhTrA6Usu,https://weibo.cn/comment/NhTrA6Usu?uid=1804943792&rl=0#cmtfrm,爱自己，是爱本真的自己。如果不能自我接纳，只是期望被别人接纳，如果不能保护自己，只是期望被别人保护，这些愿景难免竹篮打水一场空。经历过的种种最终会让人领悟：脚下的路靠自己走。  ,2023-09-05 16:25,26,8,0,,,
Nj5UHe0oE,https://weibo.cn/comment/Nj5UHe0oE?uid=1804943792&rl=0#cmtfrm,有些人明明看似有足够资源可以活下去，然而每一天都是在硬撑，仿佛随时要倒塌。大抵是如果内心的情绪价值已经耗竭了，整个人就会像流着脓水的烂肉和发霉变臭的水果，简单说就是生命“坏掉”了，走向了恶化的方向。这样的命运如果用语言显现，会是“罪”“错”“破产”“毁灭”“死亡”的隐喻。  ,2023-09-13 14:00,19,8,0,,,
NefVLtBU3,https://weibo.cn/comment/NefVLtBU3?uid=1804943792&rl=0#cmtfrm,不好的关系是大鱼吃小鱼，小鱼吃虾米。当你全心全意付出到丧失自我，就容易沦为牺牲品，成为喂小鱼的虾米，而小鱼对你虽然冷酷无情，在面对大鱼时，也会丧失自我，飞蛾扑火。一个人缺失核心自我，就会容易沦陷于这些残酷的关系，成为食物链关系的牺牲品。  ,2023-08-12 18:19,22,7,1,,,
NfhetlIIF,https://weibo.cn/comment/NfhetlIIF?uid=1804943792&rl=0#cmtfrm,当人失去自我，就会陷入困境：盲目听命于关系，或者陷入孤立无助的绝望。人需要不断探索自我，建立更深的自我认识，从中收获新的自我力量。  ,2023-08-19 11:28,16,7,0,,,
NcrUT44xA,https://weibo.cn/comment/NcrUT44xA?uid=1804943792&rl=0#cmtfrm,当人开始有自我的萌芽，在反抗的力量将到未到之时，内心冲突会很大，是最痛苦迷茫的阶段。会来来回回的纠结、徘徊，不断地拿起又放下，放下又拿起，终究是不甘、不屈，不能作罢。这就是一个人孕育自我的艰难过程。  ,2023-07-31 21:09,19,7,0,,,
NpENtElH1,https://weibo.cn/comment/NpENtElH1?uid=1804943792&rl=0#cmtfrm,人在面对痛苦真相时，总是会经历一系列内心冲突，最后才能抵达“接受现实”。这个过程常常充斥与不切实际的愿景背道而驰的破坏行动，在不断拉扯消耗中接近水落石出的真相，直到消耗殆尽了幻想，不得不屈服于命运。  ,2023-10-26 17:51,17,7,0,,,
Nojlh4Ygj,https://weibo.cn/comment/Nojlh4Ygj?uid=1804943792&rl=0#cmtfrm,人需要链接，才能存活。如果最初的链接模式是被剥削压制的关系，之后就会容易挣扎在失去链接的死亡体验与飞蛾扑火为链接受苦之间。在坏的链接模式里，有极大的诱惑。熟悉的被虐痛苦中，有维系生命体验的链接被激活的快感。  ,2023-10-17 21:23,26,7,2,,,
NeoVVaK0e,https://weibo.cn/comment/NeoVVaK0e?uid=1804943792&rl=0#cmtfrm,共生关系是大鱼吃小鱼，小鱼吃虾米。在原生家庭没有被爱过，没有形成自我意识的人是弱小的，进入社会，就会飞蛾扑火地做了虾米，屡屡被吃干抹净，还讲不明白到底是为什么。绝大多数时候，失去边界的人际关系并不美好。融合是一种幻想，人失去边界，就是残酷的零和博弈，不管对方死活，只要自己舒服。  ,2023-08-13 17:14,30,7,1,,,
Ndx6s9GvG,https://weibo.cn/comment/Ndx6s9GvG?uid=1804943792&rl=0#cmtfrm,一个真正幸福的人，内心有安全感，活得舒畅从容，无需时刻紧绷，想松弛就能松弛下来。而如果内心被劫掠剥夺过安全感，留下深刻的创伤，那么身心紧绷，莫名焦虑不安等等痛苦就会如影随形。即便身在安全环境，也无力享受安全感。  ,2023-08-08 00:12,30,7,1,,,
Nl2GHlMHD,https://weibo.cn/comment/Nl2GHlMHD?uid=1804943792&rl=0#cmtfrm,无常是常态，世间唯一不变的，就是变化本身。也因此，执着于“缺”，那么“缺”就是重要的生命体验，即便得到，也会毁掉。而若珍惜“有”，总能拥有。人与人之间，随缘聚散，因缘际会。人能自渡，就会洞明。  ,2023-09-26 09:28,21,7,0,,,
NloMa7sZr,https://weibo.cn/comment/NloMa7sZr?uid=1804943792&rl=0#cmtfrm,人生苦难重重，最苦是迷失自我。人若能看到自己，心中就多些笃定。很多人能够存活下来，其实是算侥幸。属于命不好，然而命硬。命硬的人可以大难不死，有运气，而接下来在世间艰难跋涉，就全靠自己修炼。要忍辱负重珍惜拥有，及时断舍离，修通执念，退一步海阔天空。  ,2023-09-28 17:42,24,7,0,,,
NnX6fEl8L,https://weibo.cn/comment/NnX6fEl8L?uid=1804943792&rl=0#cmtfrm,如果最初来到人世就遭遇太多伤害，那么人就会强烈渴望回归子宫，渴望回到胎内环境，难以建立独立和平等存活于人世的自信与信任。这样往往就会进入“受害者、拯救者、迫害者”的关系模式。有些人一来到人世，就背负拯救者的责任，一生都在还债、报恩和赎罪，必须掏空自我去付出，迎合受害者的期望。  ,2023-10-15 12:46,20,7,2,,,
NfWAoxArf,https://weibo.cn/comment/NfWAoxArf?uid=1804943792&rl=0#cmtfrm,人生最崩坏的时刻，往往是人感受不到自己是被要的。因为没人要，所以自己也不想要自己，于是就会无法活下去，沦陷于极度崩溃。这个时刻会非常危险。有些人会在宠物眷恋中找到自己仍被需要的生命情感。有些人会爱孩子，期许孩子的拯救。而有些人会投靠虐待欺骗利用自己的人，只为一种仍被需要的感觉。  ,2023-08-23 20:45,27,7,3,,,
Nal6pBgUA,https://weibo.cn/comment/Nal6pBgUA?uid=1804943792&rl=0#cmtfrm,生命早期遭过的伤害，留给心灵不可磨灭的恐惧，常常会伴随一生。比如，靠讨好父母才得以存活的人，会特别害怕自己是没有价值的，不配活着的，时时刻刻要焦虑自己是不是不配活着，为了防御这种如果没有价值就不配活着的恐惧，会多干很多自己并不乐意干的事。仿佛整个人生都是在防御这种恐惧。  ,2023-07-18 00:08,25,7,1,,,
NalargEnu,https://weibo.cn/comment/NalargEnu?uid=1804943792&rl=0#cmtfrm,要能提供价值，拯救父母才能存活的孩子，内心深处有大量的罪疚感。活着沦为赎罪，既屈辱委屈不甘心，又不配为人自惭形愧。当初被父母免去死罪，精神上栓牢，留着活受罪。  ,2023-07-18 00:18,23,7,0,,,
NfXb9mED7,https://weibo.cn/comment/NfXb9mED7?uid=1804943792&rl=0#cmtfrm,这个时代，一个人在别人眼里是什么样子，已经没那么重要。人各有各的活法，活法越来越多，往前走，路是宽的。这个时代，重要的是人认识到自己原来是这样的，不断加深自我认知，无论自己是怎样的存在，总而言之认识自己，接纳自己，就可以活下去。如果不够认识自己，处处受外界裹挟，就会活得很难。  ,2023-08-23 22:15,18,7,1,,,
Nq7lN5tht,https://weibo.cn/comment/Nq7lN5tht?uid=1804943792&rl=0#cmtfrm,人世的悲苦，是人如果最初没有收获足够的爱，后面可能不管怎么努力改变命运，也无法填补内心的匮乏黑洞。黑洞是填不满的，只能哀悼，而且如果不能接受真相，一味要填补，走了以小博大，力微负重的路，和价值交换原则严重不匹配了，会让自己不但没有收获丰盛的人生，反而消耗殆尽了仅有的能量。  ,2023-10-29 18:32,22,7,1,,,
NuyPuay1j,https://weibo.cn/comment/NuyPuay1j?uid=1804943792&rl=0#cmtfrm,即便头脑清醒，意志坚定，但人要和创伤、潜意识抗争，是非常困难的。用语言清晰地表达出来自己的意志，可能前面999次都无法贯穿到精神深处，使潜意识修通，但始终还是会有希望，也许在第1000次时可以抵达内心的觉悟，挣脱创伤的牢笼。  ,2023-11-27 23:51,27,7,0,,,
NnIRVbJfD,https://weibo.cn/comment/NnIRVbJfD?uid=1804943792&rl=0#cmtfrm,一个人如果非常渴望被救赎，或者有过度的拯救者情结，那么就容易进入拯救者、迫害者、受害者的三角关系里。成人的关系是互相帮助，互相成就，价值交换，情感对等。当人偏离了平等视角，就容易进入畸形的关系，错付了情感。  ,2023-10-14 00:32,26,7,0,,,
Nj5n8oPPe,https://weibo.cn/comment/Nj5n8oPPe?uid=1804943792&rl=0#cmtfrm,情绪价值对于个体是非常重要的。当人内心还有一些情绪价值，就能凭此创造更多的价值，让自己以及他人收获丰盛的生活。而如果被耗竭了情绪价值，生命体验就会变得非常痛苦，人生际遇也会变得很差，甚至厄运连连。得到的财富会失去，曾经的感情不复存在。  ,2023-09-13 12:38,11,7,2,,,
Njo9rkYu1,https://weibo.cn/comment/Njo9rkYu1?uid=1804943792&rl=0#cmtfrm,渴望依靠的人，需要依靠自己。幻想拯救他人的人，需要拯救自己。总想改造别人的人，需要改变自己。难以忍受他人的人，需要接纳自己。对世界充满困惑的人，需要理解自己。  ,2023-09-15 12:26,33,7,1,,,
NjnAdqt6k,https://weibo.cn/comment/NjnAdqt6k?uid=1804943792&rl=0#cmtfrm,人最初的安全感，建立在与父母以及周围人的共生里。因而最初建立的安全感是盲目的，随着成长就会走向幻灭，陷入无边痛苦。甚至因失去精神依靠而无助绝望。在精神危机中，人总有奋力求生的本能，直面人世苦难重重的真相，珍惜自己仅此一次的生命，在对自己加深理解和接纳后，对自己投以悲悯的情感。  ,2023-09-15 10:59,18,7,0,,,
NgxqOdr0N,https://weibo.cn/comment/NgxqOdr0N?uid=1804943792&rl=0#cmtfrm,真相是一切都是有条件的。因为如此，才更要珍惜拥有的。也因为如此，人才会珍惜能拥有的。失去边界的人，渴望无条件，于是进入徒劳的理想世界，最终自己沦为了牺牲品。  ,2023-08-27 18:33,23,7,0,,,
NnZcbikvd,https://weibo.cn/comment/NnZcbikvd?uid=1804943792&rl=0#cmtfrm,很多人伤痕累累，却被期望成为拯救者，无力拯救自己的人，最容易被控制，而后塑造成别人想要的人，比如“拯救者”。拯救者容易被受害者以“我弱我有理”的套路道德绑架，无止境持续勒索。脆弱是受害者的共性，但也是一把施虐的利器。在拯救者受害者背后，总有迫害者的阴影。  ,2023-10-15 18:06,20,7,2,,,
NvUk6sizA,https://weibo.cn/comment/NvUk6sizA?uid=1804943792&rl=0#cmtfrm,爱是心意相通又彼此尊重的温暖情感。对于很多家庭来说，爱是遥不可及的梦。家庭里人以人为食，野蛮生长，美其名曰“相依为命”。  ,2023-12-06 20:24,24,7,2,,,
NsAGn2jj3,https://weibo.cn/comment/NsAGn2jj3?uid=1804943792&rl=0#cmtfrm,真正的答案一般都不在认知范畴内，因为人的认知范畴常常也是被塑造的。整个人都是被塑造成那个样子的，只有痛苦是真实到没道理的存在。所以当你说道理都懂，但还是痛苦，就是说人的躯壳和大脑虽然都被控制了，但是感受还是独立存在的，是不肯屈服于理性的存在。内心的爱恨超越道理，渴望有出路。  ,2023-11-15 00:53,22,6,0,,,
NjYlYw7KV,https://weibo.cn/comment/NjYlYw7KV?uid=1804943792&rl=0#cmtfrm,小时候，当你喜欢上某个人，就有去学校的动力了，因为在那里可以看到对方。这是情感的力量。最初，情感使人兴奋，辗转反侧，那是小孩子的生命活力被点燃。而人的一生都与爱恨相伴。最终，你会知道，内心装着一个人的好处，是可以让自己安静下来，如果情感笃定，就不念过往，不惧未来，生死相依。  ,2023-09-19 08:36,24,6,0,,,
Np3sRCEer,https://weibo.cn/comment/Np3sRCEer?uid=1804943792&rl=0#cmtfrm,长大后构建的关系，往往会受原生家庭的影响。能够构建好过原生家庭的关系，并不容易。有时候会因为原生家庭太糟糕了，而设立过高的目标，导致根本无法进入关系。然后在弹尽粮绝时，一头扎进关系缓解孤独。蓦然回首收获的还是和原生家庭类似的痛苦关系，即和自己当下的能量匹配的关系。  ,2023-10-22 18:48,21,6,4,,,
NeKsIaJ9M,https://weibo.cn/comment/NeKsIaJ9M?uid=1804943792&rl=0#cmtfrm,对他人的慈悲，是你可以感同身受他人的处境，有很深的同理心，但同时又有清醒的自我意识，与他人有清晰的身心边界。很多时候，有慈悲心，反而不会卷入到很多事里去，因为始终知道自己的本分。  ,2023-08-16 00:03,22,6,0,,,
N7oSE2K99,https://weibo.cn/comment/N7oSE2K99?uid=1804943792&rl=0#cmtfrm,人活一辈子，背负的却是好几代人的爱恨痛苦以及强迫性重复的命运，能够越过那些人，和他们分离，才能活出自己。  ,2023-06-28 16:14,43,6,2,,,
N7OaFco23,https://weibo.cn/comment/N7OaFco23?uid=1804943792&rl=0#cmtfrm,人的痛苦是会自恨、自厌、自卑，最终归结为“我不好”，不好到极点，就会自毁。而所谓虐待，就是把“我不好”不断转为“是你不好”的操作。孽缘是即便如此，仍然不能分开。  ,2023-07-01 08:37,17,6,0,,,
NjH9v5Iqz,https://weibo.cn/comment/NjH9v5Iqz?uid=1804943792&rl=0#cmtfrm,人生是一场单程的冒险旅程，没有永恒不变的陪伴和依赖。人对他人既无法一味依赖，也不能沦陷于孤独。依赖受挫后的孤独绝望虚无，归根结底仍是执着于永恒依赖。而要真正领悟生命的快乐，活在当下，活出如火热情，需要不断加深对“分离”的领悟。  ,2023-09-17 12:48,21,6,1,,,
NfNhwptX2,https://weibo.cn/comment/NfNhwptX2?uid=1804943792&rl=0#cmtfrm,人走向成熟的标志，是加深对自己的接纳。内心的自我评价公允适度，不贬低，也不拔高。因为懂得保护自己，所以更能拥有平和的心境。  ,2023-08-22 21:04,35,6,1,,,
NyvYwzCGq,https://weibo.cn/comment/NyvYwzCGq?uid=1804943792&rl=0#cmtfrm,一个人最初的关系如果是残酷的，不被允许自我存在的，那么随着长大，自我的觉醒，或许带来的会是生无可恋的痛苦。因为会意识到拥有的自我是那么少，往后余生要像小兔子进入暗黑森林，每一步都充满艰难险阻，虚弱的自我随时会被强大的“他者”碾碎。  ,2023-12-23 23:56,19,6,0,,,
Np3U5x3of,https://weibo.cn/comment/Np3U5x3of?uid=1804943792&rl=0#cmtfrm,不好的关系，也是有优势的，往往会比较结实。而美好的关系，更加易碎，难以耐受低能量的摧残，需要很多能量去精心呵护。如果能量不够，太美好的关系是与自身不匹配的，转瞬即逝难以维系，而且激发被抛弃创伤。所以很多人宁愿选差的关系，也不敢要太好的。  ,2023-10-22 19:55,19,6,0,,,
Ne5OuyZz9,https://weibo.cn/comment/Ne5OuyZz9?uid=1804943792&rl=0#cmtfrm,如果一个人能够百分百爱自己，然后只是分一点爱给别人，尤其是分点爱给对自己好的人，对人公允，而不必一厢情愿。那么也就能够释然别人给自己的爱是不完美的，是有附加条件的。人长大后会明白，最牢靠的爱是自爱。自己让自己好受，才是最重要的事。  ,2023-08-11 16:34,19,6,0,,,
NudRFBmX9,https://weibo.cn/comment/NudRFBmX9?uid=1804943792&rl=0#cmtfrm,很多人痛苦的一个原因，是他们被幻象绑架了，失去了本真自我的照见。而幻象归根结底是父母的阴影。在父母的阴影之下，身不由己去追求一个巨大的命运翻身，潜意识是意欲拯救被埋没的祖祖辈辈的苦难。因为力微负重所以无助绝望。  ,2023-11-25 18:28,29,6,0,,,
NpiSw38U2,https://weibo.cn/comment/NpiSw38U2?uid=1804943792&rl=0#cmtfrm,人如果能量太低，内部匮乏，那是阴云密布乌烟瘴气的死气沉沉，以及杯弓蛇影草木皆兵恐惧无助如惊弓之鸟，世界没有缤纷多彩，只有惨淡的黯然悲伤，而且如果不能深切懂得自己，很容易对孩子输出暴怒仇恨冷漠敌意，用狂风暴雨风刀霜剑逼迫孩子给出一些能量补给。  ,2023-10-24 10:03,13,6,1,,,
NjsdcrtES,https://weibo.cn/comment/NjsdcrtES?uid=1804943792&rl=0#cmtfrm,飞蛾扑火索取认可背后，往往隐藏卑微的孤独灵魂。如果形成强迫性重复，生命容易不堪承受折辱。  ,2023-09-15 22:46,16,6,2,,,
Nl29M6m7z,https://weibo.cn/comment/Nl29M6m7z?uid=1804943792&rl=0#cmtfrm,关系里有一个特点，越是“缺”就越是得不到。人如果一味感觉“缺”，那么即便得到，转瞬之间也会毁掉，来加深内心“缺”的信念。当内心的匮乏过于严重，“缺”会变成一个吞噬机器，不断吞噬拥有的，将拥有化为乌有。  ,2023-09-26 08:07,27,6,0,,,
NyPb5Flur,https://weibo.cn/comment/NyPb5Flur?uid=1804943792&rl=0#cmtfrm,生命来源于关系，人所需要的滋养都依赖于关系。那些从出生就缺乏关系滋养的人，人生如同跋涉荒漠，即便从受虐的关系里逃出来，也会持续被身心的虚弱、匮乏、空洞所折磨，一直痛苦到失去感觉。在荒芜的漫漫长路，不知道自己是谁，也不知道该怎么活下去。生命沦为一场逃亡，无处为家。  ,2023-12-25 00:49 ,7,6,0,,,
NbEysnrIW,https://weibo.cn/comment/NbEysnrIW?uid=1804943792&rl=0#cmtfrm,如果你有找不到的东西，惶恐要找回来，或是忧心忡忡某些没有落定的事情。找不到的，需要找回来的是自己的心。没有落定的，需要沉淀的是自己的心。因为心灵无处安放，无家可归，才会颠沛流离，流离失所，草草被卷入兵荒马乱的纷乱战局，沦为慌慌张张的炮灰。  ,2023-07-26 15:29,18,6,3,,,
Nq9wi9bS0,https://weibo.cn/comment/Nq9wi9bS0?uid=1804943792&rl=0#cmtfrm,现实有时比想象残酷。使人更难以承受的却是想象和幻想，比如一个劲往坏处想，光是这样想着，人就瘫软无力了。或者犹豫不决沉溺不切实际的幻想。因为所谓幻想，在现实面前总是不堪一击的。无论如何，现实是令人战栗的，有超越想象击穿幻想的强度，而要应对这样的强度，突破幻想克服恐惧尤为重要。  ,2023-10-30 00:03,8,6,0,,,
NmroEby1b,https://weibo.cn/comment/NmroEby1b?uid=1804943792&rl=0#cmtfrm,人沉沦于过去，容易陷入自怨自艾。一遍遍地自我拷打，痛心追悔：我真傻，真的。当时我为什么没有如何如何，如果我能做到如何如何，那么就不是如今这般。翻来覆去反刍痛苦，被囚禁在精神地狱受苦，看不到更大的真相。人世无常，娑婆世界，在苦难中，人需要尊重和理解曾经的自己，才能收获心灵的自由。  ,2023-10-05 14:13,31,6,1,,,
NcCj4p0RX,https://weibo.cn/comment/NcCj4p0RX?uid=1804943792&rl=0#cmtfrm,在疯狂的关系环境，疯狂才是正常的反应。很多时候，人在巨大的压力之下，面对被劫掠被碾压被抛弃的痛苦，不得不掏空自我，以症状应对，将身心寄居于症状，是求生的本能，也是生命的智慧。  ,2023-08-01 23:36,35,6,1,,,
NeoPkssIK,https://weibo.cn/comment/NeoPkssIK?uid=1804943792&rl=0#cmtfrm,共生关系是彼此没有边界的，融合在一起的关系。一般情况下都是弱肉强食的，残酷的。婴儿需要共生在母亲身上，随着时间就会要个体化分离。成人只有在恋爱初期，可以享受共生之乐，之后就要及时成长。如果自小没有享受过爱，总是被剥削，就会在长大后总是进入共生关系被消耗。  ,2023-08-13 16:58,18,6,0,,,
NsACboxE3,https://weibo.cn/comment/NsACboxE3?uid=1804943792&rl=0#cmtfrm,人最好的状态，是活在当下。不再沉沦于过去，也不为未来烦忧，能够活在当下，意味着这一刻是享受着掌控命运的快乐的。  ,2023-11-15 00:43,20,6,0,,,
NvdS97y0i,https://weibo.cn/comment/NvdS97y0i?uid=1804943792&rl=0#cmtfrm,与人相处时，不可避免的是“遇见自己”。进入关系，会考验人对真实的自己能否足够接纳。  ,2023-12-02 08:20,29,6,1,,,
NdVJlwgXE,https://weibo.cn/comment/NdVJlwgXE?uid=1804943792&rl=0#cmtfrm,女性如果贪恋情绪价值，就像把生命账户交给他人掌握，是风险极高的事。一个人一个户头，自己的命一定要自己把着。  ,2023-08-10 14:53,20,6,0,,,
Nmrk16fbx,https://weibo.cn/comment/Nmrk16fbx?uid=1804943792&rl=0#cmtfrm,在回忆里，有需要被一次次重新看见的自己。一个人懂得领悟和尊重曾经的自己，会收获往前走的勇气和自信。  ,2023-10-05 14:01,21,5,0,,,
Nq7cQko88,https://weibo.cn/comment/Nq7cQko88?uid=1804943792&rl=0#cmtfrm,走上社会后，关系遵循价值交换原则。自身能量高可以建立高能量的关系。自身能量低，能换到的大抵也是同等的能量。如果原生家庭糟糕，能量低迷，经过自身修炼，可以建立貌似好过原生家庭的关系，比如加强情绪管理，钻研社会规则，术的层面以外，修补内心的能量匮乏黑洞是长期的自我修行。  ,2023-10-29 18:10,15,5,0,,,
NrMPOqHHW,https://weibo.cn/comment/NrMPOqHHW?uid=1804943792&rl=0#cmtfrm,挣扎在“婴儿”模式里的人，会不由自主卷入不幸的剧情。在关系里沦为工具人、替罪羊，被折磨得浑身是伤，浑浑噩噩不知道自我去了哪里。  ,2023-11-09 17:59,19,5,3,,,
Njo79z8yp,https://weibo.cn/comment/Njo79z8yp?uid=1804943792&rl=0#cmtfrm,当你莫名被伤害，你越执着就越是卷入对方的业力。当你被抛弃被羞辱，你越是想追问答案，就越是被抛弃羞辱得厉害。因为人有一种本能，是追求真正的“在一起”，被残酷伤害的人必然渴望让他人真正懂得那种滋味，来缓解自己“活死人”一般不被看见的痛苦。娑婆世界，处处红尘。真相在本心，最难是自渡。  ,2023-09-15 12:21,27,5,1,,,
NokdWCXyc,https://weibo.cn/comment/NokdWCXyc?uid=1804943792&rl=0#cmtfrm,在强烈的讨好情感背后，往往有巨大的崩毁恐惧。仿佛要死里逃生抓住救命稻草，让维系生命的链接不要断开。而这样的关系深处也有浓重的迫害阴影，总要驱动关系走向岌岌可危命垂一线，在不可控中散发出危险又诱惑的味道，让孤独无助的身心有苟延残喘的寄托。  ,2023-10-17 23:38,9,5,1,,,
NxUdN5gxF,https://weibo.cn/comment/NxUdN5gxF?uid=1804943792&rl=0#cmtfrm,好妈妈是清晰而温暖的，可以爱她，也可以恨她，可以在一起，也可以分开，你是自由的，独立的。坏妈妈是一团糊糊的阴影，没法爱她，也不敢恨她，被困在和她的关系里，失去自我，附属于她。  ,2023-12-19 23:49,21,5,0,,,
Nm2SRdw5V,https://weibo.cn/comment/Nm2SRdw5V?uid=1804943792&rl=0#cmtfrm,在心灵的碎片里，常见的组成是“共生美梦”和“被害噩梦”，在梦与梦的切换中，想法从美好的一端到一团糟的另一端，仿佛如果不是称心如意，那么就是根本不值得，二者之间是平衡被打破的崩溃。为了防御这种崩溃，一旦发现不是全好，就会倾向于认定是全坏。在崩溃感过去之后，全坏可能又变成了全好。  ,2023-10-02 23:49,14,5,0,,,
