wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NxFNS1BaT,https://weibo.cn/comment/NxFNS1BaT?uid=2481431541&rl=0#cmtfrm,:事实上，估值数亿美元的AI+公司利润可能不如陆家嘴一套房。然而头部“捞女”情感博主一年净利润能挣一个小目标，而且团队只有10个人不到。真正专业领域的大牛干不过文化水平不高的自媒体，985博士不如高中毕业小混混。前者拿着高学历给后者打工输血并送后者去海外读书，实现真正的教育闭环。然而，当你俯身去看看人家赚钱的手段，惊出一身冷汗，这就是认知黑洞。#光头老师创业学#,2023-12-18 11:07,53,6,27,,,
Nx45R7SkO,https://weibo.cn/comment/Nx45R7SkO?uid=2481431541&rl=0#cmtfrm,:找工小贴士：北美远程兼职data labelingPareto AI在和一家top tier的AI research公司合作，他们现在在找part-time data labeler加入这个项目，需要有specialized domain backgrounder（医学、法律、金融或哲学领域具有学术或工作经验的美国专业人士或研究生）的人。New Grad应届生和实习生Intern和目前有工作的都欢迎申请，完全远程，工作时间灵活，薪资是$50-100/hour for each chat message sent。感兴趣的请直接提交表格申请：网页链接#找工小知识#,2023-12-14 11:07,12,6,9,,,
NxFF9fm6I,https://weibo.cn/comment/NxFF9fm6I?uid=2481431541&rl=0#cmtfrm,用男而不靠男才是精英女的最真实想法。  ,2023-12-18 10:45,36,6,5,,,
Nv4NVzeH0,https://weibo.cn/comment/Nv4NVzeH0?uid=2481431541&rl=0#cmtfrm,:当其他企业家还在努力形成世界观时，他已经形成了宇宙观。——《Elon Musk》这是我在这本书里很喜欢的一句话。湾区伯克利的MBA课程还是很与时俱进的，UC Berkeley的“Entrepreneurship创业精神”课唯一要求必读书目是《Elon Musk 埃隆·马斯克传》。这本书9月份才出，但是现在已经被用到了教学里。大部分美国创业课喜欢强调自由市场经济、企业家精神和个人主义。然而，国内大部分做知识付费创业实操的大师课还是更多融入市场经济，商业模式也要契合国家发展，专注割韭菜。然而文案是玩转互联网的基本功，也是最核心的东西。所以马斯克收购推特，国内大V则教小白打造个人IP，学PYQ成交。 #光头老师创业学#,2023-12-01 09:15,16,5,1,,,
Nw1L30qf8,https://weibo.cn/comment/Nw1L30qf8?uid=2481431541&rl=0#cmtfrm,一部分小留不愁吃穿每天最悲伤的事情是明天还得找代写赶due并且还得拿gpa应付爸妈的信用卡催促; 一部分小留天天刷leetcode找不到工作在一亩三分地上发帖控诉命运多舛。这个世界就是如此割裂。  ,2023-12-07 15:20,39,5,1,,,
Nxdx695xX,https://weibo.cn/comment/Nxdx695xX?uid=2481431541&rl=0#cmtfrm,:少数精英追求效率，实现自我认知，他们活在现实里。但大部分人是需要围绕一个东西转的，不管这些东西是宗教，小说，恋爱还是抖音快手。每个时代都是需要一些沉迷的。我不认为喝酒，抽烟，钓鱼，聊八卦，看短视频，追星这些有什么区别。现代消费行业多数都是利用这样的心理来培养用户心智。#光头老师创业学#,2023-12-15 11:08,21,5,1,,,
NuaaA5YSZ,https://weibo.cn/comment/NuaaA5YSZ?uid=2481431541&rl=0#cmtfrm,:感恩节快乐！Thanksgiving Day！这次终于得空在家煮了热红酒，上次喝热红酒已经是两年前在蒙特利尔的事情了。这次的配方比较适合大众因为煮的时候没有放香料。配方：橙子🍊1个+苹果🍎1个+梨🍐1个+柠檬🍋半个+冰糖少许+蓝莓🫐10颗+一瓶便宜红酒装饰：桂皮+迷迭香rosemary+水果切片全部水果切片放进煮锅，倒一整瓶红酒后小火慢煮10-15分钟，水果味更浓整体口感也更丰富。想要最后放在玻璃杯好看，记得另外切点新鲜水果和迷迭香等香料装饰哦～非常适合家人朋友聚会！最后我还煮了南瓜羹，主要就是hand blender把南瓜泥+牛奶+一点糖捣成泥就很好吃，饱腹感很强超级适合减脂期的宝宝们哦～😋#入冬的第一杯热红酒##热红酒#,2023-11-25 09:04,27,5,3,,,
Npz2bAKOg,https://weibo.cn/comment/Npz2bAKOg?uid=2481431541&rl=0#cmtfrm,:有没有谁来跟我科普一下今年北美NG找工情况呀HR也需要做点调研，主要是这么几个维度的参考数据1. 大量招聘new grad sde是哪些公司，主要集中在什么行业？2. new grad sde的薪水在什么范围包括base，sign-on和股票/期权？3. startup和大厂面试难度等级以及你认为最重要的面试技能？4. 海投简历和内部refer哪个效率更高？ 2024 New Grad你找到工作了吗？,2023-10-26 03:10,103,5,3,,,
Nr4JKiAqD,https://weibo.cn/comment/Nr4JKiAqD?uid=2481431541&rl=0#cmtfrm,我觉得很多时候人在高估自己的选择/决策能力，回望过去的人生会发现。你在18岁的时候没有选对大学和专业，你在22/25岁的时候没有选对公司和行业，凭什么认为自己能够在30岁前选对老公。大学/公司至少是countable。但是男人是uncountable。  ,2023-11-05 01:43,59,5,9,,,
NwfAtrQCJ,https://weibo.cn/comment/NwfAtrQCJ?uid=2481431541&rl=0#cmtfrm,:和某top2本+Stanford斯坦福CS Phd的深度对话系列（五）我：有什么在读博做科研时候对你影响很深刻的话或者道理？TA:  人生应该保持一些不变的追求和品质，也要在其他方面适应环境，拥抱变化。明白了人生中的变与不变就会对自己的科研更有信心，不至于在变化莫测的世界中迷失自我。折腾是没有关系的，那是对新鲜事物的追求，是勇敢的尝试，但记住别丢掉了自己的坚持的东西，别远离自己脚下的土地。切忌眼高手低，否则就只是“瞎折腾”。别过于以自我为中心，感觉对这个没兴趣，那个太枯燥，不想做。要把科研当做是一份工作来做。认真，负责，积极地去工作，学习里面不变的东西，做的内容反而是次要的。掌握世界的法则是比科研内容本身更为重要。#深度对话##光头佬职场文学#,2023-12-09 02:32,31,4,1,,,
NvYDX7D5A,https://weibo.cn/comment/NvYDX7D5A?uid=2481431541&rl=0#cmtfrm,:和某top2本+Stanford斯坦福CS Phd的深度对话系列（三）我：有什么在沟通交流方面的思考可以分享？TA:  讲话一定要经过脑子。讲的不用那么快，但要有条理，有逻辑。同时，要考虑听者希望听到什么，不要陷入讲话的意识流！拒绝为了沟通而沟通，这样不仅会显得很愚蠢而且会让对方觉得你这个人没有什么深度。我：懂了! 简单来说就是：拍马屁也需要有逻辑。不仅让别人开心还能高看你一眼。TA:  你要是这么理解也可以.....#深度对话#,2023-12-07 07:24,17,4,0,,,
NtqS7BqWX,https://weibo.cn/comment/NtqS7BqWX?uid=2481431541&rl=0#cmtfrm,:Update：Cruise的CEO Kyle今天也离职了然而Kyle曾经是Twitch的co-founder。据悉Twitch的另一个Co-founder Shear即将任职OpenAI的新CEO总结：最大赢家是Twitch 明天就考虑肉身翻进Twitch 有些CEO离职全球瞩目比如OpenAI的Sam，然而有些公司的CEO离职则悄无声息比如Cruise的CEO Kyle今天也离职了，可惜中文互联网似乎查无此人，已经过去6个小时了，凉的仿佛无人问津。所以各个公司的board周末都不放假吗？？看起来自动驾驶行业的天又要变了。这些领域正经历快速发展和变革，领导层的变动在某种程度上反映了这些行业的活跃和不断演变的本质。这其实是一个好的signal,2023-11-20 13:45,11,4,0,,,
Ns37TBvIE,https://weibo.cn/comment/Ns37TBvIE?uid=2481431541&rl=0#cmtfrm,学术圈和工业界的最大区别是学术圈是做自己喜欢的事而工业界则是做rest of the world（即这个世界需要你做的）；学术圈可以做自己，而工业界则是假装做自己；学术圈讲passion工业界讲value。 #光头老师创业学#  ,2023-11-11 11:27,18,4,1,,,
NvYJyuJth,https://weibo.cn/comment/NvYJyuJth?uid=2481431541&rl=0#cmtfrm,想，全是答案。做，全是问题。⬆️以上就是本人的生活工作学习状态，一问啥也不会。  ,2023-12-07 07:38,22,4,0,,,
NvYHixyXW,https://weibo.cn/comment/NvYHixyXW?uid=2481431541&rl=0#cmtfrm,谷爱凌和Demi Guo的区别：一个是拿美国的体育竞赛长板进中国国家队拿奥运冠军；一个是拿中国的信息竞赛长板进美国国家队，拿IOI银牌；赛道的重要性以及选择的努力是本质的成功。  ,2023-12-07 07:32,33,4,6,,,
NvFpG6Wch,https://weibo.cn/comment/NvFpG6Wch?uid=2481431541&rl=0#cmtfrm,:年轻的时候喜欢校园文学霸男主，白衬衫碎发遮掩住眉，年级第一CMO/NOI🏅️反正总得有个牌子，不是清北就是藤本，沉默寡言+理想主义但是对你无限包容，眼里尽是星辰大海。他和你的走到哪里都是轰动，因为他是那么万众瞩目。然而现在年纪大了，只喜欢一心挣钱养家老婆小孩热炕头的传统男人，不在意那些虚名握在手里才更真实。时光荏苒，当我再次与记忆里的人们相遇，却发现我已变化太多。究竟是我老了，还是那些青春老了。,2023-12-05 06:26,47,4,6,,,
NwkHTgnF1,https://weibo.cn/comment/NwkHTgnF1?uid=2481431541&rl=0#cmtfrm,今天和某red book网红KOL小姐姐聊工作顺便请教了一下如何做博主涨粉。简单来说基本上这么几个点：1. 蹭热度和噱头；2. 立人设和形象；3. 坚持更新和输出有深度的内容；#光头佬职场文学#  ,2023-12-09 15:34,20,3,6,,,
NxPewjMme,https://weibo.cn/comment/NxPewjMme?uid=2481431541&rl=0#cmtfrm,:湾区的可怕之处在于周遭的圈子里成功太多太快了。今天你家IPO明天我创业融资千万美元，他后天跳槽AI startup拿百万大包裹。浮躁和焦虑会弥漫在信息茧房里。你会觉得自己仿佛也可以马上身价千万。但是事实上这仅仅是少数人的幸运。湾区只是把成功的例子扩大化，但是很可惜这里依然没有你的份。 #光头老师创业学#,2023-12-19 11:07,39,3,8,,,
Ny71vqGts,https://weibo.cn/comment/Ny71vqGts?uid=2481431541&rl=0#cmtfrm,:不知不觉已经在数据库行业待了两年半了，这次回北京还是住在望京凯悦，感慨颇深。2021年的夏天，PingCAP在望京凯悦举办DevCon大会。那次机会让我认识很多做数据库的小伙伴。也是那次让我认识了吴老板，听他在酒店旁边的星巴克侃侃而谈streaming database。那时候所有人都是那么满怀期待，那么信心满满。那时候PingCAP是国产数据库独角兽，其他大大小小数据库正摩拳擦掌准备和资本联合出来收割jiu菜。然而两年半的时间，世界变化了很多。数据库不再是人见人爱，资本追捧的弄潮儿。而是人人喊打，Ponzi满地的下等行业。我时常觉得我深处其中有我无法言喻的悲哀，但是新的浪潮又在疯狂裹挟而来。我们到底要做什么？我们到底能做什么？我们到底应该做什么？这或许是每个数据库方向从业者该思考的问题。“快跑”可能是一个答案，但不能永远是答案。#光头老师创业学#,2023-12-21 08:24 ,27,3,4,,,
NuYJPx9wh,https://weibo.cn/comment/NuYJPx9wh?uid=2481431541&rl=0#cmtfrm,:按照海王逻辑，他的ROI其实非常高，先引流到私域再做客户分类（给各大社交媒体的美女发私信+聊骚筛选出单纯mm），快速识别目标用户再提供可持续性服务（情价+物质）。产品研发周期快（平均1周拿下），用户留存率以及用户黏性也会提高（pua的成果），并且保持比较高的ARR（可以一直保持py关系），同时增长速度可以自我调节（不喜欢了就渣了换下一个），此时产品生态系统和上下游也建立了起来（鱼塘形成了）。 #光头老师创业学#,2023-11-30 17:48,11,3,0,,,
NuF5vEyti,https://weibo.cn/comment/NuF5vEyti?uid=2481431541&rl=0#cmtfrm,:周末稍微得空看了一下今年的奇迹创坛，今年和去年没有太大差别。无非是另一波公司包装包装成AI+了而已。大部分都科技感有余，但是商业模式不足。好几个项目看着甚至无门槛。说两个看得懂且意思的：Rigpa.AI：能耗比两个数量级提升的大模型芯片。这个看着很硬核，但信息太少了，创始人团队也是有真东西的，希望有懂的朋友来讲讲。NeuronForce：理解整个代码库，专注增量开发场景的 Code Assistant。这个比较难在中国市场找到商业模式，或者产品力拼的过微软copilot。说实话，每次我都在创始人团队里看到真的很牛逼的人，不管是天赋和努力都拉满。但可惜主流赛道+人才供给+融资充分+创始人海归，即使这些buff全部叠满，现在的大环境也很难再次复制成功了。如果随便投个海归phd就能成功，那大家还是别quit直接毕业创业最划算。,2023-11-28 15:47,44,3,7,,,
NoWNouyOg,https://weibo.cn/comment/NoWNouyOg?uid=2481431541&rl=0#cmtfrm,:一个人35岁应该在干什么？35岁，职业步入瓶颈，现有薪资依赖于大量加班，可偏偏上有老下有小，还背着房贷车贷现在的人应该说准备裁员去开滴滴送外卖20年前的人可能会说这是社会的中坚力量学术圈的人会说，可能这个年龄差不多才该评tenure（天才除外哈数学圈的人会说这是大佬们最后一博菲尔兹然而早期创业ceo可能都在琢磨怎么破产 #光头老师创业学#,2023-10-22 01:49,8,3,1,,,
NtRszsqFn,https://weibo.cn/comment/NtRszsqFn?uid=2481431541&rl=0#cmtfrm,:曾经我的某位前老板经常问我为什么不找个有钱男人嫁了？她说我长这么好看漂亮为什么想去湾区这种鬼地方待着，真有钱人都在东部。她让我去纽约或者温哥华找个富N代嫁了，不然一直给别人打工太辛苦。我一直不能理解，直到我最近看港剧《新闻女王》，里面有句台词“找个男人嫁了吧”号称是“年度最恶毒规劝”，我才幡然醒悟。剧里面马国明：“女人的人缘你没有，女人的直觉你也没有，你连狗咬人都想象不了，人咬狗的世界不适合你，找个男人嫁了吧！”TVB骂人：“你找个男人嫁了吧！”“老爸就说没得选，老公都选个废的“这两句台词骂人很高级且侮辱性极强。当然这也反映了部分职场女性的通病：素质太高、教养太好，因此千万不要做乖女。那个时候我第一次工作，由于组织架构变动，导致汇报对象都是VP和Director级别的领导。 然而职场上，我的‘乖乖女’形象就是我的‘罪过’。我以为自己的努力和顺从是优点，却没意识到这正是职场中人‘精’们的笑柄。时间久了，我只会做老板让我做的事情，自然就失去了主动去成长、去发现、去创新的动力。#新闻女王你骂人可真高级啊##新闻女王职场戏##情感关系##新闻女王#,2023-11-23 09:26,38,3,4,,,
NoXq2scff,https://weibo.cn/comment/NoXq2scff?uid=2481431541&rl=0#cmtfrm,:最近认识到自己身上的几个中女思维（一）：1.我只要再努力一点就有更优秀的男生喜欢我“好好学习，考上好大学，进好单位，就可以找到好对象”。小时候总是向往晋江早期文学作品里的女主，女主做什么总是最耀眼最优秀长得最漂亮的并且总会被所有人嫉妒。我以为我只要成为这种人就会获得最多的爱。但现实是残酷的，我不仅成为不了这种人还会因为在努力成为这种人的道路上被渣男pua。2.自我pua严重 太爱反思容易内耗生活状态和情绪一出问题就要反思自己是不是哪里做的不好而不是学会抱怨环境抱怨其他人过度反思会导致自我攻击以及内耗，并且这是一种不接纳自我在客观世界表达的一种方式（突然发现我写这个不就是在反思…….3.恋爱脑并且爱给对象当爹当妈每次谈恋爱之前都觉得这男的不行❌，但是对方给你的低情绪价值太高谈了以后又舍不得分不掉。谈了好几段恋爱纯纯浪费生命然而得不到任何有意义的成长。总爱操心对方的生活，从工作到生活，大事小事事无巨细恨不得给对方当妈。,2023-10-22 03:25,20,3,3,,,
NvtudvpPL,https://weibo.cn/comment/NvtudvpPL?uid=2481431541&rl=0#cmtfrm,小女生们的友谊会执着于比较你发的朋友圈第一个点赞的人是不是我，热烈又直白。  ,2023-12-04 00:05,13,2,0,,,
Nw1Iw9jyV,https://weibo.cn/comment/Nw1Iw9jyV?uid=2481431541&rl=0#cmtfrm,顶级老板教你做人；普通老板教你做事；傻逼老板不把你当人；#光头佬职场文学#  ,2023-12-07 15:13,21,2,0,,,
NxPWKm0FU,https://weibo.cn/comment/NxPWKm0FU?uid=2481431541&rl=0#cmtfrm,锻炼健身有钱有品位体贴照顾人还喜欢给你花钱的叔比干干巴巴抠抠索索只会画饼的傻叉男大要香多了。  ,2023-12-19 12:56,28,2,12,,,
NuJBV69Ux,https://weibo.cn/comment/NuJBV69Ux?uid=2481431541&rl=0#cmtfrm,":号称“目前最好的文生视频AI""5500 万美元融资的Pika Labs终于官宣了，这家Video+AI文生视频公司身边真的很多人关注，尤其是个大美元VC，投资人也有超多大佬包括 Quora 创始人 Adam D'Angelo、前 GitHub 首席执行官 Nat Friedman。个人也比较看好video领域，文本有ChatGPT，图片有Midjourney, Video行业目前Runway比较规模但是这次 Pika 1.0的功能多出了可以延长视频的长度或将其转换为不同的风格，例如“真人”到“动画”。另一个就是AI Video Editing，比如改变角色的衣服外表，甚至添加新角色。听说流浪地球3里面也会有Pika Labs，比起AI短视频的赛道（ToC），我觉得工业级影片成本的降低将随着AI Video的发展会产生颠覆性变化。个人video的需求还是专注于真实记录身边美好，比如抖音。比起text to video，个人领域里AI Video editing会更加有市场。因此和其他大厂比如Adobe之类的相比较，探索商业模式以及市场切入点可能是大部分AI startup在产品质量的基础上更加需要考虑的问题。这次两位创始人都是华人女性。虽然是真富家千金勇闯tech+学术圈创业的配置，但至少是很大的进步了。",2023-11-29 03:17,30,2,3,,,
Nvu8i9arP,https://weibo.cn/comment/Nvu8i9arP?uid=2481431541&rl=0#cmtfrm,工作/上学三件套：Stanley水杯，Longchamp中号托特和AirPods Pro 2。质疑白女，理解白女，成为白女，超越白女。  ,2023-12-04 01:43,29,2,5,,,
Nn7Dx0qu0,https://weibo.cn/comment/Nn7Dx0qu0?uid=2481431541&rl=0#cmtfrm,参加巴黎iccv至暗时刻to be continue#至暗时刻#  原图 ,2023-10-10 01:45,11,2,2,,,
NuMEylJrd,https://weibo.cn/comment/NuMEylJrd?uid=2481431541&rl=0#cmtfrm,:刚刚才发现PDD的股价这两天涨了近20%，这几天老是关注AI，突然想起来感恩节期间11.26号去朋友家聚会的时候，桌上有个朋友说自己家邻居每周会开组会研读公司财报，他们可以说是一帮赌徒，全部信奉YOLO主义——You only live once，所以最后基本上会all in某只美股。当时说的是他最近在买PDD，大家都没当回事，开开玩笑就换下一个话题了。现在想来，是我没有把握住机会。结论：果然人很难赚到认知以外的钱，我还是老老实实打工吧。#拼多多 PDD[股票]#,2023-11-29 11:02,12,2,1,,,
NnA4tvSoz,https://weibo.cn/comment/NnA4tvSoz?uid=2481431541&rl=0#cmtfrm,罗翔老师说：“你终会明白，前途比爱情重要，你还会明白，爱情比前途更难得，但最后你会明白，对的人会站在你的前途里。”  ,2023-10-13 02:08,18,2,2,,,
NssFf8TIo,https://weibo.cn/comment/NssFf8TIo?uid=2481431541&rl=0#cmtfrm,:周一的早上我再次走上了101这条我每周都会走的高速，但是作为周一早上9点这样的黄金时间。旧金山附近竟然一点都不堵车。大概是因为APEC大会很多三番dt的公司干脆这周都remote work了。感谢APEC让我周一早课不迟到。这届的APEC希望大家好好关注，尤其是本次中美峰会至关重要。作为一个国关方向的学生，我只能说这次大会会影响明年的美国大选，也会决定未来五十年中美关系的发展，也是我们这代人最终的命运和去留。温馨提示，会议期间，硅谷各大tech公司的股价可能会呈现诡异走向。理性投资，谨慎交易。 #apec峰会# #apec# #2023apec# #apec前夕旧金山8000流浪汉一夜消失#,2023-11-14 04:28,11,2,0,,,
NvnDrv5OD,https://weibo.cn/comment/NvnDrv5OD?uid=2481431541&rl=0#cmtfrm,婚恋市场属于标准化证券交易市场，是场内交易，没有溢价。自由恋爱属于非标准化证券交易，没有市场化高频交易定价，因此溢价折价都存在。当然这些交易之下也包含价值回归理论和有效市场假说。学好经济学才能逆转乾坤。  ,2023-12-03 09:11,19,2,2,,,
NtRCIyxAv,https://weibo.cn/comment/NtRCIyxAv?uid=2481431541&rl=0#cmtfrm,:没人觉得OpenAI这反转再反转，感觉就像儿戏一样。稍微有点不看好它的未来了，毕竟政变哪有不赶尽杀绝的。通常来说risk大 reward大，risk小 reward小。OpenAI这波就是risk大到没hold住，除了调用api，作为AI领头羊的商业化也没百分百淌出来路子。所以他们必须依靠资本，900亿的估值大概率是上了很大的杠杆。从一开始，OpenAI不靠资本输血就很难发展，之后跟资本走的近（包括微软），直到科学家Ilya觉得，会有AI safety的风险。于是选择毫无规划地逼宫，搞了一出政变，折腾了一圈回到原点。个人认为OpenAI肯定元气大伤，就算能坚持下去，发展模式也是跟以前不一样了。肯定会像苹果这些年（已经非常非常伟大的公司了）成为行业领头羊，产品力爆炸，但是每年发布会就像挤牙膏一样艰难了。总的来说，冒险的策略本质还是饮鸩止渴，反而会让大家陷入风声鹤唳，草木皆兵的状态。,2023-11-23 09:51,16,2,5,,,
NvxFMzzui,https://weibo.cn/comment/NvxFMzzui?uid=2481431541&rl=0#cmtfrm,:一念关山电视剧我愿称之为：新时代女权主义古装偶像剧。说真的我只想好好看个古装甜宠娇妻剧，但是编剧非要在里面强行插入“去父留子”等女权思想，这又和这部剧本身裹脚布般的底色很违和。看剧的时候就像你明明就想吃点垃圾食品过过嘴瘾但是编剧非得加入一些女权小台词让你突然发现这个其实是所谓的纯天然零卡零糖超健康的”零食“。说实话理解现现在电视剧为了迎合女性市场，需要创造独立女性人设，但也没必要把所有人当傻子。女主一边喊着“不要轻易爱上男人，但是想要一个孩子”，一边和男主谈恋爱。这和xhs上一边点赞“女性成长/独立”一边做娇妻的人没有任何区别。里面的每个女性角色都是为了女权而女权，我只想看真实的女性，想看有血有肉的人。而不是女一是去夫留子，女二是女扮男装，女三是全国等胚胎的野心太后，女四是非要掌握家中兵卒，和哥哥平起平坐。人人都是为了女权，但人人都不是真女权。个人观点，不上升演员和剧本身。,2023-12-04 10:44,13,1,3,,,
NxdIE6Dvn,https://weibo.cn/comment/NxdIE6Dvn?uid=2481431541&rl=0#cmtfrm,我每天“视奸”前男友们，是希望他们有朝一日发达了不要忘记我，记得当年的我的那些好。毕竟长大了以后，还得靠他们“救济”我。创业带上我，跳槽也帮帮我。前男友们就是我的人脉。我和他们没有利益冲突但是有经年情分，所以我是最盼望着他们好的人。  ,2023-12-15 11:37,34,1,6,,,
Nw8FI6VZL,https://weibo.cn/comment/Nw8FI6VZL?uid=2481431541&rl=0#cmtfrm,:在3D生成式AI这个方向，我个人认为还是Luma.ai和CMS.ai这两家遥遥领先。Text-to-3D/Image-to-3D从模型精确度以及生成效果确实比大部分目前的初创公司要好很多。前者更加注重技术，后者在产品上打磨更深。当然Meshy.ai作为在湾区的华人team也已经做得不错了，最新的模型效果确实还是挺不错的，而且和Snap官宣了付费合作。 最强光头佬的微博视频,2023-12-08 08:56,8,1,1,,,
NxdAL25iw,https://weibo.cn/comment/NxdAL25iw?uid=2481431541&rl=0#cmtfrm,OpenAI NIPS的After Party感觉他们好像也没想好咋继续迭代或者商业化，非常微妙。观感甚至不如Apple至少有Vision Pro相关。同时，米哈游要在北美新开AI team，感觉会是蔡浩宇亲自带。北美也在招NG，有兴趣的朋友可以试试～#找工小知识#  原图 ,2023-12-15 11:17,14,1,0,,,
Nx4b9aXso,https://weibo.cn/comment/Nx4b9aXso?uid=2481431541&rl=0#cmtfrm,科研小贴士：如果有在NeurIPS对工业界或者LLM初创工作（全职fulltime或internship）有兴趣的朋友，欢迎联系和Boson.ai（Base湾区/remote）聊一聊！感兴趣的友友们可以丝我～要email！#找工小知识##光头老师创业学#  ,2023-12-14 11:20,12,1,3,,,
NvfAsl4Sw,https://weibo.cn/comment/NvfAsl4Sw?uid=2481431541&rl=0#cmtfrm,人必须吃一些苦，虚挪一些年华以此来变的崇高，这种想法不但有害而且有病。  ,2023-12-02 12:42,12,1,0,,,
Nv5gis3PV,https://weibo.cn/comment/Nv5gis3PV?uid=2481431541&rl=0#cmtfrm,好想发硅谷娇妻文学但是怕被骂  ,2023-12-01 10:24,9,1,8,,,
NxXzniXYk,https://weibo.cn/comment/NxXzniXYk?uid=2481431541&rl=0#cmtfrm,@LargeVegetableCat 杭州会师成功！差点忘记发了～  原图 ,2023-12-20 08:20,15,1,4,,,
Nx4lQfXB9,https://weibo.cn/comment/Nx4lQfXB9?uid=2481431541&rl=0#cmtfrm,:从“留学低龄化”到“相亲低龄化”，从00后整顿职场到00后赛博养生，老中人从学习工作一路卷到婚恋养老。顶配做题家：5岁就要送出国去读“美小美初”，小学毕业就要懂AI发CVPR/ICCV等顶会，初中跳级高中毕业直接安排陌上花开相亲。老中人的一生都在玩配平文学，选校配平，婚姻配平。没有人想向下兼容，于是大家只能选择配平。,2023-12-14 11:46,38,1,5,,,
NwVQEqV8o,https://weibo.cn/comment/NwVQEqV8o?uid=2481431541&rl=0#cmtfrm,不要问我“土气”感太重怎么办，本质就是服美役没服到位。不要和我扯什么“气质要靠多读书“，什么”内心充沛丰盈“自然就漂亮。你多花钱把衣服的剪裁和品质提高一些，搭配多往纯色系靠，少穿网红款。头发和身材定期保养好，你怎么看都不会土气。anyway适度服役，不要过度内卷。  ,2023-12-13 14:07,30,1,4,,,
NvumKlBOM,https://weibo.cn/comment/NvumKlBOM?uid=2481431541&rl=0#cmtfrm,今天上课讨论Open AI在NPO的架构下未来的发展以及政府关系，UCB还是有点子东西的。  [组图共2张] 原图 ,2023-12-04 02:19,24,1,4,,,
NxZ3b2X0d,https://weibo.cn/comment/NxZ3b2X0d?uid=2481431541&rl=0#cmtfrm,小而美的互联网公司和待遇好的公务员岗位/国企一样，都是一人一岗坑位制。招聘细节到“会说英语相对喜欢沟通对技术理解到位获得过XX杯XX竞赛爱读paper爱思考的top3本95后5+年特定领域大厂+创业公司工作经验的”。这和报身份证号码的gwy没啥区别。#找工小知识#  ,2023-12-20 12:07,25,1,2,,,
NsdxBtVms,https://weibo.cn/comment/NsdxBtVms?uid=2481431541&rl=0#cmtfrm,一个人一辈子只要没有在人生决定上犯过错，就已经超越99%的人了，即使Ta什么也没做对。一个公司只要在每个经济衰退的时候没死就已经完胜世界上大部分公司了。人生是马拉松只要活得够久就有新的机会，公司亦是如此。 #光头老师创业学#  ,2023-11-12 13:58,19,1,3,,,
NuFvkeV44,https://weibo.cn/comment/NuFvkeV44?uid=2481431541&rl=0#cmtfrm,到了这个年纪的男人谈恋爱没有第一时间告诉父母不是担心或者害怕父母干预，纯粹是在权衡对方值不值得罢了，不要成为被平均的那个。#情感语录#  ,2023-11-28 16:50,9,1,1,,,
NxYfVqZBd,https://weibo.cn/comment/NxYfVqZBd?uid=2481431541&rl=0#cmtfrm,突然发现年初拿到百万年薪offer的一家国内初创AGI发布了一篇文生3D的paper，效果还不错。有点后悔现在回去舔HR还来得及吗？  ,2023-12-20 10:05,21,1,3,,,
NwfHQ1go1,https://weibo.cn/comment/NwfHQ1go1?uid=2481431541&rl=0#cmtfrm,今天才知道原来YC = Ye Chang，我之前一直以为是YC = Y Combinator。果然还是情砖学习不到位！#光头老师创业学#  ,2023-12-09 02:50,13,0,5,,,
NxZWjCRLo,https://weibo.cn/comment/NxZWjCRLo?uid=2481431541&rl=0#cmtfrm,OpenAI的ChatGPT组目前放出大量opening，覆盖前后端，MLE，DS，DE，觉得自己🉑️的可以私我给refer内推。网页链接#找工小知识#  ,2023-12-20 14:22,12,0,4,,,
NxPYJAcRX,https://weibo.cn/comment/NxPYJAcRX?uid=2481431541&rl=0#cmtfrm,大师说我做博主需要下沉。我说我不懂下沉，他叫我去县城商场转一圈看看广告牌。我说我悟了。#光头老师创业学#  ,2023-12-19 13:01,7,0,2,,,
Ny7HQcBgA,https://weibo.cn/comment/Ny7HQcBgA?uid=2481431541&rl=0#cmtfrm,爱应该是无条件的，应该是不求回报的。  ,2023-12-21 10:09 ,20,0,4,,,
Nv5c9xj9V,https://weibo.cn/comment/Nv5c9xj9V?uid=2481431541&rl=0#cmtfrm,今年听到最离谱的某硬件厂Intern没有拿到return的原因是：CEO不开心  ,2023-12-01 10:14,9,0,0,,,
NuSTMxfOf,https://weibo.cn/comment/NuSTMxfOf?uid=2481431541&rl=0#cmtfrm,有时候稍微有点后悔本科时候的几门核心CS课学的不好，现在想给想分析一些创业公司和项目就很难从tech/技术角度出发，只能靠直觉，经验以及人员/marketing角度出发了。想写一个“一句话锐评国产数据库“活动。有没有朋友感兴趣可以联系我～  ,2023-11-30 02:56,14,0,3,,,
NuW1RmMzA,https://weibo.cn/comment/NuW1RmMzA?uid=2481431541&rl=0#cmtfrm,相差一年，同一天去世历史又开始了它漫长的轮回🕯️  ,2023-11-30 10:54,6,0,0,,,
NxPJA4kc5,https://weibo.cn/comment/NxPJA4kc5?uid=2481431541&rl=0#cmtfrm,预告：本人过两天去清华，蹭一下华子。约了几个年轻AP聊聊。看看国内AI都在干什么……#光头老师创业学#  ,2023-12-19 12:24,20,0,4,,,
