wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NkFpW40FZ,https://weibo.cn/comment/NkFpW40FZ?uid=5115269913&rl=0#cmtfrm,:《有一个很可爱男朋友是什么体验》合订本 🥰 有阵子上班压力特别大，每天早上对着小林爆哭把他哭出了心理阴影。某天早上起床上班前我抱了抱他，他：“你又要给我洗脸了吗？”和小林玩古早游戏跑跑卡丁车手游版。小林很兴奋地跟我说：“我给你发了情侣申请请求，你快去同意一下！”我充满期待地打开界面：“对方申请成为你的闺蜜。”我发现我的书在床上，书封套被拿掉了，只剩下里面的书。我：“书皮呢？”小林：“上床要脱衣服，所以我把它拿掉了。”早上休年假的小林在赖床，那我肯定不能让他如愿以偿。我：“我想吃皮蛋瘦肉粥，可是家里没皮蛋了，你去买去买去买嘛！”继续睡觉的小林：“你看这样，我们吃瘦肉粥。”我：“皮克斯新动画一起看吗，叫Soul好像是讲基金经理的。”小林：“讲基金经理没有Soul？”昨天晚上小林在床上一直打游戏，我生气了说：“你再打游戏我明天就把你最喜欢的东西捐掉！捐掉你知道吗！”小林：“那你自己去donation center吧。”早上闹钟响了。小林下意识的一把把我的嘴捏住。睡梦中的我：？？？？看到iMessage可以发Pew Pew然后出现激光扫射的特效，我很快乐的给隔壁房间的小林发了一条。小林给我回了个：Bill Bill。做个人吧。我：“我明天想出去玩”小林：“好，开车出去玩”我：“我来开”小林：“玩命是吧 ”在national gallery看维米尔，小林凑过来问我：“他是不是画裹头巾的小孩的那个人？”我：“戴珍珠耳环的少女pls”我躺在床上一边玩手机一边问小林：“你把可回收垃圾推出去了吗？”小林：“没有，她还在床上”我：“你是不是把我放在床头的豆奶喝完了。”小林：“不会吧不会吧！不会有人豆奶被喝完了还不知道吧！”中午在吃Costco的Hawaii chicken。我：“太甜了！”小林：“我吗？”我：“哈哈哈哈哈哈哈哈哈你很幽默。”晚上十一点半的我：“我要喝丝瓜蛋花汤。”小林：“那么晚了只能喝开水。”我从善如流：“好的我要喝开水，里面加丝瓜和蛋花谢谢。”于是小林还是给我做了丝瓜蛋花汤。玩动森的时候，对象拿着我的Switch。“你岛上有向日葵啦！” “那是波斯菊。”“哇你还有玉米！” “那是黄色风信子谢谢。”小林嚷嚷着中午吃太饱不吃晚饭了。我说行吧那我做自己的。然后就看到他拆开了一个榴莲饼开始吃了起来。我：“你不是不饿？？” 小林义正言辞：“这是我的饭后甜点”最近小林戴了蓝光眼镜，我说他很像动森里面的猫头鹰馆长。于是每次我喊他：“猫头鹰馆长！” 他就会说：“你有什么东西要给我的吗？“今天出门散步我拿了个冰淇淋，吃完了杯子拿在手上。我：“猫头鹰馆长。”小林：“你有什么东西…” 然后他反应过来我要给他塞垃圾了，“坏！”我躺在家里的地板上感觉超舒服，跟小林说：“你知道UCC里面有个概念叫fixture，就是你搬家时候拿不走的东西都可以算在房子的抵押物里面。我现在就是一个fixture了。”过了一会儿我饿了去吃蛋糕。小林：“这个fixture动了！！我的房子贬值了！”因为眼睛受伤不能见光，在黑暗中我问小林：“有什么瞎子的娱乐活动？”小林（沉默）：“现在有点早”  我：“不是那种...要不我们来唱歌吧！”  小林摸出手机下载了一个唱歌app，给我唱了一首《回到拉萨》。  他看我Mark了一本朋友推荐的怀孕期间如何准备的书籍以后，好奇地问我：“这本书是教你怎么怀孕的吗？”  我：“This is not Kama Sutra”  睡觉之前小林想要annoy我，在我身上把十个指头摆好：你想听什么曲子？  我：4‘33’‘  小林的中文水平。  我：“吃饱了！” 小林：“你这是什么小肚鸡肠！”  我：“我今天晚上准备自己做饭。” 小林：“你要自食其果了！”  家里换了种咖啡豆，我喝了一口太苦了扔给小林。但是发现他已经喝了一杯。  我说，“你喝了会不会今天晚上睡不着啊？”  小林一边喝：“我又没做亏心事我为什么会睡不着？”,2023-09-23 22:14,139,6,8,,,
NvGGGmudD,https://weibo.cn/comment/NvGGGmudD?uid=5115269913&rl=0#cmtfrm,聊一聊为什么我认为最近美国biglaw加薪和国内红圈降薪传言，背后是一套市场逻辑。当然美国感觉更危险，后续观望会不会有律所加完薪以后继续裁员。配合@敏大是一只柯基 最新的post一起食用效果更佳。  原图 ,2023-12-05 09:41,38,6,10,,,
Nw0eMt5Rf,https://weibo.cn/comment/Nw0eMt5Rf?uid=5115269913&rl=0#cmtfrm,这几天想了想，为什么讲大家的青春都是五月天，因为小时候根本听不懂“如此生活三十年”，也不懂为什么要讲“不用再围墙这里没有反抗的人”。那时候满眼都是自己，爱而不得是世界上最痛苦的事情，后来终于看到了大海茫茫，看清了大厦崩塌。  ,2023-12-07 11:27,79,6,0,,,
NvwsDiMGD,https://weibo.cn/comment/NvwsDiMGD?uid=5115269913&rl=0#cmtfrm,:想了一下，如果真的有一群买了演唱会门票的人一起以诈欺提起集体诉讼，要求退票和赔偿，应该还蛮有意思的。这里的“有意思”指的是，双方都有很多可以辩解的空间。对于消费者来说，演唱会指的是特定歌手的现场的演出，但是这里在没有提前告知消费者部分歌曲会以录音版呈现的情况下售票。对于乐队和主办方，可以讲演唱会是整体的表演行为，也没有一上来给你放泰勒斯威夫特大电影，大家现场灯光舞美整个表演呈现是完整的，包括主唱也是开麦唱了不少的，没有强买强卖也没有诈欺。所以为什么文化部门在调查这个词条现在挂在热搜上，因为如果从纯粹的合同法上面来说，消费者不一定能赢，就算赢了对于未来类似的事情也不一定能有效杜绝，执法机关和监管部门的介入会更有效。从艺术的角度来讲，本雅明在《机械复制时代的艺术》里面就强调了“灵韵”这个概念。“高清版质量那么好，为什么还要去博物馆看真迹”这个问题在虚拟现实技术越发发展的今天可能还有一些讨论余地。但对于音乐来说，我为什么大老远来一个场子听现场的录音播放呢？就为了更好的音响效果吗？这次可以真假录音混放，下次可以乐器演奏作假，再下次是不是可以请替身直接来代替表演呢？其实这几年的演唱会有各种让人诟病的地方，比如周杰伦喊小弟上来演魔术，泰勒斯威夫特先让小姐妹来唱两个小时暖场，黄老板开场前两个小时取消拉斯维加斯演唱会，但是这些不管怎么被骂都没有偷偷摸摸欺骗歌迷和消费者。最后说一句，音乐公司的回应也是有够鸡贼的，偷换概念，就算以后每一场都是真唱，你也得解释清楚之前有没有现场真假混唱的行为。,2023-12-04 07:39,38,6,6,,,
NhWykEEn5,https://weibo.cn/comment/NhWykEEn5?uid=5115269913&rl=0#cmtfrm,:今年很多律所抽完H1B第二天就把没抽到的人开除了，后续就算海底捞了也不给rehire和file，搞得大家都相当害怕，结合现在全球的经济形势，尤其是亚洲的前景，又给劝退读JD增加了一个理由。 今年OCI结束了听说很多人讲自己选xx律所是因为他们今年H1B政策好，听得我猫咪摇头。“Past performance is no guarantee of future results” 律所决定他们到底怎么处理H1B没抽到的人是很综合的因素，比如其他办公室有没有需求，你的业务领域最近是忙是闲，今年没抽到的人总共有多少，需要day1 CPT的有多少（加拿大人可以转T1签证）。 更离谱的，比如律所雇的外部移民所给他们什么意见（允不允许day1CPT，未来L1回来可行程度），你们所管移民的HR什么态度，律所美国办公室和其他办公室合伙人关系怎么样，这些都会影响律所的决定。 比如某所前几年业务不好的时候，在大部分所都能relocate人去伦敦香港的时候直接把没抽到的人裁了，但今年他们就很温馨地给了relocate。再比如有的所以前允许回亚洲一年再L1回来的，今年直接在offer上写了visa sponsorship is not guaranteed. 所以说，大家可以把今年操作作为一个参考，但建议还是做好心理准备。,2023-09-06 00:20,61,6,10,,,
NmleA9S48,https://weibo.cn/comment/NmleA9S48?uid=5115269913&rl=0#cmtfrm,:十年异地的恋爱回忆录 - 粉丝可见连载中最近朋友们都在连载自己的谈恋爱小故事，羡慕我的朋友们都拥有小三岁以上的成熟稳重弟弟。我以前经常写恋爱小日常，玩知乎那会儿还经常上知乎日报，但是好像也很久没有好好写过谈恋爱的经历了。 我十七岁的时候认识小林，异国三年，异地四年，二十五岁的时候结婚，然后赶上了Covid终于搬到了一起，今年又因为一些原因开始异地，不知不觉都快异地十年了。 我十七岁的时候准备出国，标准化考试成绩很差，就读一个普通高中也没什么标化，兜里还没几个零花钱，总之在大部分出国党前面非常自卑。那时候有一个论坛叫CUUS，很多人在上面分享申请经验（结果后来发现好多都是骗子！）也有人在上面水帖子，我就每天背单词的时候刷一下，就刷到一个帖子说找人一起二三月份去云南支教，我就发了个邮件给那个人说自己感兴趣。 过了几天小林回复了我，因为都是出国党，两个人聊了几句，我说我还没offer很焦虑，他安慰我说他也被剑桥拒了。我：…… 谢谢有被安慰到。但是当时这个人在我心中就是大神，可望不可及！我们就加了联系方式和人人，平时不怎么说话。 二月份的时候，小林的人人网更新说他在丽江，顺便去我们支教的地方探探路。我私信他聊了点有的没的，正好那天情人节，我还暗示了一下问他怎么过，他超开心跟我说：我和xxx（另一个男生）一起在丽江呢！我：…… 但是他俩真的是大直男没有一点gay的气息，我只能理解为他对我没兴趣，不然不应该接话说自己一个人然后展开话题吗！我生气地把对话框关掉。 后来我就去支教了，因为档期凑不上，我俩没有一起去。但是我杀千刀的傻逼高中突然跟我说要回去会考不然不给发毕业证，为了毕业证我只能求求小林过来帮我代班。于是他从国外飞回来转了飞机火车和大巴来到山沟沟里接替我。 他来之前我说，我在这边过了苦日子能不能给我带一包“xxx奶茶”的奶茶粉。我说得很详细因为那个奶茶粉很贵，我说先给他打钱，他满口答应说不用给钱。然后见面了给我展示他八块钱买的一百包茶包。我：…… （十年以后他跟我说仍然不知道我当时要喝的东西是什么，我把家里一整个柜子的奶茶包扔他面前，“就是你一天要喝四包的这个东西”）,2023-10-04 22:31,124,6,24,,,
NmzBjrY1S,https://weibo.cn/comment/NmzBjrY1S?uid=5115269913&rl=0#cmtfrm,:Jess的那个播客真的分析的很对，“学霸猫瞄准了那些人人都关心的话题，那就是“get rich，get laid，don’t die”，意思是“变有钱”、“搞上床”（指爱情、亲密关系）和“别死”（指健康），“只要涵盖这三个话题，你做任何产品和内容都会有人买，都会火，都会赚钱。”昨天亲眼见到了一个洗脑成功的案例，被裁员了写小作文大书特书自己多快乐多高兴，觉得身心都轻盈了。骗姐妹没关系，姐妹被骗了打个哈哈就过去了，被裁员没工作生活无以为继的又不是姐妹，别把自己也骗了。,2023-10-06 11:06,65,5,7,,,
N7rXL3jSy,https://weibo.cn/comment/N7rXL3jSy?uid=5115269913&rl=0#cmtfrm,:来说一下temperpedic的床垫床架测评。床垫和枕头我们买了pro的firm款，真的是巨硬（感觉传统中国人会很喜欢），不过早上起来确实不会腰酸背痛了。那个床架真的是什么神奇的发明，睡觉的时候放零重力真的一点呼噜声都没有了，平时可以架起来在床上看书特别释放背部压力，总之虽然贵但是很值！！想给爸妈国内都整上！,2023-06-29 00:05,14,5,12,,,
NtI5CFpTt,https://weibo.cn/comment/NtI5CFpTt?uid=5115269913&rl=0#cmtfrm,:最近突然看到很多鼓吹裸辞，自由，不要被工作束缚的帖子。就现在大环境差说这些可以理解，但骗姐们可以别把自己也骗了。说什么工作不能让你财富自由，工作当然不能让你财富自由，但是正常的工作（不正常工作例如月薪三千要求会开车的律师还得长得好看会用自媒体无偿007的）至少能让你不破产，不承受太大的风险，不会把后边十几年赔进去。别天天看自媒体鼓吹什么做自己的主人，拒绝职场PUA，然后头脑一热借钱去“创业”。开个奶茶店半年倒闭，我之前有个店铺，每年都有小年轻租去做咖啡厅，装修可文艺可好了，每年续租时候看他们亏几十万的装修然后换一次老板。当然富贵险中求，但我还是想讲一句真有那能力的大部分一开始也不会选择去工作。想清楚不工作和财务自由的因果关系挺重要的。,2023-11-22 09:35,80,5,7,,,
NaXH0bT3G,https://weibo.cn/comment/NaXH0bT3G?uid=5115269913&rl=0#cmtfrm,腰果干妈小红书透露称有小道消息表示，Kirkland今年不招国际学生，有学校career center直接让大家别投了。底下有群众称Sidley也差不多。  原图 ,2023-07-22 02:22,39,5,19,,,
NuW5aayxJ,https://weibo.cn/comment/NuW5aayxJ?uid=5115269913&rl=0#cmtfrm,上无老下无小的意思，指的是合伙人突然给你打电话讲，我们这个项目之前有个高年级和一个低年级，现在高年级生娃低年级离职，就由你来顶上吧！  原图 ,2023-11-30 11:02,52,5,3,,,
NaDXXyKF2,https://weibo.cn/comment/NaDXXyKF2?uid=5115269913&rl=0#cmtfrm,:暑假实习生有一个模拟的融资并购合同协商项目，缺人假扮客户，我天真地volunteer了，以为我只需要提前给小朋友们解释一下法律概念，实际协商可以装作不懂法律的客户。没想到指导对家小组的是合伙人，Chambers榜上有名，前国会议员，前办公室managing partner。他一上来就跟我说，“来吧！我们来讲这个合同！“ 我：“救命！不是summers自己协商吗！救救我救救我！“,2023-07-20 00:09,73,5,4,,,
NiZNyihda,https://weibo.cn/comment/NiZNyihda?uid=5115269913&rl=0#cmtfrm,受不了了，怎么还有人同情李佳琦讲他一看就是有心理疾病压抑太久了啊。每天骂你的老板看起来没有心理疾病吗？  ,2023-09-12 22:26,102,5,6,,,
Nt7i5tksu,https://weibo.cn/comment/Nt7i5tksu?uid=5115269913&rl=0#cmtfrm,评论区征集一人一个律所工作崩溃的瞬间   ,2023-11-18 11:54,90,5,24,,,
NgBCVhzJL,https://weibo.cn/comment/NgBCVhzJL?uid=5115269913&rl=0#cmtfrm,哈哈哈哈哈哈哈为什么这个会被推到我主页因为我哈佛法学院毕业被裁的前同事点了赞  原图 ,2023-08-28 05:14,71,5,1,,,
NoRIq3aaP,https://weibo.cn/comment/NoRIq3aaP?uid=5115269913&rl=0#cmtfrm,:我之前一直觉得自己没准备好生小孩，就是怕自己变成传统东亚式家长，无法控制自己情绪然后把负面情绪全部发泄在小孩身上。两年前我们养了狗，狗一开始回家我也无法控制负面情绪，狗会吵，会闹，会吃屎，会越狱。我经常下午三点崩溃打电话给小林让他赶紧回家。小林那阵子每天六点起床带狗，睡充气床陪狗，晚上哄狗睡觉。后来狗开始青春期了，会拆家，会和我们吵架。每次我生气了，小林就耐心跟我说，“它只是一条狗，你跟它生气也没用，我们自己把东西放好就好了。骂狗多了她会害怕会性格不好，但她也不知道自己做错了什么，只知道你不高兴。” 而且他真的情绪很稳定，不管狗做了什么事情，比如开柜子门，开罐头，拆空气炸锅，他第一反应是好好笑，第二反应是狗还挺聪明的，他只会享受狗给他带来的快乐。我就想到，啊，原来养小朋友也是这样的。小朋友什么也不懂，一开始和狗狗一样，只会给你很多很多的爱，但是失望多了才会难过抑郁自闭，不知道父母为什么打骂他们，拿他们和邻居家的小孩做对比，永远不满意自己，从成绩身材样貌打扮到工作婚姻处处挑刺。慢慢变成了大部分东亚的创伤小孩，然后再变成创伤大人，最后把创伤投射到孩子身上变成下一个轮回的循环。现在狗做错事情了，我也只会把东西收好，然后跟她说，偷吃了罐头就没有晚饭吃了哦。狗什么也不懂，狗只会跳起来给我一个大大的拥抱。,2023-10-21 12:53,96,5,11,,,
Ngif6whPx,https://weibo.cn/comment/Ngif6whPx?uid=5115269913&rl=0#cmtfrm,:看到法学院同学已经是American Lawyer litigator of the week了。读书时候他聪明地十分鹤立鸡群，教授跟我喝酒的时候聊到同学，“你想他就是一个中部农村出来的，一个村可能就三百个人，他读法学院之前没离开过那个小城市，甚至不是state u毕业的，但是人家就是聪明啊靠一个脑子拼上来的！啊！真羡慕啊！” 平平无奇的我：“别说了，喝酒。”,2023-08-26 03:53,83,5,2,,,
Nm7dG2XbU,https://weibo.cn/comment/Nm7dG2XbU?uid=5115269913&rl=0#cmtfrm,应该可以听了！  [组图共2张] 原图 ,2023-10-03 10:51,58,5,3,,,
NbKGxCnvF,https://weibo.cn/comment/NbKGxCnvF?uid=5115269913&rl=0#cmtfrm,今天美联储加息以后的新闻发布会上，一个穿芭比粉套装的NYT女记者问鲍威尔，“这个暑假大家都去看芭比，去听泰勒斯威夫特，是不是说我们的消费水平回到了预期？” 鲍威尔被问愣住了，抿嘴思考了一会儿。虽然问题和回答都非常废话，但喜欢看一些在这种场合非常规白男之间的interaction。  ,2023-07-27 07:06,41,4,2,,,
NoxO4g9O0,https://weibo.cn/comment/NoxO4g9O0?uid=5115269913&rl=0#cmtfrm,:鸡蛋裙带菜方便面：拿一个煮汤的小锅子，烧热，撒油，煎鸡蛋，两面煎的金黄焦香撒点盐倒入热水，这时候汤就变成神奇的奶白色！放入裙带菜煮一小会儿，加入你喜欢的方便面和调料包，也可以放一点王中王火腿，你喜欢的蔬菜，冰箱里剩下的有的没的，煮熟出锅！三文鱼茶泡饭：煮米饭，三文鱼煎几分钟，盖在饭上。拿一个茶杯扔一点家里的剩茶叶（煎茶最好，没有的话绿茶也可以，再没有的话任何茶），在饭上面撒茶泡饭佐料（hmart/中超有卖，没有的话直接扔裙带菜），把茶倒在饭上面，撒点盐和黑胡椒，完成！家里有鲷鱼粉的话也可以撒一点更美味。,2023-10-19 10:12,26,4,2,,,
Ne9s6iEL7,https://weibo.cn/comment/Ne9s6iEL7?uid=5115269913&rl=0#cmtfrm,:我跳槽前和关系特别好senior聊天说彼此有什么可以进步的地方，我跟她说你好像太hands on了喜欢把事情自己做掉，有时候junior就失去了动手能力，也会把你自己搞很累。现在轮到我思考，这个小活儿我顺手做一下大概二十分钟半小时，或者这个邮件我自己写自己发没问题，我让junior搞会不会显得我很bossy，但是不让他们搞他们会不会觉得没有得到锻炼，到底是让junior写还是我自己写 🤔,2023-08-12 01:49,54,4,12,,,
NsUoJeZui,https://weibo.cn/comment/NsUoJeZui?uid=5115269913&rl=0#cmtfrm,相传被老虎吃掉的人会变成伥鬼，在big law被坏senior打压的人最后自己变成了坏senior。  ,2023-11-17 03:04,38,4,0,,,
NwBxOE1bf,https://weibo.cn/comment/NwBxOE1bf?uid=5115269913&rl=0#cmtfrm,把高耀洁的wikipedia仔细读了一下，字里行间涵盖了中国人过往百年的苦难。  ,2023-12-11 10:26,72,4,19,,,
NgIz6nckz,https://weibo.cn/comment/NgIz6nckz?uid=5115269913&rl=0#cmtfrm,:突然想起来我在几年前写过一篇讲从法学院求职到big law junior的鬼故事！当时没打草稿和大纲想到哪里写到哪里，不过还是磕磕碰碰完结了。准备写续集《西山雨》，讲故事里面女主的闺蜜big law律师孟词和她的投行男友陆一言的故事，之前因为工作上过于兵荒马乱迟迟没有动笔，这次准备写一下大纲和存稿再发！全文链接：网页链接,2023-08-28 22:53,87,4,25,,,
NxOCgazrJ,https://weibo.cn/comment/NxOCgazrJ?uid=5115269913&rl=0#cmtfrm,:最近写了蛮多针对股东大会上面股东提案的公司意见信，写的时候真的是又痛苦又快乐。根据SEC的规定，符合一定条件的股东（比如持股超过多少市值超过一年以上）可以在每年的股东大会召开之前给公司写提案，要求在下次股东大会的时候，由全体股东进行投票。有的是比较涉及公司核心的东西，比如这个董事不行我要换一个，公司高层拿太多了我们要出个报告调查一下，有的是社会性话题，比如我们公司排碳量太高了能不能控制一下。如果所有的股东提案都纳入股东大会日程，那每年大会要开三天三夜还开不完，而且很多时候股东指手画脚公司的运营对公司没好处，SEC就出了很多的规则，比如涉及公司日常运营的股东提案，可以不纳入股东大会日程。但是公司也不能直接就无视这个股东提案，还是需要走流程咨询SEC的意见，说我们不准备把这个列入我们的日程，你们也是允许的，因为你们有这样的规定。SEC这时候会出一个非正式意见，说“我们认同你的观点”或者说“你这样说的不对，你开会时候还是提一嘴这个议案吧“。有的时候收到的提案呢就是很模棱两可，因为股东们也聪明了，知道什么样的提案SEC希望公司能够在大会上面提到。于是我们就需要代替公司列论点，讲为什么我们觉得在既有的SEC框架下，再参考SEC之前的意见书，我们可以忽略这个提案。我其实很讨厌写英文的东西，别看我写中文的东西很快，英文真的是半天憋不出一个字来，在电脑前熬到头发都揪光光。每次写这种”致SEC的一封小信“的时候，写大纲和做调查的时候很兴奋，自己写的时候就很苦恼，写完又觉得我怎么这么聪明有那么多有趣的想法，然后看到合伙人把我胡言乱语的argument全删掉就又觉得可怜合伙人了看我那么多废话文学！而且我这种非母语者，又没有语言天赋，每次看到其他人写那种妙语连珠的句子，引经据典，恰到好处的词汇和表达，就真的好羡慕。就感觉我可能努力十年也许能做到没有语法错误，能够进行一些有效简洁的表达，或者有一些自己小小的风格，但是我永远也写不出让人眼前一亮的句子。#提莫猫咪工作日记#,2023-12-19 09:33,41,4,0,,,
NhoUddt1S,https://weibo.cn/comment/NhoUddt1S?uid=5115269913&rl=0#cmtfrm,:最近老看大家发一个所谓的“爽贴”，老公说自己老婆的领导总是发骚扰短信，于是自己去老婆公司扇了领导俩耳光，还闹到高层那里要求开除领导，不然就把事情闹大，最后公司出了通告处罚了领导。其实这个事情还是非常病态的父权社会的缩影。为什么女性受到性骚扰以后没有办法有一个安全有效的渠道让施害者受到调查和惩罚，要自己的男性配偶以一副监护人和所有权受到侵犯的态度对此提出质疑，最后才能够得以解决。公司应该有一套合理的系统来应对职场上遇到的上下级关系，同事之间关系的问题，而不是把家事和职场混为一谈，最后进行和稀泥。虽然美国也没有完全解决职场性骚扰的问题，但至少女生大部分情况下还是可以理直气壮去找HR，如果不行还有联邦法律支持起诉公司。,2023-09-02 10:41,74,3,1,,,
N7ns3tuTj,https://weibo.cn/comment/N7ns3tuTj?uid=5115269913&rl=0#cmtfrm,我发现21年和小林有过这段对话，难怪他看到前阵子那个某所内部PPT教育自己的律师摆正自己的心态：“我们就是米三的服务生，四季酒店的门童”大呼精妙。我问，那合伙人算是主厨吗。他说，不是，算服务生头子，可以多拿一部分小费。我目前的职业规划：五年内变成MD…的老婆。  原图 ,2023-06-28 12:36,31,3,5,,,
NbHSHvRYA,https://weibo.cn/comment/NbHSHvRYA?uid=5115269913&rl=0#cmtfrm,:昨天打游戏我和我姐妹在讲想买芭比的那个鞋子。一男的，“小仙女的钱真是好赚。” 我还在犹豫是置之不理还是出声反驳的时候，我的姐妹已经跳出来讲，“你什么意思？你看过电影吗？为什么张口闭口就是小仙女？” 发现自己经常处于这种困境中：你的男性朋友，平时玩得还可以，突然开始讲小仙女，讲女拳，讲极端女权，这个时候要怎么办，是激烈地和他们对抗还是温和地解释，还是理解成年人三观无法改变闭嘴不说话。再比如小林，他不是典型意义上的直男或者爹味，但是他会在电影上映完第一天看Bloomberg的影评跟我说听说这是一部打拳的片子，这时候要怎么办？,2023-07-26 23:57,114,3,13,,,
Ny7aDFSzm,https://weibo.cn/comment/Ny7aDFSzm?uid=5115269913&rl=0#cmtfrm,:看🍠上一个刚入职小朋友写的“职场经验”帖子，《晋升路径很明确只要熬八年就能做non-equity partner》《没那么卷》《氛围很好happy hour很多》《midlevel senior比较注重家庭》《高年级之间没什么恶性竞争》《合伙人支持你去in-house》 … 要不是我每个坑都踩过我就信了，现在的人怎么还是那么好骗合伙人随手画一个大饼就吃了，不仅吃了还给路过的人都分一点，骗大家一起进来吃,2023-12-21 08:47 ,65,3,5,,,
Ndsggk54H,https://weibo.cn/comment/Ndsggk54H?uid=5115269913&rl=0#cmtfrm,朋友：很多时候努力真的没有用，你辛辛苦苦花费多年，含辛茹苦打造北美顶尖足球队，然后对面来了个梅西 🥺  ,2023-08-07 11:52,23,3,0,,,
N9NIQ2CwU,https://weibo.cn/comment/N9NIQ2CwU?uid=5115269913&rl=0#cmtfrm,下个月我们这边有个亚洲漫展，请问有什么一男一女一条狗的角色可以cosplay的  ,2023-07-14 11:09,34,3,27,,,
N9On1COVx,https://weibo.cn/comment/N9On1COVx?uid=5115269913&rl=0#cmtfrm,？  原图 ,2023-07-14 12:48,13,3,2,,,
NxKy82iPs,https://weibo.cn/comment/NxKy82iPs?uid=5115269913&rl=0#cmtfrm,智性恋是不是找不到对象的普男发明出来洗白自己的词汇啊。毕竟不管多聪明的人谈起恋爱来都像个傻子。  ,2023-12-18 23:12,36,3,0,,,
Nhw6Jucbv,https://weibo.cn/comment/Nhw6Jucbv?uid=5115269913&rl=0#cmtfrm,在豆瓣上因为诺兰一如既往的女性工具人，他者男凝吵得不可开交的时候，微博和B站的男性“影评人”已经进化到“电影里他老婆很痛苦因为他更爱小三而不是他老婆” 哈哈哈哈哈哈哈哈  ,2023-09-03 05:01,22,3,0,,,
Nwr47r33Z,https://weibo.cn/comment/Nwr47r33Z?uid=5115269913&rl=0#cmtfrm,毕业以后每年都给法学院捐点小钱，每年学校会寄回来一些小礼物，有时候是贴纸笔记本，今年寄了个小护照夹，带着法学院宣传小册子。翻开来一看不得了，录取的LSAT和GPA中位数分别是171和3.85，我记得我们那年大概167和3.5，感叹inflation is real。  ,2023-12-10 07:45,48,3,6,,,
Nl94GBUP9,https://weibo.cn/comment/Nl94GBUP9?uid=5115269913&rl=0#cmtfrm,花西子这条真的有被恶心到，真的是和李佳琦的阴阳怪气一脉相承  原图 ,2023-09-27 01:44,55,3,7,,,
NwQnqtfDl,https://weibo.cn/comment/NwQnqtfDl?uid=5115269913&rl=0#cmtfrm,好了，晚上准备录一期big law鬼故事合集的播客！  ,2023-12-13 00:11,15,3,3,,,
NrzZqk0ZE,https://weibo.cn/comment/NrzZqk0ZE?uid=5115269913&rl=0#cmtfrm,:其实现在这个环境涨工资还挺奇怪的，市场也没显著的回暖，大家已经接受了咬牙熬到明年选举以后见分晓。不管大公司小公司都在考虑裁员减薪，受不了大所律师费准备把服务转移到收费更低的中型所。这不是等了一整天也没见什么所match，当然了Cravath，DPW这种到最后肯定还是会match，但去年受冲击的加州所就不好说了，也可能match完再裁一波人呢。,2023-11-08 09:17,26,3,4,,,
N93mLkMPg,https://weibo.cn/comment/N93mLkMPg?uid=5115269913&rl=0#cmtfrm,:看到知乎上有人讲到做试管婴儿要打激素造成抑郁症的可能性。我之前因为月经不调吃过一阵子长期避孕药，就是每天一颗控制激素水平，很多人都讨论过吃了皮肤好也不会痛经。但是我试过很多种美国的牌子，每种持续吃半个月就会开始抑郁。停药以后大部分情况下会有好转，所以后来我就不敢再试了。如果觉得情绪不稳定或者不对劲，可能得考虑一下这方面影响激素的药对自己的副作用。,2023-07-09 13:08,38,3,17,,,
Nm2lrnZdg,https://weibo.cn/comment/Nm2lrnZdg?uid=5115269913&rl=0#cmtfrm,晚上准备录一期新的播客讲讲我和身边朋友们的求职经历，还有如何缓解求职期间的焦虑  ,2023-10-02 22:26,42,3,3,,,
NkAkB8V4O,https://weibo.cn/comment/NkAkB8V4O?uid=5115269913&rl=0#cmtfrm,:看那个16 岁读博士神童张炘炀的采访视频，这不就是典型的中国巨婴形象吗。都二十七了还哭着闹着要糖吃，说爸妈十年前不给自己买房所以现在再努力也没用了直接躺平摆烂，心安理得接受爸妈甚至祖辈的资源和资助，觉得爸妈给自己买房甚至负责自己整个人生是理所应当。不过他自己也是心里清楚，知道自己智商不算特别高，真的按部就班读书也不一定能上清北，去德国更是有可能被虐的毕不了业。视频最后他老师讲得特别好，他现在应该对自己的未来有所担当别所有都赖父母，要接受自己从来没从跑道上起飞的事实。,2023-09-23 09:17,438,3,19,,,
NcjCNbkqW,https://weibo.cn/comment/NcjCNbkqW?uid=5115269913&rl=0#cmtfrm,为什么发Oppenheimer的评论会被限流啊 🥲 一句话总结：诺兰写了一篇优秀的中学生作文。朋友昨天说，他复习了一下敦刻尔克，感觉完全一样，就是所有手法都非常刻意，配乐也是，告诉你这儿该激动了这儿是高潮了。对于真实的人性探讨倒没几分。  原图 ,2023-07-31 00:03,24,3,8,,,
Nx9mpEcIV,https://weibo.cn/comment/Nx9mpEcIV?uid=5115269913&rl=0#cmtfrm,俩朋友准备约饭。A：B缺什么啊，我给他买个礼物。我：他缺的你帮不了，他缺个女朋友。A：这个我还真会，我送他本How to Make Anyone Fall in Love with You，我研读了很多年，一定让他受益匪浅。我：？你从初中开始一周换三个女朋友原来不是自学成才而是勤能补拙啊？？？  ,2023-12-15 00:31,11,2,4,,,
NlNJ0ltqW,https://weibo.cn/comment/NlNJ0ltqW?uid=5115269913&rl=0#cmtfrm,老爷爷在拿二战时候做狗牌的机器给我的狗做狗牌 陈诺诺咿呀咿呀哟的微博视频  ,2023-10-01 09:13,28,2,0,,,
