wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
NxFdz0jaw,https://weibo.cn/comment/NxFdz0jaw?uid=6004473406&rl=0#cmtfrm,【我的汉服同袍花十多年时间把汉服去等级化】-----姐，这件事新中国成立的时候已经完成了，咋了没通知你们吗？  ,2023-12-18 09:37,278,27,4,,,
N4tzA0yRq,https://weibo.cn/comment/N4tzA0yRq?uid=6004473406&rl=0#cmtfrm,贩卖性暴力的网站主谋，形容自己的团队 “ 很热血，敢去闯 “…….而.另一位合伙人，学习社会学。 都不知该不该说，好笑。洼式幽默  ,2023-06-09 10:40,190,27,10,,,
N4ENtBOpo,https://weibo.cn/comment/N4ENtBOpo?uid=6004473406&rl=0#cmtfrm,:海妖的呼唤，创新的点在于选手的选择。全女阵容，24位女选手，规则播报女声，NPC基本上都是女性，真正的全女综艺。选手每个人都非常有个人魅力，竞技的氛围设置也很棒。 不需要什么外星花头，就够让节目精彩了。 我没看完过别的生存综艺，这个节目表面看竞技内容设置和别的竞技生存节目有很多类似，似乎只是把选手换成了女性，但就是这个变动，感觉这个节目已经和其他生存真人秀不是一个类别了。有武斗但不觉得是暴力，竞争的很有看头没有那种闹得难看，竞争的体面，也没有搞什么好人坏人的狗血抓马。也没有不相干的狗血分享会。头脑和体力的平衡恰到好处。而且这么多人，每个人都不一样，看下去就很快分清楚谁是谁，特色都很鲜明。 队和队，人和人，性格都很鲜明， 看着很有意思。,2023-06-10 15:14,237,26,6,,,
NvZKYqrEd,https://weibo.cn/comment/NvZKYqrEd?uid=6004473406&rl=0#cmtfrm,  [组图共2张] 原图 ,2023-12-07 10:14,1393,26,53,,,
Nnbr6ixvU,https://weibo.cn/comment/Nnbr6ixvU?uid=6004473406&rl=0#cmtfrm,:我知道，最重要的是人，不是工作事业，有人才能有其他。但是很多长大在男权规训里生活在男权围剿中的女人，说让她们爱自己，我发现更多的是跳进资本营销的爱自己的方式里去了。那在大脑完全发育好，毒奶吐干净之前，起码有个“热爱某项事业某个理想“这种明确的精神支柱，也蛮好的。（我不想提男的但是一时想到的就是这个例子）我一弟弟，从小励志要当篮球运动员，他小时候就会自己研究NBA著名球星的营养和健身计划跟着做，但这里想提到的是，当时他加入篮球队以后，篮球队里很多男的都会抽烟喝酒通宵玩乐，但是他没有，并不是他多么洁身自好，是他说这些都会影响心肺健康影响运动表现，总之这个强烈的热爱，帮他阻挡了很多不利的peer pressure…..就说我自己吧，我从小一直梦想当医生，觉得不能有人和事物阻挡我这个理想，所以那种消耗我的人和事物都会远离。我之前意外住院生病康复期间，也是这个热爱支撑我一直坚持，告诉自己我要精神上身体上都努力坚持不放弃，放弃的话就当不了医生了，加油，我还有这个理想要实现。我看到那种为了这个那个，放弃了自己的天赋理想的故事，会很可惜，但是也会想，是不是热爱的不够强烈，否则阻挡理想的是仇人啊，有仇恨，怎么会直接放弃而不是即使被阻挡了几年十几年，也一定要坚持翻身？,2023-10-10 11:25,197,26,8,,,
NeZkR8Ge1,https://weibo.cn/comment/NeZkR8Ge1?uid=6004473406&rl=0#cmtfrm,:看到友邻在聊一个帖子故事时说到女性的心理自我成长。 说到这个，我个人体验和观察是，人要独自生活过才能有心理成长。我认识的很多女性，成年以后，要么处在校园环境，要么是在和母父住在一起，要么是和男友伴侣住在一起，完全没有过自己一个人独自生活，做主要决策者处理生活的方方面面的经历。 有很多自己独自生活时会遇到的小事，没做过的时候可能想象中就挺难的，但是做过了，就会发现也就那么一回事。随着这类常识和技能的增加，人也更自信内核更稳。 完全独立的独自生活，也是一个无干扰的认识自己的机会。,2023-08-17 13:54,242,25,9,,,
N4VHY7PEx,https://weibo.cn/comment/N4VHY7PEx?uid=6004473406&rl=0#cmtfrm,跟着跳脚骂女生的女的我真的不理解。这不涉及团结不团结的问题哈，就是，维护男的，围剿女的，维护女的，这三个是不同的三件事，我以为即使因为爱男而不维护女的、也不该去围剿女的吧。 闭嘴不行？ 闭嘴而已，不涉及啥团结问题对吧。  ,2023-06-12 10:17,554,25,12,,,
N59Godf0V,https://weibo.cn/comment/N59Godf0V?uid=6004473406&rl=0#cmtfrm,:看到红星报道采访跟踪狂，他说【昨天跟她聊了一个多小时，互相坦承自己的想法跟经历】吓人。之前刷到那个叫什么西的警察节目，里面有个更加变态的跟踪狂，视频里警察调解的方式也是把受害者拉来与变态同处一室，做毫无必要的对峙，非常危险。你别看他嘴里“哦原来是误会”，但很可能反而是满足了他拉进距离的心理需求。 你看他本来可能只能跟踪还不能接触，还说不上话，你们这些调解人员反而给他创造机会，让他和跟踪对象能对上话。,2023-06-13 21:52,264,25,7,,,
N6rQjg4ya,https://weibo.cn/comment/N6rQjg4ya?uid=6004473406&rl=0#cmtfrm,:接上条，比如那些高度流传的词语，什么友达以上恋人未满，这就给爱情友情分了个深浅高低，热情褪去后落回/回归亲情，给爱情亲情又分了个深浅高低。活久了，观察一下，就可以发觉这个世界女人不需要男人就可以是女人，女人自己本身就是一个完整的人；但男人需要女人才可以是男人。 而男人能稳固的绑定女人的方式就是靠性缘关系，因此就处处明里暗里搞性缘霸权，尤其是女男性缘霸权。潜意识里被植入了女男性缘关系是最高最深的感情的女人，就避免不了寻求这个传说中深刻灵魂的最好的感情。毕竟人类本能都是向往传说中最好的东西的。常见一些单身女士也会说“宁愿单着，也不凑合“，这种“宁愿“，“退而求其次“，也是把她的亲情友情的人际关系放在了次的地位。 最好的没寻摸到，那就算了，而不是本来就不存在那个啥最好,2023-06-22 09:56,336,24,11,,,
NlrgazJQx,https://weibo.cn/comment/NlrgazJQx?uid=6004473406&rl=0#cmtfrm,:说实在的，医生心知肚明。 比如男的查出一系列性传播疾病说自己是游泳了住卫生不好的酒店了，医生们也会跟着“嗯嗯，也有可能“，但是心知肚明就是100%发生了不安全性行为。 这种“嗯嗯“可以用在成年患者身上，但是，绝不能用在未成年患者身上。 但凡有怀疑有可能就应该报警，让专业的人去查怎么回事，而不是“确实理论上也有那么0.000001%的可能不能排除“。你不是判案的法官搞疑罪从无不能排除别的可能性就不能判有罪的那一套，你是这个社会未成年人最后的守护防线，被伤害的未成年人到达被医生发现怀疑这一步已经是在地狱里，你再跟着家长“嗯嗯“，就是把自己的未成年患者踩进地狱。,2023-09-29 00:02,310,24,3,,,
NjwJZ5RmB,https://weibo.cn/comment/NjwJZ5RmB?uid=6004473406&rl=0#cmtfrm,给女孩子从小穿小鞋，控制脚；从小戴皮带，控制腰…….这两种，我在现实里都见过实例。真的难理解，这些家长，在发什么神经病。  ,2023-09-16 10:18,594,24,66,,,
N6jAb5ORJ,https://weibo.cn/comment/N6jAb5ORJ?uid=6004473406&rl=0#cmtfrm,吴签那会儿，还有现在，都有人把性侵犯性骚扰说成“那点破事“。 要我说，就是因为有乌泱乌泱的人觉得性暴力是“破事儿”，对女性对未成年人的伤害是“破事儿“，所以才会有一件接一件的“大事儿”。  ,2023-06-21 12:54,312,24,2,,,
NxQ083qAN,https://weibo.cn/comment/NxQ083qAN?uid=6004473406&rl=0#cmtfrm,#山东2名幼儿园女老师出租房内遇害#又是聚焦受害者隐藏凶手的标题。这些新闻工作者真的完全不要脸，这事儿无数人说了无数回了，我不信他们不知道，就是死活不改，骟爹的无耻玩意儿。  ,2023-12-19 13:04,306,24,1,,,
NitCydVMh,https://weibo.cn/comment/NitCydVMh?uid=6004473406&rl=0#cmtfrm,中药注射液，是国内医药界最黑心的发明。 我都不知道这个东西是怎么能在那么多不良反应报告之后依然坚挺的继续存在的。而给儿童开中药注射液的医生，真的，已经不知道该怎么形容。 该进监狱真的。  ,2023-09-09 12:31,236,24,10,,,
N4kjWxOIk,https://weibo.cn/comment/N4kjWxOIk?uid=6004473406&rl=0#cmtfrm,:刚又刷到一条一个女的当街被家暴叫的很凄惨的视频。 我原本没有要点开的打算的但是不小心点到了，就连一点预警都没有就开始了。 赶紧按掉但是心脏不舒服了好一会儿。我觉得就跟虐猫视频一样，这类暴力虐待生命视频的传播，本身也是那些变态施展暴力的一环。想着我们这些人看到视频受到的精神伤害，变态们估计觉得很爽很高兴。,2023-06-08 11:06,447,23,9,,,
N3yCwoTTX,https://weibo.cn/comment/N3yCwoTTX?uid=6004473406&rl=0#cmtfrm,接下来，主力网暴妈妈的账号或者自媒体们，可能会被扒出皮下是女的或者运营是女的或者文案是女的…….总之，恶毒的是你们女的，别搞女男对立  ,2023-06-03 09:40,402,23,10,,,
NgCsNAEcY,https://weibo.cn/comment/NgCsNAEcY?uid=6004473406&rl=0#cmtfrm,传统男权要女人守贞，要女人当好母亲，让女人被母亲的身份角色困住。自由男权让女人抛弃母亲的身份，让女人自由地专心的爱男就够了。后者美其名曰，先锋。其实都是狗屎。  ,2023-08-28 07:21,282,23,7,,,
NijRraBtE,https://weibo.cn/comment/NijRraBtE?uid=6004473406&rl=0#cmtfrm,:#妈妈被家暴女儿冲出揪爸爸头发阻止# 这个新闻这么写，轻飘飘带过了暴力事件的主角不说，我点进去还看到有人在发帖子“忏悔“自己小时候没能这么勇敢维护妈妈。家庭暴力的受害者，除了那个直接的成年受害者，还有生活在这种有毒环境里被迫旁观暴力的小孩。她们也是受害者，她们没有责任义务去保护成年人，在弱小无助的时候收到这样的精神或者以及身体的伤害，完了长大了可能好不容易正在修补自己，还要再被媒体搞一次精神创伤吗,2023-09-08 11:40,640,22,11,,,
Nwahce2yE,https://weibo.cn/comment/Nwahce2yE?uid=6004473406&rl=0#cmtfrm,:那句话说“小狗小猫缝缝补补破世界“的时候觉得挺可爱的，“对对对，小狗小猫就是那么好“.....但是不知道谁把主语换成了人，我看生气了，“咋了我生来是为了给破世界擦屁股的吗？“感觉对不起小猫小狗。 把主语换成“女孩子们“的那些人心中，看到“女孩子缝缝补补破世界“时的感受是不是和我看到“小猫小狗缝缝补补破世界“时的感受一样的,2023-12-08 13:01,464,22,17,,,
Nx58ybJiy,https://weibo.cn/comment/Nx58ybJiy?uid=6004473406&rl=0#cmtfrm,热搜话题里有个评论说，半夜在卫生间晕倒，老公一夜没发现，还是自己早上醒来起来回房间去了。 有另个评论回复她说“ 我要是半夜上吊，我老公会以为我在荡秋千“.........当然，这些男的仍然是“老公“，不是“前夫“  ,2023-12-14 13:46,1133,22,35,,,
NdGTC6LXf,https://weibo.cn/comment/NdGTC6LXf?uid=6004473406&rl=0#cmtfrm,连续两个月吃好睡好，没有吃乱七八糟的重口味也没吃高糖类，每天想睡的时候就能很快睡着还平均5h+/d，完成了70%的健身任务……我的气色空前的好，人精神抖擞，脑袋清明保持  ,2023-08-09 01:08,83,22,17,,,
N4tZnbxm4,https://weibo.cn/comment/N4tZnbxm4?uid=6004473406&rl=0#cmtfrm,:我妈妈是很喜欢鲜花的，她觉得生活需要有美好的鲜花，养眼，提精气神，就时不时给我订花，催我超市顺便买花换花。 出考场啦机场接机啦啥机会都会给我送花。要是有人因此给我来个“未来女婿要被卷死“之类的狗屁，给我安个未来虚拟主子，我大概会揍人。 太膈应了。 博主好像是位老师，看到这样的老师，为女孩子们开心,2023-06-09 11:43,166,22,10,,,
NuaETxir0,https://weibo.cn/comment/NuaETxir0?uid=6004473406&rl=0#cmtfrm,:娱乐圈和时尚圈的人，土鳖扎堆，抱着几十上百年前的东西不放，又极度爱男，洗脑了一批批本就爱男的群体，把老头热爱青春期男孩的这种娈童癖好推成大众审美，再变换一下封建集权的贡品制度搞什么的消费者pua.......老土，落伍，腐朽，连最基本的人类需求都满足不了，就整天装神弄鬼说自己是艺术是时髦......,2023-11-25 10:19,320,22,6,,,
N3fJk7B6n,https://weibo.cn/comment/N3fJk7B6n?uid=6004473406&rl=0#cmtfrm,话说咱们洼地法官自由量刑好随意。 同样是亲子关系的施害者和受害者，继母虐待致死就是故意伤害罪+虐待罪，死刑；亲生父母虐待致死就是虐待罪几年几个月。 所以这现代的法官认可古代封建儒家的亲缘关系吗？  [组图共2张] 原图 ,2023-06-01 09:35,167,22,7,,,
NknG5p8LE,https://weibo.cn/comment/NknG5p8LE?uid=6004473406&rl=0#cmtfrm,欧美人搞的五花八门的虐女刑具，在欧美白女跑出来说是刑具之前，别人都不好说的，说了就是土，封建，是干涉别人自由的女爹  ,2023-09-22 01:04,357,21,19,,,
NwZTM1dbi,https://weibo.cn/comment/NwZTM1dbi?uid=6004473406&rl=0#cmtfrm,:我独居和我妈我爸在身边或者我去妹妹弟弟家时的唯一区别就是，我洗澡记得垫防滑垫。人是长脑子的做决策都是经过了利弊风险分析，那我独居，必然是计算过了，好处远远大于群居才会独居，独居的好处完全值得我承担比如意外摔倒了突发疾病了身边没人的风险。而且这风险难道就真的很大吗？  人生干啥没风险，我这风险跟各种其他风险比根本不大。尤其和引入一个男的在我的生活中带来的风险相比，毛毛雨,2023-12-14 00:26,156,21,4,,,
NfAiVrnBN,https://weibo.cn/comment/NfAiVrnBN?uid=6004473406&rl=0#cmtfrm,“没有付出就想有权力怎么行“，这种想法就非常老中。  ,2023-08-21 12:01,412,21,6,,,
N4XpwafWl,https://weibo.cn/comment/N4XpwafWl?uid=6004473406&rl=0#cmtfrm,感觉怎么没刷到@茜茜姨姨 的微博了，点进去一看，禁言了。话说我首页好几个人的微博，总是在被另一个人转发后才被我刷到看到，限流的厉害。  ,2023-06-12 14:37,186,21,21,,,
NygUYiSw2,https://weibo.cn/comment/NygUYiSw2?uid=6004473406&rl=0#cmtfrm,:【因为她听不懂普通话所以没办法沟通不得不粗暴对待了，出发点是好的】 是这个意思不？  说真的我之前没看到详细描述和视频，看到粗暴对待，还以为是叫人来按住了。 这个男医生，“情急之下“就可以上手揍患者两拳，在医院里情急的状况可太多了，而且眼科好多手术都是局部麻醉，患者能听懂也因紧张不听指挥的状况也是常见，也不晓得他以前的患者都是怎么对待的。 我记得心理学上，直接的身体接触式暴力是有个心理阈值的，他必然不是第一次暴力别人。,2023-12-22 09:36,263,21,6,,,
NnuLsenXI,https://weibo.cn/comment/NnuLsenXI?uid=6004473406&rl=0#cmtfrm,咱们年轻女人，不要总想着拯救别人，把时间能量资源花在自己身上，善心搞点不影响生活的举手之劳差不多了。 花大量的时间精力试图去拯救别人，把自己搁置一边，损害自己在所不惜，这也是一种男权规训出的心理病  ,2023-10-12 12:37,252,21,6,,,
NmWrKxsaC,https://weibo.cn/comment/NmWrKxsaC?uid=6004473406&rl=0#cmtfrm,:纯厌女搞封建的小说不翻车，反而“搞女权爱女“的总翻车，完了后者的作者就会出来抱怨说“我都努力爱女了还被挑刺，我干脆去写厌女文学了“问题是什么大婆嫡庶抢烂黄瓜文学，和大女主文学吸引的读者群体就完全不一样。你给想要看大女人大杀四方得读者承诺了要写一个大女人大杀四方，结果写着写着遇到男主就开始忘记自己是要爱女开始憋不住爱男了，那能不翻车么…….建议想把女权写进小说里的作者，自己先了解一下思考一下女权是什么在说什么在干什么，想清楚了，自然会体现在写出来的作品里。不要一看风向好像是女主站起来做人的小说越来越受欢迎了，就急吼吼的给自己的女主膝盖下垫了个一米高的蒲团，看起来女主是高了，结果最后仔细一看，还是跪着的，这不翻车谁翻车 网页链接,2023-10-08 21:16,466,21,13,,,
NwMhca6a3,https://weibo.cn/comment/NwMhca6a3?uid=6004473406&rl=0#cmtfrm,:我之前不是说我老家那边因为整治未成年被家人包办婚姻，就规定要办婚礼无论大小都要拿着结婚证到所属街道/社区/村委等报备，先报备审核才能办婚礼。此地风俗女方把彩礼双倍带回婆家为佳，有钱的可以加更多。上述规定出来后，一些鸡贼的男方就在领完结婚证但是没办婚礼这个区间，要求增加嫁妆，不然婚礼不办了，婚不结了。脑子保守的家庭就会害怕女儿就这么在法律上成二婚头了，不得不捏着鼻子满足男方要求。我妈妈以前一个同事的女儿，她前未婚夫就是在她们家已经出了1/3首付出了装修硬装软装掏空了家里的储蓄以后还继续想拿捏，一领完证，前婆婆说新家装的窗帘没档次要求她妈给买十几万的窗帘，说别人家都给女婿买车。她妈妈本想借钱给买，想着女儿和这个男的已经在一块儿四年了而且证都领了。但这个姐姐比较有骨气，直接分了，能带走的都带走，不能带走的都砸了。,2023-12-12 13:45,347,21,19,,,
Nq04J929B,https://weibo.cn/comment/Nq04J929B?uid=6004473406&rl=0#cmtfrm,刷到卡戴珊新产品视频，所以说现在是no makeup makeup look之后，有了个no bra bra look？  ,2023-10-29 00:01,20,20,0,,,
N69Wkx8yT,https://weibo.cn/comment/N69Wkx8yT?uid=6004473406&rl=0#cmtfrm,:有人留言跟我说，网上注意少发点自己的个人信息，以免被人拼凑细节人肉出来。我推测你是好意，谢谢，我确实在注意。但是现在被incel 开合人肉搜索的女生，并不是自己没注意隐私自己暴露了个人信息。是incel团体中就有执法机构的公职人员，靠自己的职务便利获取贩卖信息。这不是靠我们个人注意的事儿，这是违法犯罪行为,2023-06-20 12:21,348,20,5,,,
N4cg76UqT,https://weibo.cn/comment/N4cg76UqT?uid=6004473406&rl=0#cmtfrm,友： 怎么做到的啊。老中家长夸孩子夸不出口，夸猪头倒是舌灿莲花  ,2023-06-07 14:35,429,20,7,,,
N6Ds6r8cR,https://weibo.cn/comment/N6Ds6r8cR?uid=6004473406&rl=0#cmtfrm,中考分流真是难以理解的一件事，14、15岁的孩子，就这么把她们的人生【分流】了？防抬杠，没有说每个学生都应该并只该走读书学术道路的意思。但这才十岁出头啊，不管将来是走学术还是搞技能手艺还是做生意还是干嘛，不必是十几岁的孩子要决定的事吧。  ,2023-06-23 15:29,497,20,18,,,
N5euE6Qx8,https://weibo.cn/comment/N5euE6Qx8?uid=6004473406&rl=0#cmtfrm,废话半天他的意思就是NOT ALL MEN，以及他觉得“你们女权到现在争取到的东西，都离不开男的支持，是我们男的给你们了。要是真有一大波男的团结起来反对，你们女权不可能有现在的那许多进步好吧“  原图 ,2023-06-14 10:07,269,20,7,,,
Nv4Xfx5D9,https://weibo.cn/comment/Nv4Xfx5D9?uid=6004473406&rl=0#cmtfrm,当代年轻人带孩子be like ：虐待孩子，再洋洋自得的展示虐待孩子的新方式  ,2023-12-01 09:38,229,20,8,,,
NxvyZA0Ay,https://weibo.cn/comment/NxvyZA0Ay?uid=6004473406&rl=0#cmtfrm,:看到怕影响学生高考.....受害女生难道不算在学生里？就不担心她继续天天看到猥亵她的人在眼前晃荡继续当老师影响她高考？至于其他学生，我脑子打结想了一下现在是几月份高考是几月份，这不还有半年么....就算学生们因为学校/班主任出事，心绪不宁个两天，能影响啥高考啊.......半年都被影响到调整不好心态，那别考试了。非说影响高考，不处理那个老师，才会让受害女学生的高考被影响到。,2023-12-17 09:03,217,20,2,,,
NfTgEnrTu,https://weibo.cn/comment/NfTgEnrTu?uid=6004473406&rl=0#cmtfrm,:一个新韩剧，主角是女主和她的妈妈，单亲家庭，剧下面的评论好些说是好笑的喜剧，让人羡慕的母女情。也许长大后的剧情拍摄确实是好笑的喜剧吧，但是我还是忍不住心疼女主。弹幕因为中年女性仍然可爱而欢乐，赞美她们似友的母女关系，但，并不是似友，明显女儿是妈妈的妈妈。今天看的部分，剧情出现第一个母女冲突。妈妈又要谈恋爱，而且这次是和消失三十年又出现的初恋，也就是女主的生物学父亲。女主破天荒的对妈妈的恋情出现了不满情绪，妈妈就问她以前我谈恋爱你不是不管的么，我谈恋爱和你有关系么。女主说因为不想再做金鱼屎。闪回到过去有街坊女人们说妈妈是漂亮的金鱼，但是小小女主是金鱼屎，脏。妈妈当时和街坊打了一架。闪回结束妈妈说你为什么记到现在，不就是蠢人的胡说八道。然后女主哭了，说了下图。妈妈回应说，有这个心结的话为什么一直憋着不跟我说？你跟你爹一样小心眼。 不看了。,2023-08-23 12:18,228,20,17,,,
N4C951rHd,https://weibo.cn/comment/N4C951rHd?uid=6004473406&rl=0#cmtfrm,好久没有火急火燎的带着期待看电视、还看得这么热血沸腾了……..海妖的呼唤，太可以了啊…..开始第二集   [组图共2张] 原图 ,2023-06-10 08:29,54,19,11,,,
N7mcfuCdx,https://weibo.cn/comment/N7mcfuCdx?uid=6004473406&rl=0#cmtfrm,:擦亮眼派起码还想着要擦亮眼找个女权男呢，看到身边的男人“一下子就烂了“，痛苦的点是“他居然是这种烂人，我居然找了这么个烂人“。但是她直接找了个毫不掩饰的incel，完了痛苦的点是“他的破事被翻出来影响到了我家庭事业“。完了还有一堆人什么“消失/隐身的男人“应该骂男人。但是气愤的大部分都是她原本的粉丝和韭菜吧，觉得被她骗了辜负了，以为和姐姐是亲密的女性联盟，没想到姐姐最爱的还是离不开的incel老公，被骗了。 气愤的人又不是被她老公辜负了，是被她辜负了。是她人设崩了诶。,2023-06-28 09:24,502,19,25,,,
NmRtHnAHG,https://weibo.cn/comment/NmRtHnAHG?uid=6004473406&rl=0#cmtfrm,:影视剧里面常出现的一个父亲形象是：老实善良负责任照顾孩子但照顾的生疏的爹编剧导演应该是都没见过负责任照顾孩子的爹，毕竟罕见，否则就能知道负责任照顾孩子和生疏是矛盾的。照顾孩子这件事，负责任+时间，很快就能熟练起来，不可能一个人照顾孩子到几岁了，居然还能生疏。 没逻辑，问就是“因为是男人“,2023-10-08 08:37,459,19,2,,,
Nk0eqvYiA,https://weibo.cn/comment/Nk0eqvYiA?uid=6004473406&rl=0#cmtfrm,:我挺讨厌讲普遍的事情的时候，评论跑来讲自己的个例比如，原博讲很多家长以帮孩子存钱的名义让女孩子上交钱，但最后要的时候都没了。让女孩子们，尤其有弟弟的女孩子们有点心来个评论说： 哎呀我老母亲是真的给存钱，还给我凑整。所以呢？我当然信，但就是你这个发言在这个博下，不合时宜。 你完全可以另发个帖子，搞个赏月。,2023-09-19 13:23,226,18,15,,,
NmIat0kNt,https://weibo.cn/comment/NmIat0kNt?uid=6004473406&rl=0#cmtfrm,默认儿童是家长的私产，儿童生活保障纯纯只靠家长的良心的社会，女童的命就主打一个自生自灭，给口吃的就是养恩，能活着长大就靠运气。  ,2023-10-07 08:55,359,18,6,,,
NyikNd5TK,https://weibo.cn/comment/NyikNd5TK?uid=6004473406&rl=0#cmtfrm,女的一要争了，继承权和冠姓权就“爱谁谁“了  ,2023-12-22 13:12,220,18,10,,,
NfAJmzd2Q,https://weibo.cn/comment/NfAJmzd2Q?uid=6004473406&rl=0#cmtfrm,感想：这些母权人想象中的家庭生态，实在太古了，在试图mimic古父权家庭，并且不断围绕家庭内部来讨论。我觉得现代文明发展的方向和最终女权的发展方向是一致的，咱们往文明一点的方向想象，而不是模仿已有的已经证明是失败的生态模式。  ,2023-08-21 13:06,275,18,9,,,
NqQnfgWE9,https://weibo.cn/comment/NqQnfgWE9?uid=6004473406&rl=0#cmtfrm,哇嗷，这就是经典的摄像头女主了吧。 女频非常多的文，即使第一主角是个女的，但讲述的也不是这个女人的故事，而是借她去舔一个男的。这个厉害了，直接一舔舔六个.....  原图 ,2023-11-03 13:09,1054,18,34,,,
N4RKjjq28,https://weibo.cn/comment/N4RKjjq28?uid=6004473406&rl=0#cmtfrm,八百年前拉黑的人，微博还是会推到我眼前来给我看他秀下限，比如刚看到许超医生，洋洋洒洒写了一大篇，来讨伐抓到一个中年男人偷拍的女生。什么诬陷，人心善恶，高下立判，什么职业操守之类的大词都用上了。 说到职业操守，就请问这个经常性猎奇心态分享患者隐私的医生，有职业操守吗？  ,2023-06-12 00:12,447,18,14,,,
N4OpOsYJs,https://weibo.cn/comment/N4OpOsYJs?uid=6004473406&rl=0#cmtfrm,说到底就是教育资源太少了。  ,2023-06-11 15:43,33,18,2,,,
NycSncPMa,https://weibo.cn/comment/NycSncPMa?uid=6004473406&rl=0#cmtfrm,:大概在十多年前就看过关于Chronic Traumatic Encephalopaty的论文。契机是是和当时的对象吵架他突然推搡了我脑袋，我脑子里蹦出一个想法“多次轻中度的撞击会不会坏脑袋？“，我得用有研究证据的论据跟他讲道理，他没控制住情绪这一次可能是不小心，没意识到后果严重。以及还可以共同学习如何控制情绪-------是的当时我就是这么脑抽。查了以后发现有好多针对橄榄球运动员的研究。就算没有经受过严重的脑震荡，无数次小小的对头部的撞击也可能像滚雪球一样，最后带来灾难性的后果。很多研究都提到认知功能影响、更早的痴呆等等。我吓坏了， 跟那个前任分享我查阅文献的结论。 结果那个人说“ 你不是也和男人一样跟我对打了吗？““我是推搡了你脑袋，但是你伤了我的心，精神伤害比物理伤害更严重！“意识到这个事情将来可能频繁发生， 我觉得我的脑袋很宝贵，脑袋坏了，我的人生可能就完了，我不能让我宝贵的脑袋处在那样的风险里。于是这一次查阅文献成了我跟那个对象分手的契机。 在后来，每一次看到家暴的新闻，看到网络上很多家暴的视频里男的都是朝女的头上暴击，我都会想到这些研究。 网页链接,2023-12-21 23:18,70,18,12,,,
Nwns80FzF,https://weibo.cn/comment/Nwns80FzF?uid=6004473406&rl=0#cmtfrm,我学医之前，“医生心里没性别“。 我学医之后----男的还是别当妇产科医生了。  ,2023-12-09 22:33,657,18,10,,,
N3idNmo8k,https://weibo.cn/comment/N3idNmo8k?uid=6004473406&rl=0#cmtfrm,独，强迫症，洁癖，不善社交，不爱与人交往，很难主动求助人，对他人非常防备…….我只看黑体字描述，还以为在说我 我觉得很好～～  ,2023-06-01 15:56,260,18,14,,,
NxGdlj8b2,https://weibo.cn/comment/NxGdlj8b2?uid=6004473406&rl=0#cmtfrm,:今儿也算是了解了， 我一直以为“汉服“是一系列封建朝代传统服饰的泛指，原来是只有“汉族掌权的封建朝代的贵族传统服饰“才叫汉服。 我之前看到有个华裔便装视频，穿了不同朝代的传统服饰，就有评论指责她把不是汉服的也说成汉服。 当然其他指责的评论也蛮多，什么把汉服放在脚下不尊重啦，气质不对啦，动作太大啦，表情太飞啦。规矩多的很， 也有人对这类指责提出批评，表示应该包容华裔女--“外国人就喜欢她这种，我们得靠她这样把汉服传播出去，现在包容点，以后再精准吧“,2023-12-18 12:09,389,18,45,,,
NbX1g9jYg,https://weibo.cn/comment/NbX1g9jYg?uid=6004473406&rl=0#cmtfrm,仍然还没有看芭比。已经刷到过多的对男演员的赞美，烦，从创作到演员，含女量挺高的作品，怎么狂夸男演员啊。有完没完  ,2023-07-28 14:30,668,18,25,,,
Ne4EJEopG,https://weibo.cn/comment/Ne4EJEopG?uid=6004473406&rl=0#cmtfrm,:刷到那个一个母亲说自己的女儿丑，说她的嘴巴像猪嘴的视频………这种，我在小🍠上也刷到过。 实在不能理解。说老中人不擅长赞美的话，可不赞美和毒言毒语之间差了好几个量级吧？是得多恨女儿才会笑嘻嘻的捅刀子？ 女儿不是自己生出来的吗？ 是恨自己丑吗？ 还有好些女儿是长得像爹的，丑爹不是自己挑的么？那恶毒的语言敢拿去骂男的吗？,2023-08-11 13:37,529,17,17,,,
NuNfdB4mw,https://weibo.cn/comment/NuNfdB4mw?uid=6004473406&rl=0#cmtfrm,观察动物世界，然后得出【打赢了成了老大】的结论，非常男权叙事。在动物世界，打赢了群体中其他雄性，和是不是群体老大，不是一回事。  ,2023-11-29 12:32,248,17,8,,,
Nygcoi1sh,https://weibo.cn/comment/Nygcoi1sh?uid=6004473406&rl=0#cmtfrm,就算没有动物保护法，但是不是有检疫相关的各种法么， 怎么最后还是靠民间力量？打击非法贩卖猫狗靠民间， 灾后捐助靠民间......啥都靠民间，服气。  ,2023-12-22 07:46,193,17,4,,,
N56GPflAY,https://weibo.cn/comment/N56GPflAY?uid=6004473406&rl=0#cmtfrm,可千万别以为“要百分百确定才可以质疑人偷拍“，本来就是只要怀疑的正当就可以，而不是必须怀疑的准确才可以。  ,2023-06-13 14:15,449,17,15,,,
NxG0ptZeT,https://weibo.cn/comment/NxG0ptZeT?uid=6004473406&rl=0#cmtfrm,一些自由人的脑袋我真的不理解。 你反性化服饰，他问你是不是要穿黑袍； 你反汉服，他觉得你是要推满清服.......... 总之脑子里就没有穿舒舒服服现代服饰这一选项咋滴？  ,2023-12-18 11:38,887,17,21,,,
