wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Ku8vqgFlS,https://weibo.cn/comment/Ku8vqgFlS?uid=6905777761&rl=0#cmtfrm,:说到男童进女厕，有人说不是每次出门的时候都能有男性家属陪同。但这句话其实是不符合常理的。就像出门得带钥匙，不带钥匙就不能出门才是常理；为什么男童妈会觉得带男童出门不需要准备一个男性家属呢？因为默认其她女人会给她兜底。重点确实不在于男童几岁，而在于部分女人终于不愿意再忍受被当成男童的纸尿裤了。,2021-08-19 08:37,33,10,0,,,
Kf2jby3If,https://weibo.cn/comment/Kf2jby3If?uid=6905777761&rl=0#cmtfrm,:我理解的母权是最深的爱女厌男。以性为别划分女男，即是说女男共同组成了人。性别分离主义在我看来的问题是，它依然认为女人是人类的一半，需要脱离人类的另一半才能获得自由。要解决这个问题只有物理灭男，但这又是真正的天方夜谭。以育为别划分母子，即是说女人就足以构成人类。子别不可做母，男不可跨女，但是母别可以选择做其她母别的辅助，可以选择做子别的位置。在这个理论里，男人没有必须存在的必要性。这就是爱女厌男，比性别分离还要彻底的爱女厌男。消灭男人也是在说男人是人，母权认为，男，都不足为被称为人。如果一个物种连繁衍能力都没有，还能称为一个物种吗？这就是人是女人，男人非人：男人生来是不完整的。“一代绝”是指出男身的不完整，揭示其非人特性，是一个一针见血直击要害的叫法。但一个女人即使反育、仇育（当然这是不鼓励的），她也不是一代绝。我认为这个词绝对不可以用来骂女人，顶多说她是“精神一代绝”。在遥遥遥遥远的母权社会，人类（女人）用爱与人性（母性）感化管理非人（男人）。这个或许是可能的，然而非人就是非人。yang姊姊说过即使是母权社会，男人之于女人也是异己。她有理论自信，认为即使是当下这个环境也可以用人性感化非人，这一点我不赞同但是能理解，但是她出现了滑坡谬误：从人可以感化非人，滑坡到了人要生个非人出来感化他，证明自己的人性。即使是母权社会，也没有主动选择生非人的必要性，只是说可以接受被动得接受这个结果。所以包括我在内的很多人不接受人工选育生男。另外，目标和方法论是不同的，这一点我赞同。但是我们探索母权社会是如何运行的就够了（道），讨论现阶段如何达成（术）是不重要的，这是另一个滑坡。母权社会自然受孕不筛选性别是道，现阶段人工筛选不生男宝是术。一方面说只生女儿只生女儿，另一方面说技术不是百分百可靠的筛精也有20%几率生男/母权不能抬高门槛，没条件做试管确保生女的母也有生育资格。且慢，这就是“只生女儿”？这是不认可术，只要道。不生男就是不生男。我不鼓励女权者堕男胎，但是我捍卫堕男胎权力。一个自然受孕男宝的单女，一个不幸怀了男胎终妊了的单女，一个人工选择生男的单女，第三种反母权，不接受讨论；第一种反不反，不去评价，但我只会和第二种人联结。,2021-05-12 01:16,107,10,23,,,
KACsHDv2t,https://weibo.cn/comment/KACsHDv2t?uid=6905777761&rl=0#cmtfrm,:之前转过的那条“男权下女人是很轻易死的东西”的博让我有了新的感悟：不要再轻易地说没出生的女婴、被意外死亡的女童是幸运的，不必长大遭罪。如果连女人自己都觉得活着就是受罪，死掉的女人才是幸运的女人，用什么底气去反驳男权呢？即使一个女人真的有了自杀的念头，她想听得也不会是“那你就去死”生命被生出来就是想活的。（图片是动漫魔法少女小圆里，晓美焰受到了魔女的引诱。引领你向死的声音一定不是善的）,2021-09-30 23:54,28,10,1,,,
Kirz3w5NW,https://weibo.cn/comment/Kirz3w5NW?uid=6905777761&rl=0#cmtfrm,:#随笔# 说一个可能会引起争议的观点吧。之前写关于私有制的博文的时候写了一句话：生育是最初的共产行为，女人是天然的共产主义者。神奇的是，这句话是行文过程中自然而然写出来的，并没有事先构思过。最近回想这句话，突然从中体悟出了一点女本位和我本位的思考。在梁y事件之前，“女权就是我爽了就行”的声音很大；经过一次女权商业化的冲击，“追求我本位不能逾越女本位”的声音才形成。但是以母权的视角来看，应该是追求女本位，提防我本位。这个提防不仅是指自身的我本位思想，更重要的是提防我本位思想过于深重的人，所以母权不能犯团结派的错。如果不允许我本位不符合当下现实需求，那么至少要谨慎我本位，因为女人追求我本位的极致是滑向男本位。这也是我之前提出的“私有制会导向爱男”的另一视角的说法。之前yang媎说，女性是联结的性别，当时并没有十分领会过来，现在结合“女人是天然的共产主义者”的结论来看：单女一个谈何共产呢？必得与她人联结形成集体才谈得上共产。或许一个女人本就只能在共产集体中、在与她人的交互中才能得到自体的舒张。女人的许多特点：不爱计较，不爱抢功，竞争欲不旺盛，甚至调解冲突的能力弱……或许这不是女人输给男人的理由，也未必全是男权社会的洗脑灌输；一种可能性是，这是女人作为天生的联结者、共产者的特性罢了。追求女本位，谨慎我本位，提防我本位，而不是勇者变恶龙得成为我本位。所以母权不与男对话，不与婚团结，前者是自身残缺无法共产（借用网友的话，男人做不到不追求私产。所以男人主导的共产必走向失败），后者向往我本位、私有到不惜绑定男人给父权输血。,2021-06-03 11:04,58,9,10,,,
KBbcaqeT7,https://weibo.cn/comment/KBbcaqeT7?uid=6905777761&rl=0#cmtfrm,:给首页的毑妹们推荐一部关于女性情谊的生活电影：我们俩。它讲述的是一个女学生和房东老太太磕磕绊绊琐碎平淡的日常，能接受这种细水长流的电影的可以去看看。以下剧透房东老太太是个很有意思的女人，设定上她丈夫早亡，于是她收养了一个女儿(我觉得这是一个伏笔)这个女儿后来生了一个孙男。老太太还想过撮合这个孙男和女学生。先不要急着说这个老太太的性缘脑，可以从母系传承断裂的角度分析一下她为什么想撮合。这个孙男在片中是个没素质的人，引发了老太太和女学生之间的一次大误会大争吵，事情结束之后老太太也不提这茬了。电影结尾稍微有点出人意料，不是出人意料的转折，是观众暗暗期待转折的时候却平淡地结束了。这部电影取材自导演的一段真实经历，我想她或许有美化，但相信不是作假，她并没有夸大温情的作用，也不避讳老太太和女学生之间相处的龃龉甚至激烈的争吵。只有平淡的真实打动人心,2021-10-04 16:20,21,9,0,,,
K02lLd9ia,https://weibo.cn/comment/K02lLd9ia?uid=6905777761&rl=0#cmtfrm,:以孔子为代表的父权社会学家，他们的理想社会虽然也会以“仁”作为包装或卖点，但其核心，除了等级制之外还有僵化。一个社会每一个人都必须处在一个位置，在这个位置上安分守己。这种社会在明代发展到登峰造极的地步，以户籍为手段让人像组织细胞一样牢牢固定在一处，只允许从事某一工作（职业世袭）。不仅如此。如果说人的精神像水，那么孔子便是要让所有的水严格地按照固定的河道流动。父爱子为义，母爱子为慈，子爱父母为孝。且不论何为义慈孝，这套说辞实在是忽视了人的丰富与立体，人不生而为人，而是要“做”人。人是各司其职的生旦净丑，红脸白脸一看便知，容不下丰富的个性和僭越的情感，做人就是扮角。,2021-02-02 09:47,20,9,0,,,
L6j6H7N85,https://weibo.cn/comment/L6j6H7N85?uid=6905777761&rl=0#cmtfrm,:看到国外网友分享自己的生活，我才发现，东亚这地大概并不存在真正的中产阶级。真正的中产阶级绝不是手里多了几个钱这么简单，我认为最重要的一点是有足够的金钱和时间来支撑起一两项爱好，比如艺术和旅游。我在国内见识到、听说过能够长期保持此类爱好的人是什么样的呢？脱产一两年还能到处游玩的，这肯定超越了中产的范围。我说的中产，依然要工作赚钱，疫情期间也要全家出动去超市里抢购食材；他们的小孩在学校里也得好好读书，成绩优秀才能得到上大学的机会。国内收入达到“中产”标准的人过的是什么日子呢？996、007，吃饭都得掐着表；别说养孩子，养个狗都没有院子给它撒欢（顺带一提不要一时冲动养动物，动物和孩子一样都是有自己意志的生命，多去养猫养狗劝退小组看看）削尖脑袋活下去不可耻，可为什么人非得要削尖脑袋，阉割自己的需求才能活下去？,2021-12-16 14:13,34,9,0,,,
KChX0wx6T,https://weibo.cn/comment/KChX0wx6T?uid=6905777761&rl=0#cmtfrm,男权：男人和他的性容器平权：男性，女性，双性，跨性，无性……母权：女人和她的孩子  ,2021-10-11 23:22,29,8,2,,,
KqFszCHqL,https://weibo.cn/comment/KqFszCHqL?uid=6905777761&rl=0#cmtfrm,:我相信战争、私有、性缘、舅权等等确实是毁坏母系的导火索，但是也有在上述不利因素的作用中绵延至今的母系。要唱衰这些“不够母”的母系吗？退一步说，即使这些母系最后都陨灭了，能用一句“不够母”来否定她们作为母系存在的几百上千年的历史，否定几十代母系女的生命经验？说自然，什么又是自然呢。虎鲸小家庭偶然发现了一具新鲜的猎物尸体，不愿意和其她家庭分享悄悄地吃；河狸会修筑水坝；蜜蜂至少会囤积自身需求量两倍的蜜……母性（人性）是高度丰富复杂。在承认这一点的基础上去探索母系的生生不息之道。不承认母的立体，把母系视为扁平的“爱与和平”；或者意识到母的立体，却笃定这“立体”就是父权本父女爹本爹。就连一辈子不图私利，毕生精力用来给给贫困女生助学和收养孤儿，连件新衣服都舍不得给自己买的张桂梅女士也能认为她培养的是“高女女爹”。我理解的追求的母不是“女爹”的反义词，而是包含和超越。父系既然是吸食母权的赘生物，那母要收复的正是爹手里的那份权成为完整的母。#母权散步#,2021-07-27 13:09,33,8,2,,,
Kga4E2clF,https://weibo.cn/comment/Kga4E2clF?uid=6905777761&rl=0#cmtfrm,:我看到一个女人说：不婚不能解决所有问题/女权是交叉议题，女人内部也有阶级的时候，本来我是愿意交流这个问题的，但十有八九她们接下来要表达的是：所以去结婚也无所谓，婚女单女要团结；女人应该和基层男团结起来反抗上层统治。虽然不一定这么直白，但的确是这么个意思。久而久之我就不愿谈这类问题了,2021-05-19 10:52,39,8,6,,,
L1JV4xB6u,https://weibo.cn/comment/L1JV4xB6u?uid=6905777761&rl=0#cmtfrm,:吃饭的时候刷美食视频，偶然看到一个婚女给老公做的饭看起来很香，点进去看。夫妻俩吃到一半婚女开玩笑得说以后不给他做饭了看他怎么办。那个男人呆滞地咀嚼着食物，说：那我就再找个给我做饭的。婚女扑哧一下笑了出来，弹幕也在刷“哈哈哈”“直男”。又点进去看婚女的个人主页，有一条标题是：结婚xx年，从不后悔嫁给你。成为女权并不能直接得让我升职加薪，但是我的确获得了内心的平静。这种平静的一大来源是，我可以坦诚得承认我自己过得不够好，我自己也是一个不够好的人。我在一部分婚女身上感受到的则是一种尽力维持幸福的心力交瘁。我第一次有这种感受是因为我的前闺蜜，她当时饱受产后抑郁和独自育儿的痛苦，抱怨了几句带娃难之后她突然说，我老公对我挺好的。自由主义的观点里，不要评价她人的生活，不要轻视她人的主观意愿。谁也不能代替她本人来表达她，她说自己幸福她就是幸福。不止是她，我接触到的婚女，包括我妈，就像条件反射一样地念叨着“幸福…幸福…幸福”“结婚好…结婚好…结婚好…”可我只能从她们身上品出自虐和扭曲。这算是一种对她人的品头论足和judge吗？或许是的。其实我大可以选择以毒攻毒：她觉得自己幸福是她的事，我觉得她不幸是我的事，反正一切都是主观唯心的，没有标准的。但我不太愿意这么做，因为我在心里还珍惜她们，所以我选择诚实得对话。,2021-11-16 13:17,35,7,3,,,
KjQrAE5PJ,https://weibo.cn/comment/KjQrAE5PJ?uid=6905777761&rl=0#cmtfrm,:#随笔# 之前看到一个说法：直男并不能区分欣赏不同妆容和穿搭的美，所以时尚是女性的自体表达而不是迎合男凝。这个说法首先就忽略了时尚业仍旧被男性（gay）把持的事实；这点先按下不表，我想到了另一件有趣的事。动物学家认为只有最漂亮、强壮的雄性才能获得交配权。但是对于雌性来讲，她真的能够分辨，或者有必要分辨哪一只雄性是“最”漂亮强壮的吗？如果差异过大还是比较好分辨的，但是对两只差不多的雄性，母象会去丈量两只公象谁的牙齿长了那么一两厘米，雌孔雀会去数哪只雄孔雀多长了一两根漂亮羽毛吗？只有雄性才会细致得分辨谁比谁美1%，借此决胜负来避免暴力冲突。动物学家总是找各种理由来证明，雌性为什么会选择更美貌的雄性，却忽略了：雌性的选择权在于，她可以选择她比较心仪的雄性，她还可以不做选择。雄竞胜出者必然得到交配权吗？雌性不是战利品，不想交配就拍拍屁股走了，让雄性赢个空气。想交配的时候呢，反正两只差不多，让他们自己内卷，等着挑选胜利者。自然界还有这样的案例，一个鬣狗群来了一只外来公狗，按理说它是地位最低的那只；但母鬣狗对它很感兴趣，越过本群地位最高的公狗宠幸了这只外来公狗，把地位最高的公狗气个半死又无可奈何。雌性未必真的懂雄竞规则，也未必真的能评价雄性之美，但问题在于：她为什么要懂？直男提到自己分不清口红色号的时候会带着自卑感吗？,2021-06-12 16:15,43,7,4,,,
Ki8sqxYBZ,https://weibo.cn/comment/Ki8sqxYBZ?uid=6905777761&rl=0#cmtfrm,:再换个角度看待离婚冷静期：铡刀现在是要落在婚女头上，下一步就要奔向单女了？其实情况可能是相反的：当一个骗局吸引不到更多女人入局时，就会在局中人身上榨出更多的血肉来弥补。我们处在几千年未有的女性的大觉醒时代，最黑暗的时刻前辈们已经替我们走过去了。两军交战，军心涣散的一方会不战自败；所以男权会用一切机会来恐吓你。识破这些小伎俩，道心可稳#碎碎念#,2021-06-01 10:26,47,7,3,,,
KsNxgk9Qx,https://weibo.cn/comment/KsNxgk9Qx?uid=6905777761&rl=0#cmtfrm,:不由得复读一遍友博的智慧：男性权力的底线（母系）是女性权力的上限。生理成本决定女性无法性剥削男性，事实上建立不了任何长久的剥削关系。如果男人生来下贱，那生出贱货的母也必定下贱。“性别对立”这个说法是不成立的，男性是女性单方面的永恒威胁，母子关系也是如此。极端情况下男杀母可无本万利，母杀男无论什么时候都是一损俱损。如果觉得不公平，那么至少现在女人拥有一项权能：不生男人。这就是母权所说的执死权。以及需要记得的是，不生是最广泛温和的执死，但如果没有“杀”在执死的尽头坐镇，执死就是把玩具刀。,2021-08-10 13:23,25,7,1,,,
KeS6qsqIA,https://weibo.cn/comment/KeS6qsqIA?uid=6905777761&rl=0#cmtfrm,:我的母权理论可能是不完整的，因为我从来没有考虑过男人在母权里该有什么位置。都说男人在母权社会是辅助，说实话，我连辅助的位置都不屑于给他们安排。母权是女人主导，但女人也可以跟随，可以辅助。没有任何地方必须要个男人在。我有段时间很不喜欢“子别”的概念，因为我不想用这么温情脉脉的词语称呼男人，更不想把男人包括进我的母权理论之内。一直到和一位友邻聊了聊，对子别和母别的概念扩张了一下，子别和母别都可以是女人，它指代女人生命的不同时期或者不同的人生态度。我才对这个词汇放下了芥蒂。好子别也是女人。看到母权友邻说，母权不畏惧男人。我想说，我不是，我畏惧。我认可只要女人能复能收权男人必定失败的说法，但我认为男人不会平静的接受失败。那些吸着妈妈姊妹的血长大的男人，即使他们的妈妈姊妹一夕觉醒拒绝供养，男人也会威胁哄骗PUA，分化割裂女性联盟，或者恼羞成怒鱼死网破。这些事必定会发生。所以收权之路必定会有艰辛，甚至会有流血牺牲。我现在的心理状态也并不是很适合去构想一个女人主导男人追随的母权社会有怎样的性别秩序；我构想的一直是纯女性的母权联盟里的女女秩序：女主导，女追随，女辅助；母别是女子别也是女。排斥男性是我当下的立场，也暂时完全没有动力去思考这个主张不合适的时候该怎么办，更不适合谈论性别分离的局限性这类问题。总之，是个见不得男人的母权。,2021-05-10 23:17,111,7,31,,,
L9caU3I0u,https://weibo.cn/comment/L9caU3I0u?uid=6905777761&rl=0#cmtfrm,:虽然yang没有给出过性缘的定义，但印象中她使用这个词是为了与“血缘”相对抗。并且另一个同时提出的词被忽略了：母缘。一言蔽之，“血缘”是遮羞布，遮羞布下的是“性缘”；但这二者都是谎言，真相是“母缘”。缘是什么缘？缘由的缘。这是母权对“我是谁、我从哪里来、要到哪里去”给出的答案。孔融曾说：父之于子，当有何亲？论其本意，实为情欲发耳。子之于母，亦复奚为？譬如寄物缻中，出则离矣。昨天和友邻聊天时我说，现在骂女同女权是性病脑的和骂母权是母吸的很大程度上是同一批人。或许这些人会认为，孔融的这番话是不要父权也不要母权的典范。因为她们不关心答案。女同女权和母权是答案上有分歧。女同女权对生命的看法，脱离了“情欲发耳”的范畴吗？我不是要再起争辩，我只是想阐明母权的答案：人来自母亲的生育，人来自她人的付出；人的生命不是随机事件或一时冲动，而是回应她人的渴望。,2022-01-04 14:05,23,6,1,,,
K7cDi6dW2,https://weibo.cn/comment/K7cDi6dW2?uid=6905777761&rl=0#cmtfrm,:“母即女是赋予生母们做回女人的权力，女即母是则要让女人负起母责。”(此为复读)如果对母责二字有应激，可以先说说子宫道德。之前有友邻提议用子宫权力代替子宫道德，权力与道德(责任)在我眼中完全是一枚硬币的两面，所以我个人使用“子宫道德”时并不觉得有什么问题；但是我发现在这个词汇传播的过程中，出现了两个极其严重的误读：1.将子宫道德完全地等同于使用“优精”。2.以生出来的孩子优不优质评价母是否履行子宫道德。上述两个误读往往纠缠在一起，最终子宫道德成了“精子孵化器品质优劣的评判标准”。一个母视角词汇的内核沦丧了。子宫道德不是用来评价孕育的结果(子)，而是用来评价孕育的过程和主体(母)。女人完全自主地决定是否孕育，何时孕育，拥有中止权；她做出选择时不违背自己内心，所以也不因日后结果的好坏而后悔。决定使用谁的精子，仅仅是这个过程的一环。这才是完整的子宫道德(权力)。而带着不情愿去生育的女人，孩子生下来有残缺疾病她们会崩溃后悔，孩子生出来是个女孩她们会发疯杀子；因为“不好的”结果会令她们更加无法释怀当初的不情愿。她们不讲子宫道德，对谁不道德？子？不，是她们自身。,2021-03-21 12:50,16,6,0,,,
Kl6I8ujpM,https://weibo.cn/comment/Kl6I8ujpM?uid=6905777761&rl=0#cmtfrm,:#书影游#  三个摩梭女子的故事1.之前母权友邻围绕着关于房屋这样固定使用者的资产是家族私有还是社会共有有过一次辩论，看完纪录片之后我觉得，是共有。一个证据是某户人家要修房子，全村人都来出力气，而且不给钱，给钱会害羞。不给钱，会不会感谢、送礼呢？我还有一个小观察，虽然纪录片里没有直接说，但我觉得是间接证明了的：摩梭人进别人家应该是不敲门的（P1-6）为什么这样“不懂礼貌”？实际上是因为并没有“我们家”“别人家”这样的私有概念。2.共育并不是家族集体私有孩子（P7-10）初代母权女尝试建立母系并有幸生育了女儿的话，共育的范围可能会局限于家庭，但仍然有别于家族集体私有。3.摩梭母亲不让女儿出去打工（P11-14），一方面因为母亲与外界并没有建立起联结，因此对孩子产生了保护/掌控欲。但是摩梭母亲不像妻母独断专行严禁女儿外出，倒是女儿的表现很耐人寻味。摩梭女并不懒。另一个接受采访的摩梭女说，做摩梭女人是很辛苦的，家里什么活都是她做，但是她内心很满足。在母家勤快得像个永动机的摩梭女，在外面打几个月的工就跑回来，回家之后连基本的家务活都不愿意干了。父权社会对人的消磨摧残可见一斑。4.母系男和父系男没有任何区别，区别只在于女人的态度。,2021-06-20 23:30,73,6,7,,,
KjSQD1qCA,https://weibo.cn/comment/KjSQD1qCA?uid=6905777761&rl=0#cmtfrm,被限重发#自由妈妈#  原图 ,2021-06-12 22:22,12,6,5,,,
KASif471j,https://weibo.cn/comment/KASif471j?uid=6905777761&rl=0#cmtfrm,:一个类似的，之前也有人说，我们为什么要帮婚女争取随母姓、夫妻同休产假、严惩殴妻男的权利。我从来不觉得自己是在“帮婚女”。有婚女说过她反对女男同休产假，因为这会削弱她老公的职场竞争力。再说了，婚女真的乐意把她的老公送进监狱吗？不会的，只会亲手写下谅解书，甚至会因为她老公蹲监狱去闹事。如果是“帮人”，至少也得当事人乐意才叫帮人吧。婚女，或者男权女也得到女权的好处是女权必然的一个结果；我不会因此有什么不舒服。反而是那些男权女要自己在女权和自己的男本位立场之中做取舍。,2021-10-02 16:12,21,6,0,,,
KwKxkFAYf,https://weibo.cn/comment/KwKxkFAYf?uid=6905777761&rl=0#cmtfrm,:上一条转发微博里友邻提到林奕含与自由人不同不是媚男，因为林奕含属于受害者反抗。我觉得她的说法可以再完善一点，那就是媚男是自以为身处安全区，有意模仿受害女取悦加害男的行为，重点在于模仿。比如在欧美有一种媚男手法就是扮成亚洲女性，但当她们卸下装扮，她们立刻就回到了身为白种人的安全区里。而在亚洲的媚男手法就是“白幼瘦”，白幼瘦最恶劣的核心是扮幼。再比如涂口红。涂口红这个行为在不同的年代区域有不同的文化含义，这里举一个希腊时代的例子。最初涂口红的是伎女，由于伎女地位低下，用的甚至是由动物粪便人的唾液做成的口红（这些东西未必是为了增色，可能单纯得为了羞辱）。但到了希腊中期，涂口红在贵妇中流行起来，当然了她们涂的是用植物汁液做成的口红。第一批涂上口红的贵妇，难道不知道这是伎女才干的事吗？正因为知道才会去涂的，因为她认为自己处在“贵族”的安全区里，所以她可以放心大胆得扮伎媚男。,2021-09-05 13:06,24,6,0,,,
L1yZDwuP0,https://weibo.cn/comment/L1yZDwuP0?uid=6905777761&rl=0#cmtfrm,:友邻提到她认为性化、性狂暴是男权的起点，受此启发，我想或许雌竞是厌女的起点。很早之前提到过我心目中认为的“雌竞”和“雄竞”，当时表述得不够清晰。普遍认为雄性动物的求偶手段：跳舞、歌唱、长出华而不实的鬃毛和羽毛等等是因为雌性喜欢，而我认为雌性无所谓、不在乎，雄性这么做是为了避免激烈得厮杀和争斗。雄性不进行雄竞的确对雌性来说是个心头之患，但雄性本身就发明出了很多的手段来规避流血受伤。当时我用“雌竞”来形容自然界中雌性动物的战争，可能造成了一些理解上的混乱。我觉得雌性比雄性更渴求资源，雌性更加贪婪，狡猾，霸道（请换个角度理解这些词汇）。一只公象会因为雄竞失败把脾气发泄到无辜的树木和小汽车头上；一群母象则为了争夺水源出其不意得绑架了另一族群中的幼崽。好阴谋，不愧是雌性。我不觉得雌性的这种本能是丑陋的，雌性有本事化解暴力。只有当人也成为一种资源的时候（即友邻所说泛化内化的性交易），这种本能才是丑陋的。不是婚女面目可憎，或者说还记得为什么批判婚女？如果批判的是下嫁倒贴，追捧嫁得好吸得到，也只是卖春的同行竞争，即人类的雌竞，厌女的起点。,2021-11-15 09:28,48,4,3,,,
KeYc8x3qb,https://weibo.cn/comment/KeYc8x3qb?uid=6905777761&rl=0#cmtfrm,“母权没有立场反对女人主动性别选择生男，但这不是接男宝。”  原图 ,2021-05-11 14:47,21,4,1,,,
L4jIBEOfo,https://weibo.cn/comment/L4jIBEOfo?uid=6905777761&rl=0#cmtfrm,:想说说电影千年女优中体现的女性心理。尽管导演是位男性，但是影片中描述的女性心理我认为比较贴切：迷茫又热切。以下剧透电影的剧情有些无厘头：一个出身保守家庭的少女，因为妈妈不允许她拍电影，烦闷之际外出散心，遇到个男人对他一见钟情，这个男人第二天就被抓进监狱，只给女主留下一把钥匙作为信物。女主为了再见到这个男人不断拍戏，希望用这种方式能让男人看到她。但是她直到快40岁还是没见到那个男人，拍戏的时候又弄丢了钥匙，于是心灰意冷地和别人结婚了。结果婚后又偶然找到了那把钥匙，于是她又继续接戏；直到因为不想让男人看到她年老色衰的模样息影，最后在弥留之际说出了那句经典台词：能不能追到已经不重要了，因为我喜欢的是那个追寻着他的我自己。因为这一句台词，所有看似无厘头的人物行为都有了合理的解释。那个想要拍电影却被妈妈阻止，郁郁寡欢外出散心的少女，她的心里已经堆满了汽油罐，只差一个火星。导演之手啪的一下把一个男人放在她面前，还是个亡命天涯的画家，多么诗意，不爆炸对不起她自己。后来她已经结婚，却因为钥匙失而复得又轰轰烈烈的追寻起那个早就死在监狱的男人。其实这和她当年违背妈妈去拍戏并没有什么不同。显而易见的是，画家仅仅是一个象征，甚至电影里没有出现过画家的正脸。但是在这里性别，或者说性缘是一个不可忽视的因素。如果当时出现在女主角面前的不是一个充满戏剧性的青年男性，那么女主未必能如此义无反顾。后来她即使依然保留着那把钥匙，却因为自己性吸引力的丧失而选择息影；性缘做了她反抗的导火索，又浇熄了她的艺术生命。影片结局有一个耐人寻味之处，就是女主在弥留之际，在幻觉中变回青春美貌的模样去追寻那个男人。电影《一个叫欧维的男人决定去死》里，男主弥留之际的幻觉里也是回到了他和妻子第一次见面的火车上，见到青春靓丽而非垂垂老矣的妻子。友邻提到，母系社会的葬礼会把人摆成蜷缩着的婴儿形状，葬在出生之地，意为重回子宫。所以对比一下，很容易就能体察到友邻说过的男本位性缘社会下的生命观：将生命的起始置换为一场性活动。其实我并没有觉得千年女优里的女性心理是我理想中的女性，尽管是真实的女性。但是不同的是，我认为男性的探索也就止步于此了，而女性实际上具有更大的可能性。千年女优的男导演觉得，不断地追寻就已经足够充盈女主角的生命；但我觉得，女性不是为了追寻而追寻，在迷茫中热切不是女人的终结。我们是因为失落了出生之地，所以才一辈子都在路上。女流浪者出发寻找自由之地我该如何到达？理性回答：有一条路并且是唯一的道路沿着劳动之堤，穿越苦难之河别无它途这女人抛弃了所有的枷锁，大声喊出来我为何来到这个从未有人来过的地方？我如此孤独理性回答：安静，你听到了什么？她说，我听到了脚步声一千，一万，千千万万，奔涌而来这是那些将会追随你之人的脚步声我很喜欢这首出自《妇女参政论者》的女人的诗：不是为了追寻而追寻，不是为了燃烧而燃烧；我们有热情，更重要的是有理想，我们有诉求，并同样渴望回声。我觉得这首诗的题目应该是“归途”。,2021-12-03 12:06,20,4,3,,,
KkMjpx8g9,https://weibo.cn/comment/KkMjpx8g9?uid=6905777761&rl=0#cmtfrm,:男人网上痛骂扶弟魔想吃独生女绝户，但扶弟的女人反而更容易受到男人的青睐。想也知道，一个独生女和一个扶弟女哪个更容易有“我很好吃”的气质？以前看过一个网友抱怨自己妈妈是扶弟魔，甚至让爸爸也花不少钱补贴舅舅。哦你爸是结婚之后才知道你妈有弟扶弟吗？难道不正是看上了你妈那爱扶烂泥的贤惠气质才娶了你妈吗#厌女症#,2021-06-18 19:34,47,4,6,,,
KgQ6IgcGk,https://weibo.cn/comment/KgQ6IgcGk?uid=6905777761&rl=0#cmtfrm,:#母系女的脑洞# 这两天母权友邻们在讨论母系向父系的转变，提出了“从驯化动物到驯化人类”的猜测。很巧的这两天女权区在讨论女权博主接化妆品广告的事。我看了一圈评觉得有个说法很耐人寻味：与其让别人来，我宁可让女权挣这个钱。我觉得这个说法背后的心态很有趣：因为是女权博主，相信她可以做一点点违背自己立场的事而不至于迷失本心，相信她的受众有绝对清醒的头脑不会受消费主义迷惑。结合母权友邻的猜测，我仿佛看到远古，一个很强大的女人奴役了动物，当然最开始的“奴役”是非常温和的。或许也有少数几个女人表达了忧虑，但多数人最终还是相信了女性的智慧能够掌控一切不失衡。不过我认为，早期女性选择这么做未必是自甘堕落，我比较倾向于天灾（如新仙女木事件），自然环境的恶劣导致母已经顾不上失衡不失衡，只是穷尽一切智慧寻找能活下来的办法。或许曾经是因为匮乏引发了私有制，但眼下的问题是由私有制导致了持续的匮乏，犹如愚蠢的肿瘤，因为发展不出完善的新陈代谢系统，从母体掠夺来巨量的营养还是有肿瘤细胞被饿死。天灾说的一个不完善之处是：为什么偏偏是人类没能调整过来。所以我看到有些友邻猜测是人类太过聪明。我觉得不是人类的问题，而是整个灵长类的雌性地位都很拉跨，除了巴诺布猿，她们另辟蹊径走上了一条全员女同的进化之路维护住了雌性统治。人类观测动物的历史太短，今天所见的雄性统治的物种必定都有过雌性掌权的时代。因为不论物种，雄性统治都是带着种族走上慢性自我灭绝之路，不可能长期绵延。不是不相信种族会灭绝，仅仅是不相信种族会被自己活活蠢死。所以我相信人类必有重回母权制的一天，即使我有生之年不能得见。,2021-05-23 21:53,41,4,6,,,
K73tydjIx,https://weibo.cn/comment/K73tydjIx?uid=6905777761&rl=0#cmtfrm,你有感情需求，我也有感情需求，两人相逢，恰似两杯插着吸管的珍珠奶茶，不是你吸了我，便是我吸了你，只能有一个人装满，另一个人做驴换个思维方式：你有感情需求，我也有感情需求，感情在我们之间流转，谁也不试图独占它，我们都只是半杯，但永远都有得喝。  ,2021-03-20 13:31,11,4,0,,,
